Generation,Maximum Fitness,Average Fitness,Variance
123,0.94054615,0.86291176,0.005501417
124,0.94054615,0.85926825,0.005103369
125,0.94054615,0.86886877,0.003691806
126,0.94054615,0.86749285,0.003923096
127,0.94054615,0.8703015,0.0031835828
128,0.94054615,0.8653526,0.0051935683
129,0.94054615,0.8555581,0.010365633
130,0.94054615,0.85052085,0.014921899
131,0.9412374,0.86769646,0.005832423
132,0.9412374,0.8677286,0.0058428166
133,0.9412374,0.8686091,0.006144777
134,0.9412374,0.8670124,0.005618949
135,0.9412374,0.86363393,0.0066512367
136,0.9412374,0.84993815,0.014083917
137,0.9412374,0.8675093,0.006923373
138,0.9412374,0.86687607,0.0051880833
139,0.9412374,0.87067634,0.005609821
140,0.9412374,0.86978203,0.0051302165
141,0.942743,0.86933494,0.0064149047
142,0.942743,0.8773849,0.0051262216
143,0.942743,0.87342954,0.005271172
144,0.942743,0.8785141,0.0056575947
145,0.942743,0.8802738,0.004543122
146,0.942743,0.87607604,0.0067762136
147,0.942743,0.88523597,0.0032473856
148,0.942743,0.87687755,0.006290236
149,0.942743,0.88353735,0.005161213
150,0.942743,0.884964,0.0030436302
151,0.94534594,0.8894605,0.0027939663
152,0.9479399,0.8865906,0.0028690307
153,0.9479399,0.8915233,0.0025193663
154,0.9479399,0.8899172,0.0043836096
155,0.9479399,0.88840026,0.005781562
156,0.9479399,0.89892626,0.0028848732
157,0.9479399,0.8834,0.02168187
158,0.9479399,0.8757054,0.010700979
159,0.9479399,0.88092524,0.015199403
160,0.9479399,0.88857514,0.006780842
161,0.9479399,0.8817315,0.015104216
162,0.9479399,0.8805783,0.018318526
163,0.9479399,0.8958707,0.0041005085
164,0.9479399,0.89718735,0.0028858793
165,0.9479399,0.89387983,0.003339983
166,0.9479399,0.8927324,0.0035590623
167,0.9479399,0.8919922,0.0039988756
168,0.94825613,0.89385676,0.0036202148
169,0.94825613,0.89465547,0.003946263
170,0.94825613,0.88557684,0.009876049
171,0.94825613,0.8885793,0.0043451763
172,0.94825613,0.8922338,0.0041725906
173,0.94825613,0.8874127,0.003681772
174,0.94845784,0.89166105,0.004652628
175,0.94845784,0.8730398,0.0053480472
176,0.94845784,0.89093286,0.0041282577
177,0.94845784,0.8971434,0.0034810856
178,0.94845784,0.89890206,0.0024629356
179,0.94845784,0.89349556,0.0048400103
180,0.94845784,0.8939838,0.004235374
181,0.94845784,0.8904655,0.004887287
182,0.94877577,0.8986871,0.0031546317
183,0.94889444,0.8958644,0.00332487
184,0.94889444,0.8896748,0.003962242
185,0.94889444,0.8912343,0.004626397
186,0.94889444,0.89019895,0.004214429
187,0.94889444,0.8834046,0.005537566
188,0.94889444,0.8906373,0.003445581
189,0.9501717,0.89915395,0.0031993226
190,0.9501717,0.8964926,0.003690398
191,0.9501717,0.8906382,0.0056267404
192,0.9501717,0.8825444,0.008954973
193,0.9501717,0.8916637,0.0051534935
194,0.9501717,0.8960323,0.01110873
195,0.9501717,0.89705247,0.0054077986
196,0.9501717,0.891704,0.00865349
197,0.9501717,0.8875331,0.0076919985
198,0.9501717,0.89305586,0.0043127974
199,0.95100373,0.89927596,0.0042547765
