Generation,Maximum Fitness,Average Fitness,Variance
0,0.94276714,-0.035467844,0.36307484
1,0.94276714,-0.10265433,0.4198867
2,0.94276714,0.006082565,0.36558044
3,0.94276714,0.021168971,0.31484893
4,0.94276714,0.014161777,0.33964464
5,0.94276714,0.11330757,0.24298443
6,0.94276714,0.07993892,0.2990136
7,0.94276714,0.12847501,0.22651257
8,0.94276714,0.11120777,0.19958301
9,0.94276714,0.17554833,0.19348769
10,0.94276714,0.1665261,0.19203871
11,0.94276714,0.19753008,0.17598143
12,0.94276714,0.18741193,0.1977179
13,0.94276714,0.17475529,0.19105864
14,0.94276714,0.18197432,0.23033148
15,0.94276714,0.19216008,0.20237559
16,0.94276714,0.21502249,0.1791568
17,0.94276714,0.25730813,0.14538197
18,0.94276714,0.28323162,0.13036644
19,0.94276714,0.30763665,0.14873447
20,0.94276714,0.27695966,0.16789898
21,0.94276714,0.3141058,0.16026644
22,0.94276714,0.3065814,0.1705333
23,0.94276714,0.33791798,0.15978038
24,0.94276714,0.31359082,0.18213543
25,0.94276714,0.2958393,0.18957035
26,0.94276714,0.29311848,0.19377556
27,0.94276714,0.3502092,0.1703741
28,0.94276714,0.40209976,0.124223046
29,0.94276714,0.41291058,0.117919244
30,0.94276714,0.3890921,0.11821645
31,0.94276714,0.3720566,0.13927189
32,0.94276714,0.36845452,0.1535763
33,0.94276714,0.41869712,0.15907592
34,0.94276714,0.41450787,0.12721747
35,0.94276714,0.4143682,0.14860411
36,0.94276714,0.41182488,0.16704471
37,0.94276714,0.4568425,0.16918892
38,0.94276714,0.43285033,0.17126858
39,0.94276714,0.3838081,0.18316801
40,0.94276714,0.42620483,0.1496253
41,0.94276714,0.40541744,0.17676944
42,0.94276714,0.5233989,0.1327786
43,0.94276714,0.51981884,0.13893223
44,0.94276714,0.49507213,0.09811513
45,0.94276714,0.47510692,0.11839173
46,0.94276714,0.4185033,0.19525313
47,0.94276714,0.55233467,0.08891016
48,0.94276714,0.47256115,0.14228481
49,0.94276714,0.5251647,0.11601581
50,0.94276714,0.51828617,0.07860633
51,0.94276714,0.48342565,0.090043105
52,0.94276714,0.49379346,0.07703558
53,0.94276714,0.5990012,0.05805803
54,0.94276714,0.56466097,0.06653893
55,0.94276714,0.573427,0.05926027
56,0.94276714,0.55509424,0.07768833
57,0.94276714,0.6014766,0.055289976
58,0.94276714,0.5350521,0.10694245
59,0.94276714,0.4925615,0.14928876
60,0.94276714,0.5347608,0.11259767
61,0.94276714,0.50863856,0.12154851
62,0.94276714,0.5131086,0.11693366
63,0.94276714,0.54895514,0.12377821
64,0.94276714,0.54067916,0.08908294
65,0.94276714,0.53981954,0.08782855
66,0.94276714,0.5576058,0.06110727
67,0.94276714,0.6394833,0.029749772
68,0.94276714,0.5916584,0.05045152
69,0.94276714,0.5455449,0.07376889
70,0.94276714,0.6417501,0.047902104
71,0.94276714,0.6746886,0.03848178
72,0.94276714,0.66982806,0.04967637
73,0.94276714,0.55018306,0.11600923
74,0.94276714,0.6420057,0.06294032
75,0.94276714,0.56558377,0.07684933
76,0.94276714,0.51439965,0.10052866
77,0.94276714,0.48680818,0.1392945
78,0.94276714,0.5879114,0.07177445
79,0.94276714,0.58750457,0.06334664
80,0.94276714,0.58309937,0.07929683
81,0.94276714,0.62407917,0.04985548
82,0.94276714,0.6576156,0.039880227
83,0.94276714,0.66204035,0.042360038
84,0.94276714,0.56251615,0.10463136
85,0.94276714,0.6556514,0.07555118
86,0.94276714,0.57684046,0.112096585
87,0.94276714,0.6780393,0.051453136
88,0.94276714,0.725635,0.039003354
89,0.94276714,0.6346319,0.077980794
90,0.94276714,0.6303743,0.072099365
91,0.94276714,0.5739366,0.09119822
92,0.94276714,0.6814641,0.038615055
93,0.94276714,0.65684944,0.08840866
94,0.94276714,0.65926147,0.051364236
95,0.94276714,0.6843149,0.065763414
96,0.94276714,0.5920085,0.119146444
97,0.94276714,0.5433538,0.13699391
98,0.94276714,0.69625276,0.041730665
99,0.94276714,0.694288,0.051457554
100,0.94276714,0.5919435,0.12181524
101,0.94276714,0.6001702,0.13202761
102,0.94276714,0.57353663,0.13575707
103,0.94276714,0.6782673,0.06387955
104,0.94276714,0.5925735,0.107824974
105,0.94276714,0.5865567,0.12468284
106,0.94276714,0.66572875,0.086621836
107,0.94276714,0.7136102,0.047701083
108,0.94276714,0.6368264,0.07774671
109,0.94276714,0.5905652,0.089680664
110,0.94276714,0.7080317,0.045054797
111,0.94276714,0.6677168,0.11172164
112,0.94276714,0.72156805,0.054552685
113,0.94276714,0.63590914,0.12882133
114,0.94276714,0.67027646,0.05620154
115,0.94276714,0.77464867,0.019764598
116,0.94276714,0.69800866,0.044803753
117,0.94276714,0.6382839,0.06598942
118,0.94276714,0.6894645,0.05233432
119,0.94276714,0.6515832,0.060671054
120,0.94276714,0.6415105,0.06438902
121,0.94276714,0.6265599,0.06498403
122,0.94276714,0.63791054,0.05450857
123,0.94276714,0.6491852,0.05905082
124,0.94276714,0.65199816,0.051802013
125,0.94276714,0.6785415,0.047395505
126,0.94276714,0.65946573,0.047345776
127,0.94276714,0.66912955,0.042258624
128,0.94276714,0.71147776,0.026456876
129,0.94276714,0.7524649,0.025060358
130,0.94276714,0.7952253,0.011435933
131,0.94276714,0.72409165,0.0693787
132,0.94276714,0.7043824,0.048819926
133,0.94276714,0.71069956,0.04308405
134,0.94276714,0.7000275,0.044823915
135,0.94276714,0.6927443,0.041144654
136,0.94276714,0.71022326,0.026006833
137,0.94276714,0.6679493,0.0498752
138,0.94276714,0.6586423,0.04974428
139,0.94276714,0.61971104,0.11618671
140,0.94276714,0.619917,0.11837091
141,0.94276714,0.62525994,0.12941928
142,0.94276714,0.66601354,0.11026704
143,0.94276714,0.70414656,0.0704861
144,0.94276714,0.6414821,0.13932887
145,0.94276714,0.72503436,0.06305078
146,0.94276714,0.8134032,0.0096514495
147,0.94276714,0.8043747,0.06206754
148,0.94276714,0.7233694,0.11585285
149,0.94276714,0.8144011,0.016215708
150,0.94276714,0.78116363,0.04559773
151,0.94276714,0.7553834,0.03463327
152,0.94276714,0.7094054,0.062144086
153,0.94276714,0.78823644,0.034994096
154,0.94276714,0.8243964,0.0071202004
155,0.94276714,0.7184006,0.07741005
156,0.94276714,0.7095149,0.054652013
157,0.94276714,0.7328736,0.038636714
158,0.94276714,0.75856924,0.030885184
159,0.94276714,0.8042843,0.020064611
160,0.94276714,0.82435507,0.012750812
161,0.94276714,0.77682555,0.033546757
162,0.94276714,0.76466966,0.037833255
163,0.94276714,0.8171313,0.025270686
164,0.94276714,0.7170084,0.06717789
165,0.94276714,0.6961921,0.070805654
166,0.94276714,0.72298867,0.0535073
167,0.94276714,0.74917305,0.08282927
168,0.94276714,0.7508766,0.053433713
169,0.94276714,0.75920385,0.03415054
170,0.94276714,0.72342277,0.0758472
171,0.94276714,0.7469103,0.061885443
172,0.94276714,0.7323241,0.06901714
173,0.94276714,0.694151,0.07097666
174,0.94276714,0.7132464,0.06087864
175,0.94276714,0.6920025,0.089736275
176,0.94276714,0.7779175,0.029392652
177,0.94276714,0.80188894,0.03537957
178,0.94276714,0.81333894,0.024344957
179,0.94276714,0.79261756,0.021298382
180,0.94276714,0.7034855,0.067785256
181,0.94276714,0.7085497,0.05757797
182,0.94276714,0.73868895,0.04880112
183,0.94276714,0.7183462,0.06677234
184,0.94276714,0.682279,0.08556046
185,0.94276714,0.7612795,0.045813
186,0.94276714,0.71192217,0.09484567
187,0.94276714,0.75466657,0.07945673
188,0.94276714,0.75275916,0.055523757
189,0.94276714,0.73128057,0.088308334
190,0.94276714,0.6865853,0.14847969
191,0.94276714,0.6916796,0.15273197
192,0.94276714,0.7351704,0.14169598
193,0.94276714,0.7580629,0.09522861
194,0.94276714,0.7447954,0.097057365
195,0.94276714,0.7459252,0.045865614
196,0.94276714,0.6607656,0.20721838
197,0.94276714,0.6874683,0.2037606
198,0.94276714,0.67452294,0.124486454
199,0.94276714,0.6887577,0.1147599
