ID,Fitness,gene 0,gene 1,gene 2,gene 3,gene 4,gene 5,gene 6,gene 7,gene 8,gene 9,gene 10,gene 11,gene 12,gene 13
0,0.9274933,0.77380276,-0.365691,-0.8602157,0.023684263,0.09028041,-0.033597887,-0.22653699,0.24561381,-0.7540595,0.21406567,0.25301266,0.030418396,0.42319214,0.90803206
1,0.3999219,0.77380276,-0.365691,-0.8602157,0.023684263,0.09028041,-0.033597887,-0.22653699,0.24561381,-0.7540595,0.32286465,0.25301266,0.27578926,0.42319214,0.90803206
2,0.9314324,0.77380276,-0.365691,-0.8602157,0.023684263,0.09028041,-0.033597887,-0.22653699,0.24561381,-0.7540595,0.21406567,0.25301266,0.27578926,0.42319214,0.90803206
3,0.812252,0.77380276,-0.365691,-0.8602157,0.023684263,0.09028041,0.24674332,-0.22653699,0.24561381,-0.7540595,0.32286465,0.25301266,0.27578926,0.33755994,0.90803206
4,0.3996039,0.77380276,-0.5960407,-0.8602157,0.023684263,0.09028041,-0.033597887,-0.22653699,0.24561381,-0.7540595,0.21406567,0.25301266,0.030418396,0.42319214,0.90803206
5,0.8770957,0.77380276,-0.5960407,-0.8602157,0.023684263,0.09028041,0.24674332,-0.22653699,0.24561381,-0.7540595,0.32286465,0.22642875,0.27578926,0.33755994,0.90803206
6,0.7749467,0.77380276,-0.8617631,-0.9542093,0.023684263,0.09028041,-0.033597887,-0.22653699,0.24561381,-0.7540595,0.21406567,0.22642875,0.030418396,0.42319214,0.90803206
7,0.91620624,0.77380276,-0.5960407,-0.8602157,0.023684263,0.09028041,0.24674332,-0.22653699,0.24561381,-0.7540595,0.32286465,0.22642875,0.27578926,0.33755994,0.90803206
8,0.9147663,0.77380276,-0.365691,-0.8602157,0.023684263,0.09028041,-0.033597887,-0.22653699,0.24561381,-0.7540595,0.32286465,0.22642875,0.030418396,0.33755994,0.90803206
9,0.92240906,0.77380276,-0.8617631,-0.8602157,0.023684263,0.09028041,-0.033597887,-0.22653699,0.24561381,-0.7540595,0.32286465,0.22642875,0.030418396,0.33755994,0.90803206
10,0.7928573,0.77380276,-0.5960407,-0.8602157,0.023684263,0.09028041,0.24674332,-0.22653699,0.24561381,-0.7540595,0.32286465,0.22642875,0.030418396,0.33755994,0.90803206
11,0.32604456,0.77380276,-0.5960407,-0.9542093,0.26893246,0.09028041,-0.033597887,-0.22653699,0.24561381,-0.7540595,0.32286465,0.22642875,0.030418396,-0.4718665,0.90803206
12,0.047816634,-0.2445898,-0.5960407,-0.9542093,0.023684263,0.09028041,-0.033597887,-0.22653699,0.24561381,-0.7540595,0.32286465,0.22642875,-0.3875888,0.33755994,0.90803206
13,0.7252157,0.77380276,-0.5960407,-0.9542093,0.023684263,0.09028041,-0.033597887,-0.22653699,0.24561381,-0.7540595,0.32286465,0.22642875,-0.3875888,0.33755994,0.90803206
14,0.9103935,0.77380276,-0.5960407,-0.9542093,0.26893246,0.09028041,0.24674332,-0.22653699,0.24561381,-0.7540595,0.32286465,0.22642875,0.030418396,0.33755994,0.90803206
15,0.8250747,0.77380276,-0.8617631,-0.9542093,0.023684263,0.09028041,0.24674332,-0.22653699,0.24561381,-0.7540595,0.21406567,0.22642875,-0.3875888,0.33755994,0.90803206
16,0.76329595,0.77380276,-0.8617631,-0.9542093,0.023684263,0.06351316,0.24674332,-0.22653699,0.24561381,-0.7540595,0.32286465,0.22642875,0.4134916,0.33755994,0.90803206
17,0.6868093,0.77380276,-0.8617631,-0.9542093,-0.32355684,0.06351316,0.24674332,-0.22653699,0.24561381,-0.7540595,0.32286465,0.22642875,-0.3875888,0.33755994,0.90803206
18,0.8993232,0.77380276,-0.5960407,-0.9542093,-0.32355684,0.06351316,0.09307623,-0.22653699,0.24561381,-0.7540595,0.32286465,0.22642875,0.030418396,0.33755994,0.90803206
19,0.93888956,-0.2445898,-0.5960407,-0.9542093,0.26893246,0.06351316,0.09307623,0.09207976,0.24561381,-0.7540595,0.32286465,0.22642875,0.4134916,-0.4718665,0.90803206
20,0.92436683,0.77380276,-0.8799834,-0.9542093,-0.32355684,0.06351316,0.24674332,0.09207976,0.24561381,-0.7540595,0.21406567,0.22642875,0.030418396,-0.4718665,0.90803206
21,0.9378657,0.77380276,-0.8617631,-0.9542093,0.26893246,0.06351316,0.09307623,0.09207976,0.24561381,-0.8297426,0.32286465,0.22642875,-0.4926809,0.41432834,0.90803206
22,0.75630516,0.77380276,-0.5960407,-0.9542093,-0.32355684,0.06351316,0.09307623,0.09207976,0.24561381,-0.8297426,0.32286465,0.22642875,0.4134916,-0.4718665,0.90803206
23,0.84744036,0.77380276,-0.5960407,-0.9542093,-0.32355684,-0.15419805,0.24674332,0.09207976,0.6467676,-0.8297426,0.29125988,0.22642875,-0.4926809,0.41432834,0.90803206
24,0.73824185,0.77380276,0.22968864,-0.9542093,-0.32355684,-0.15419805,0.09307623,-0.22653699,0.24561381,-0.7540595,0.70263004,0.36024415,-0.4926809,0.41432834,0.90803206
25,0.7715091,0.77380276,0.22968864,-0.9542093,-0.32355684,-0.15419805,0.09307623,0.09207976,0.24561381,-0.7540595,0.70263004,0.22642875,0.38136768,0.41432834,0.90803206
26,0.92269516,0.77380276,-0.38089925,-0.9542093,-0.32355684,-0.15419805,0.09307623,0.09207976,0.24561381,-0.8297426,0.70263004,0.22642875,-0.4926809,0.41432834,0.90803206
27,0.92766345,0.77380276,-0.38089925,-0.9542093,-0.32355684,-0.15419805,0.09307623,0.09207976,0.24561381,-0.8297426,0.70263004,0.22642875,-0.4926809,0.41432834,0.90803206
28,0.8997472,0.77380276,-0.38089925,-0.9542093,-0.32355684,-0.15419805,0.24674332,-0.22653699,0.24561381,-0.8297426,0.70263004,0.22642875,0.38136768,0.41432834,0.90803206
29,0.7686458,0.77380276,0.85647476,-0.82943624,-0.32355684,-0.15419805,0.09307623,-0.22653699,0.24561381,-0.8297426,0.29125988,0.36024415,-0.4926809,0.41432834,0.90803206
30,0.93114585,0.77380276,-0.38089925,-0.9542093,-0.32355684,-0.15419805,0.09307623,0.09207976,0.24561381,-0.8297426,0.70263004,0.22642875,0.38136768,-0.4718665,0.90803206
31,0.9219552,0.77380276,-0.38089925,-0.9542093,-0.32355684,-0.15419805,0.09307623,0.09207976,0.23815429,-0.8297426,0.70263004,0.22642875,-0.4926809,-0.4718665,0.90803206
32,0.40131032,0.77380276,0.85647476,-0.9542093,-0.32355684,-0.15419805,0.24674332,-0.22653699,0.23815429,-0.8297426,0.29125988,0.22642875,0.38136768,0.41432834,0.90803206
33,0.92109436,0.77380276,-0.38089925,-0.82943624,-0.32355684,-0.15419805,0.09307623,0.09207976,0.24561381,-0.8297426,0.29125988,0.22642875,0.38136768,0.41432834,0.90803206
34,0.913623,0.77380276,0.22968864,-0.9542093,-0.32355684,-0.15419805,0.09307623,-0.22653699,0.23815429,-0.8297426,0.29125988,0.36024415,0.38136768,-0.4718665,0.90803206
35,0.4995728,0.08053815,0.22968864,-0.9542093,-0.32355684,-0.15419805,0.09307623,-0.22653699,0.23815429,-0.8297426,0.70263004,0.36024415,0.38136768,0.41432834,0.90162325
36,0.91061425,0.08053815,0.85647476,-0.9542093,-0.32355684,-0.15419805,0.09307623,-0.22653699,-0.321294,-0.8297426,0.29125988,0.36024415,0.38136768,0.41432834,0.90803206
37,0.27187788,0.08053815,-0.38089925,-0.82943624,-0.32355684,-0.15419805,0.09307623,-0.22653699,-0.321294,-0.8297426,0.70263004,0.36024415,0.38136768,0.41432834,0.90803206
38,0.7819877,0.08053815,0.85647476,-0.82943624,-0.32355684,-0.15419805,0.09307623,-0.22653699,0.23815429,-0.8297426,0.70263004,0.36024415,0.38136768,0.41432834,0.90803206
39,0.91389054,0.8142613,0.85647476,-0.9542093,-0.32355684,-0.15419805,0.09307623,-0.22653699,0.23815429,-0.8297426,0.70263004,0.36024415,0.38136768,0.41432834,0.90803206
40,0.8121886,0.08053815,0.85647476,-0.9542093,-0.32355684,-0.15419805,0.09307623,-0.22653699,-0.321294,-0.8297426,-0.75621027,0.36024415,0.91955113,0.4692644,0.90803206
41,0.91272485,0.08053815,0.85647476,-0.9542093,-0.32355684,-0.15419805,0.09307623,-0.22653699,0.23815429,-0.8297426,-0.09196049,0.36024415,0.38136768,0.41432834,0.90162325
42,0.7880193,0.8142613,0.85647476,-0.9542093,-0.32355684,-0.15419805,0.09307623,0.563867,-0.321294,-0.8297426,-0.09196049,0.36024415,0.38136768,0.41432834,0.90162325
43,0.77595735,0.08053815,0.85647476,-0.9542093,-0.32355684,-0.15419805,0.09307623,0.563867,-0.321294,-0.8297426,-0.75621027,0.36024415,0.91955113,0.41432834,0.90162325
44,0.7851854,0.8142613,0.85647476,-0.82943624,0.29727042,-0.15419805,0.09307623,-0.22653699,-0.321294,-0.6930591,-0.09196049,0.36024415,0.28388143,0.4692644,0.90162325
45,0.5283128,0.8142613,0.85647476,-0.82943624,0.29727042,-0.15419805,0.09307623,0.563867,-0.321294,-0.6930591,-0.09196049,0.36024415,0.38136768,0.4692644,0.90162325
46,0.88247055,0.8142613,0.85647476,-0.9542093,0.42437077,-0.15419805,0.09307623,0.563867,-0.321294,-0.31450176,-0.09196049,0.36024415,0.28388143,-0.33588755,0.90162325
47,0.76950943,0.8142613,0.85647476,-0.82943624,0.29727042,-0.15419805,0.09307623,0.56669116,-0.321294,-0.31450176,-0.09196049,0.36024415,0.91955113,-0.33588755,0.9644834
48,0.90430963,0.8142613,0.85647476,-0.82943624,-0.32355684,-0.15419805,0.09307623,0.56669116,-0.321294,-0.6930591,-0.09196049,0.36024415,0.28388143,0.4692644,0.9644834
49,0.81186265,0.8142613,0.85647476,-0.82943624,-0.32355684,-0.15419805,0.09307623,0.31772578,-0.321294,-0.31450176,-0.09196049,0.36024415,0.28388143,0.4692644,0.90803206
50,0.73671985,0.8142613,-0.4799207,-0.82943624,0.42437077,-0.08318043,0.09307623,0.56669116,-0.321294,-0.6930591,-0.11087155,0.36024415,0.28388143,-0.33588755,0.90162325
51,0.62242985,0.8142613,0.85647476,-0.82943624,0.42437077,-0.08318043,0.09307623,0.31772578,-0.321294,-0.6930591,-0.11087155,0.36024415,0.28388143,0.4692644,0.9644834
52,0.90821654,0.8142613,0.85647476,-0.82943624,0.09073138,-0.15419805,0.09307623,0.31772578,-0.321294,-0.6930591,-0.11087155,0.36024415,0.28388143,-0.33588755,0.9644834
53,0.6086699,0.7656567,0.85647476,-0.82943624,0.42437077,-0.15419805,0.09307623,0.56669116,-0.321294,-0.6930591,-0.09196049,0.36024415,0.28388143,-0.33588755,0.9644834
54,0.8748516,0.8142613,-0.4799207,-0.82943624,0.42437077,-0.08318043,0.09307623,0.31772578,-0.321294,0.05276525,-0.11087155,0.36024415,0.28388143,-0.33588755,0.90162325
55,0.8911746,0.7656567,-0.4799207,-0.82943624,0.42437077,-0.08318043,0.09307623,0.31772578,-0.321294,-0.6930591,-0.11087155,0.36024415,0.28388143,-0.33588755,0.9644834
