Generation,Maximum Fitness,Average Fitness,Variance
59,0.87554854,0.6880664,0.023314089
60,0.87554854,0.6838006,0.029835463
61,0.87554854,0.582481,0.10966034
62,0.8766181,0.6532228,0.05446802
63,0.8766181,0.64052963,0.059470966
64,0.8766181,0.7317834,0.0117769
65,0.8766181,0.7391161,0.009886005
66,0.8766181,0.72075063,0.016738076
67,0.8766181,0.73242396,0.012857002
68,0.8766181,0.7103199,0.024160758
69,0.8766181,0.72638685,0.019351806
70,0.8768611,0.73153013,0.017453723
71,0.8778352,0.75537145,0.011507794
72,0.8804451,0.7596164,0.010406453
73,0.8804451,0.5537077,0.11839199
74,0.88359356,0.71866083,0.03075315
75,0.88359356,0.7221394,0.017178208
76,0.88359356,0.73755145,0.015152233
77,0.88359356,0.7185904,0.02333567
78,0.88417405,0.7379208,0.025130484
79,0.88417405,0.73793006,0.023244824
80,0.88417405,0.75644964,0.011192885
81,0.88417405,0.7742792,0.01058675
82,0.88417405,0.7362263,0.043558322
83,0.88417405,0.75834924,0.01641106
84,0.88417405,0.7491578,0.022552973
85,0.88541186,0.7686095,0.016717477
86,0.88541186,0.6721049,0.05282588
87,0.88541186,0.7592073,0.018373527
88,0.88541186,0.7713139,0.02918476
89,0.88541186,0.6850898,0.06081374
90,0.88738346,0.7842128,0.010939079
91,0.88738346,0.7063565,0.032678433
92,0.88738346,0.7653452,0.02448984
93,0.88738346,0.756785,0.027433883
94,0.88750637,0.76983815,0.020977367
95,0.89376676,0.7072998,0.06626516
96,0.89376676,0.690813,0.054694664
97,0.89376676,0.72544265,0.021100951
98,0.89376676,0.7608199,0.030108115
99,0.89376676,0.80586433,0.010708226
100,0.89376676,0.77861243,0.009091528
101,0.89376676,0.74948967,0.020698294
102,0.89376676,0.7703007,0.0166989
103,0.89902514,0.8225148,0.0042949095
104,0.9043399,0.7186946,0.041304804
105,0.9043399,0.77446455,0.028651863
106,0.9043399,0.7925417,0.04513301
107,0.9043399,0.7679808,0.04185751
108,0.9043399,0.73898184,0.024390278
109,0.9043399,0.7745165,0.016046396
110,0.9052927,0.83081174,0.0050920714
111,0.905339,0.77570635,0.025276143
112,0.90617615,0.7022814,0.17842424
113,0.90617615,0.7127727,0.10192927
114,0.9231846,0.810989,0.010669175
115,0.9231846,0.81962675,0.022704678
116,0.9231846,0.85039765,0.0088454895
117,0.9231846,0.7619053,0.03188776
118,0.9231846,0.7199539,0.052182853
119,0.9231846,0.733145,0.035405
120,0.9231846,0.73778564,0.027913524
121,0.9231846,0.71495265,0.027937403
122,0.9231846,0.7514087,0.018258786
123,0.9231846,0.8294999,0.010370667
124,0.9231846,0.79112947,0.018680314
125,0.9231846,0.8106232,0.013656374
126,0.9231846,0.78645295,0.018189302
127,0.9231846,0.8118332,0.015213891
128,0.9231846,0.84413546,0.0040912386
129,0.9231846,0.81182843,0.019013422
130,0.9231846,0.84609175,0.010101158
131,0.9231846,0.7901748,0.022694467
132,0.9231846,0.8081823,0.015885597
133,0.9231846,0.8517916,0.0029120971
134,0.9231846,0.8626325,0.0017129671
135,0.9231846,0.87043494,0.001462695
136,0.9231846,0.8532726,0.004312559
137,0.9231846,0.780626,0.01705631
138,0.9231846,0.79544616,0.0092383
139,0.9231846,0.74714094,0.047226463
140,0.9231846,0.76700515,0.03761192
141,0.9231846,0.8655153,0.0028583768
142,0.9231846,0.86928606,0.0022227545
143,0.9231846,0.8717209,0.002046438
144,0.9231846,0.7580192,0.07998753
145,0.92347836,0.8350724,0.012996788
146,0.92347836,0.87630934,0.003880297
147,0.92347836,0.86836386,0.003746197
148,0.92347836,0.82643074,0.029239625
149,0.9291483,0.8814787,0.001802044
150,0.9291483,0.8411762,0.024997205
151,0.9291483,0.83935034,0.012143016
152,0.9291483,0.8318192,0.022307042
153,0.9291483,0.8682099,0.016847404
154,0.9291483,0.8864399,0.0011641631
155,0.9291483,0.8535527,0.01505809
156,0.9306226,0.864088,0.0137987295
157,0.9306226,0.8833754,0.0037583064
158,0.9311046,0.8899569,0.0014016761
159,0.93160623,0.85894984,0.036059957
160,0.93160623,0.8843271,0.0021547987
161,0.93160623,0.8523646,0.011457107
162,0.93160623,0.88257647,0.0029222614
163,0.93160623,0.8919032,0.0014935157
164,0.93160623,0.83511823,0.010865856
165,0.9317517,0.8803619,0.0023324024
166,0.9317517,0.8877789,0.0016807076
167,0.9317517,0.8679357,0.010094677
168,0.9317517,0.8737505,0.013569194
169,0.9317517,0.8665804,0.016798964
170,0.9317517,0.8790245,0.0039004306
171,0.9317517,0.8932673,0.0018439271
172,0.9317517,0.8667826,0.008473254
173,0.9317517,0.84115934,0.015344488
174,0.9348388,0.89279467,0.0019761343
175,0.9348388,0.8443776,0.036967795
176,0.9348388,0.8957824,0.0022035323
177,0.9348388,0.835744,0.04085774
178,0.9348388,0.8886623,0.0065613217
179,0.9348388,0.84516656,0.020247558
180,0.9348388,0.81078386,0.026622567
181,0.9348388,0.7806131,0.03143871
182,0.93620545,0.8282785,0.026648631
183,0.93620545,0.89042467,0.009081418
184,0.93620545,0.9006958,0.0022686305
185,0.93620545,0.89556307,0.0034288703
186,0.9365955,0.8730304,0.017025538
187,0.9365955,0.84466386,0.1048064
188,0.9365955,0.78761846,0.06801802
189,0.93888956,0.8000658,0.020924214
190,0.93888956,0.8650992,0.007313366
191,0.93888956,0.86331576,0.0115919495
192,0.93888956,0.71893126,0.17560734
193,0.93888956,0.7586839,0.11609695
194,0.93888956,0.79053223,0.03959051
195,0.93888956,0.82923365,0.034313023
196,0.93888956,0.8238823,0.038433034
197,0.93888956,0.8525488,0.013882366
198,0.93888956,0.76608896,0.09797145
199,0.93888956,0.80796814,0.03585278
