ID,Fitness,gene 0,gene 1,gene 2,gene 3,gene 4,gene 5,gene 6,gene 7,gene 8,gene 9,gene 10,gene 11,gene 12,gene 13
0,0.78642905,0.89040184,-0.9395349,-0.45226282,-0.67765677,-0.113874674,0.3297819,-0.24622399,-0.39790863,0.8341112,0.52415395,0.77469933,0.7428366,0.25250447,0.9147904
1,-0.47551417,-0.20752573,-0.9395349,0.15869308,-0.67765677,-0.113874674,0.3297819,-0.24622399,0.57431567,0.8341112,0.52415395,-0.0987944,0.75540996,0.68146753,0.9773128
2,0.8416943,0.89040184,-0.9807868,-0.45226282,-0.67765677,-0.113874674,-0.5947665,-0.24622399,-0.39790863,0.8341112,0.52415395,0.77469933,0.7428366,0.68146753,0.9773128
3,0.8047752,0.89040184,-0.9807868,-0.94587046,-0.67765677,-0.113874674,-0.5947665,-0.24622399,0.18989599,0.7646586,0.52415395,0.77469933,0.7428366,0.68146753,0.9773128
4,0.84462917,0.49959147,-0.9807868,-0.45226282,-0.67765677,-0.113874674,-0.5947665,-0.24622399,-0.39790863,0.8341112,0.52415395,0.77469933,0.7428366,0.68146753,0.9773128
5,0.82199585,0.89040184,-0.9807868,-0.45226282,-0.67765677,-0.113874674,-0.5947665,-0.24622399,0.18989599,-0.38105994,0.52415395,0.77469933,0.7428366,0.68146753,0.9773128
6,0.90027606,0.49959147,-0.9807868,-0.94587046,0.37183177,0.073462844,0.39260745,-0.24622399,0.18989599,0.8341112,-0.8381418,0.2484529,0.7428366,0.8420526,0.9773128
7,0.79010135,0.89040184,-0.9395349,-0.94587046,-0.67765677,0.073462844,0.39260745,-0.24622399,0.18989599,0.8341112,-0.8381418,0.77469933,0.7428366,0.8420526,0.9773128
8,0.8093035,0.89040184,-0.9807868,-0.94587046,-0.67765677,-0.113874674,-0.5947665,0.13864362,0.18989599,0.8341112,0.52415395,0.77469933,0.7428366,0.8420526,0.9773128
9,0.8600501,0.89040184,-0.9807868,-0.94587046,-0.67765677,0.073462844,0.15073097,0.13864362,0.18989599,-0.38105994,0.52415395,0.2484529,0.7428366,0.68146753,0.9773128
10,0.9386153,0.89040184,0.47089016,-0.94587046,0.17671585,0.073462844,0.39260745,0.13864362,0.18989599,-0.38105994,-0.8381418,0.2484529,0.7428366,0.8420526,0.9773128
