Generation,Maximum Fitness,Average Fitness,Variance
0,0.8278313,0.1464425,0.28673983
1,0.8278313,0.15429907,0.29206303
2,0.8278313,0.12171175,0.30326906
3,0.8278313,0.12078562,0.22980942
4,0.8278313,0.097920895,0.3358399
5,0.8278313,0.15588705,0.23572637
6,0.8278313,0.15958531,0.20511833
7,0.8278313,0.21217483,0.22357334
8,0.8278313,0.16000073,0.24311794
9,0.8278313,0.14265291,0.2538874
10,0.8278313,0.16537744,0.26859578
11,0.8278313,0.20038441,0.25274125
12,0.8278313,0.19936097,0.26609817
13,0.8278313,0.29381502,0.19569723
14,0.8278313,0.3333036,0.15744376
15,0.8278313,0.31870145,0.15107414
16,0.8278313,0.29594672,0.14466836
17,0.8278313,0.2781688,0.20327182
18,0.8278313,0.35392416,0.13394687
19,0.8278313,0.3131029,0.21015954
20,0.8278313,0.35825554,0.15162602
21,0.8278313,0.2951474,0.27086732
22,0.8278313,0.3147665,0.24145553
23,0.8278313,0.33323497,0.24143095
24,0.8278313,0.30964097,0.24960355
25,0.84325296,0.35963944,0.25552228
26,0.84325296,0.37016764,0.20204033
27,0.84325296,0.3912702,0.19239083
28,0.84325296,0.37404275,0.2740418
29,0.84325296,0.3807113,0.277498
30,0.84325296,0.39933985,0.25929397
31,0.84325296,0.3935653,0.33283857
32,0.84325296,0.40108562,0.301258
33,0.84325296,0.45037934,0.1668104
34,0.84325296,0.47044232,0.17591389
35,0.84325296,0.47328386,0.19167557
36,0.8758938,0.50337034,0.18737581
37,0.8758938,0.53797376,0.132375
38,0.8758938,0.4935138,0.14529057
39,0.8758938,0.51532525,0.17520751
40,0.8758938,0.544279,0.16079454
41,0.8758938,0.4961908,0.22083446
42,0.8758938,0.5228737,0.17648742
43,0.8758938,0.53085536,0.21463664
44,0.8758938,0.50520635,0.20281108
45,0.8758938,0.5246087,0.17621961
46,0.8758938,0.54208463,0.21786977
47,0.8758938,0.54622376,0.21673033
48,0.8758938,0.57702565,0.11755502
49,0.8758938,0.63229793,0.044076473
50,0.8758938,0.6072313,0.09783175
51,0.8758938,0.645719,0.04502597
52,0.8758938,0.660632,0.07521574
53,0.9093298,0.71097803,0.02262588
54,0.9093298,0.69898915,0.020986296
55,0.9093298,0.70022064,0.03143543
56,0.9093298,0.6984836,0.035118815
57,0.9155258,0.7301734,0.02445586
58,0.9155258,0.7200742,0.037875228
59,0.9155258,0.72601366,0.039786525
60,0.9155258,0.7420592,0.036107358
61,0.9155258,0.7403074,0.04983636
62,0.9155258,0.73564947,0.03934642
63,0.9155258,0.73482245,0.039252557
64,0.9155258,0.740029,0.035575278
65,0.9155258,0.7455507,0.031281803
66,0.9155258,0.74605703,0.03754281
67,0.9184366,0.7655424,0.020712674
68,0.9184366,0.76001775,0.025006197
69,0.9184366,0.76043916,0.026234822
70,0.9184366,0.7552956,0.045928
71,0.9184366,0.77261406,0.026634835
72,0.9213423,0.7616447,0.03047301
73,0.9213423,0.77785355,0.0112925535
74,0.9213423,0.7642394,0.072125226
75,0.9213423,0.7556814,0.085362665
76,0.9213423,0.7480968,0.06659892
77,0.9213423,0.77183527,0.03210131
78,0.9213423,0.76707315,0.07605468
79,0.9213423,0.7705094,0.07310056
80,0.9213423,0.7767128,0.07706854
81,0.9213423,0.78759134,0.022866206
82,0.9213423,0.7859404,0.044975575
83,0.9213423,0.7906221,0.032727975
84,0.9213423,0.79498345,0.07623276
85,0.92492837,0.8098805,0.023390662
86,0.92492837,0.80057234,0.02749602
87,0.92492837,0.79847234,0.082848735
88,0.92492837,0.7873924,0.08489863
89,0.92492837,0.7944452,0.05434197
90,0.92492837,0.799534,0.025057236
91,0.92492837,0.8071933,0.07524884
92,0.9341235,0.8199375,0.011953046
93,0.9341235,0.8138002,0.012887236
94,0.9341235,0.8239411,0.0059357802
95,0.9341235,0.82904553,0.008152494
96,0.9341235,0.825606,0.009921254
