Generation,Maximum Fitness,Average Fitness,Variance
0,0.94336015,0.03890602,0.5200104
1,0.94336015,0.18353245,0.33350015
2,0.94336015,0.09682751,0.33735457
3,0.94336015,0.14906627,0.2788636
4,0.94336015,0.19096987,0.27685115
5,0.94336015,0.22709951,0.22585739
6,0.94336015,0.20797887,0.30906743
7,0.94336015,0.25812227,0.22699477
8,0.94336015,0.2092273,0.20187779
9,0.94336015,0.23326927,0.26079333
10,0.94336015,0.25864804,0.24613869
11,0.94336015,0.26417717,0.23248646
12,0.94336015,0.279151,0.21682501
13,0.94336015,0.28697908,0.2512054
14,0.94336015,0.29348156,0.28974974
15,0.94336015,0.3064042,0.20687908
16,0.94336015,0.34536347,0.17988119
17,0.94336015,0.29701304,0.2718409
18,0.94336015,0.27529266,0.30823436
19,0.94336015,0.24421118,0.3180322
20,0.94336015,0.26788843,0.25995654
21,0.94336015,0.32103574,0.19002223
22,0.94336015,0.33728257,0.2678121
23,0.94336015,0.39071617,0.2226831
24,0.94336015,0.41287124,0.2062256
25,0.94336015,0.39990833,0.1767746
26,0.94336015,0.38543236,0.18534772
27,0.94336015,0.34694523,0.22484389
28,0.94336015,0.38711986,0.17405377
29,0.94336015,0.30454898,0.2614287
30,0.94336015,0.2807285,0.28018695
31,0.94336015,0.34216508,0.24473166
32,0.94336015,0.32506448,0.28245318
33,0.94336015,0.38825604,0.19802608
34,0.94336015,0.407141,0.22838733
35,0.94336015,0.42441994,0.19963509
36,0.94336015,0.4712761,0.12611525
37,0.94336015,0.45741558,0.14040066
38,0.94336015,0.44718212,0.1682807
39,0.94336015,0.49276292,0.12159936
40,0.94336015,0.48876473,0.16487667
41,0.94336015,0.4827879,0.18776615
42,0.94336015,0.53091615,0.11936634
43,0.94336015,0.5349028,0.15771808
44,0.94336015,0.5167738,0.15425567
45,0.94336015,0.49898013,0.18080033
46,0.94336015,0.43402943,0.25603053
47,0.94336015,0.48813435,0.17652832
48,0.94336015,0.47294566,0.18908976
49,0.94336015,0.4170301,0.24950318
50,0.94336015,0.47162473,0.22090288
51,0.94336015,0.45433602,0.2045967
52,0.94336015,0.5311197,0.14996524
53,0.94336015,0.527173,0.20614406
54,0.94336015,0.43124565,0.33190554
55,0.94336015,0.34448573,0.36769384
56,0.94336015,0.3916694,0.31697178
57,0.94336015,0.52532864,0.1251484
58,0.94336015,0.5754023,0.09967802
59,0.94336015,0.47075596,0.27898458
60,0.94336015,0.5313073,0.16005436
61,0.94336015,0.5237991,0.19937475
62,0.94336015,0.5369978,0.17597575
63,0.94336015,0.43637493,0.31147262
64,0.94336015,0.41995057,0.32843232
65,0.94336015,0.3924838,0.358253
66,0.94336015,0.4032467,0.31501323
67,0.94336015,0.3679853,0.33424276
68,0.94336015,0.39587924,0.29119477
69,0.94336015,0.39978087,0.285735
70,0.94336015,0.5457755,0.17150064
71,0.94336015,0.5430341,0.18074752
72,0.94336015,0.48870578,0.24365379
73,0.94336015,0.49073887,0.20545109
74,0.94336015,0.5366276,0.21554704
75,0.94336015,0.58197767,0.12111068
76,0.94336015,0.49089545,0.25169778
77,0.94336015,0.46912575,0.25387147
78,0.94336015,0.43157646,0.27102673
79,0.94336015,0.46955663,0.2730254
80,0.94336015,0.4316985,0.2935832
81,0.94336015,0.47377384,0.28123912
82,0.94336015,0.6123846,0.08580596
83,0.94336015,0.6074929,0.16433544
84,0.94336015,0.60283107,0.12550037
85,0.94336015,0.57095397,0.15919192
86,0.94336015,0.49180928,0.24249204
87,0.94336015,0.48463997,0.24508359
88,0.94336015,0.5403688,0.19178955
89,0.94336015,0.63009584,0.11485971
90,0.94336015,0.558976,0.16540706
91,0.94336015,0.6788723,0.08551902
92,0.94336015,0.6098383,0.15352742
93,0.94336015,0.61255,0.14315736
94,0.94336015,0.5865105,0.15530182
95,0.94336015,0.61221474,0.113591544
96,0.94336015,0.67141044,0.061303582
97,0.94336015,0.636379,0.11016013
98,0.94336015,0.6691053,0.09199135
99,0.94336015,0.64153945,0.1205203
100,0.94336015,0.6386184,0.14973195
101,0.94336015,0.63019055,0.11316977
102,0.94336015,0.59666586,0.17775834
103,0.94336015,0.6639939,0.12991484
104,0.94336015,0.63895565,0.15901272
105,0.94336015,0.5557402,0.28900445
106,0.94336015,0.6370286,0.1250498
107,0.94336015,0.66615796,0.09298327
108,0.94336015,0.6298212,0.15282054
109,0.94336015,0.68195665,0.09078158
110,0.94336015,0.58527833,0.14887345
111,0.94336015,0.6801589,0.081386134
112,0.94336015,0.6707524,0.09360136
113,0.94336015,0.5833813,0.20844959
114,0.94336015,0.6214744,0.15811393
115,0.94336015,0.6378565,0.1854241
116,0.94336015,0.669877,0.14024259
117,0.94336015,0.74461836,0.035700258
118,0.94336015,0.6744665,0.1616255
119,0.94336015,0.6791496,0.16315888
120,0.94336015,0.64658433,0.18460582
121,0.94336015,0.6348584,0.1267995
122,0.94336015,0.68413806,0.10310621
123,0.94336015,0.6315028,0.117549956
124,0.94336015,0.601781,0.14760207
125,0.94336015,0.6604937,0.09334698
126,0.94336015,0.63074076,0.15380761
127,0.94336015,0.7072422,0.096583836
128,0.94336015,0.62865126,0.15912393
129,0.94336015,0.5981028,0.1771516
130,0.94336015,0.62912744,0.1810604
131,0.94336015,0.6311937,0.18650602
132,0.94336015,0.6010572,0.1804144
133,0.94336015,0.6873638,0.1189481
134,0.94336015,0.618421,0.25011656
135,0.94336015,0.6270152,0.23764472
136,0.94336015,0.67175645,0.14166404
137,0.94336015,0.6104633,0.18569808
138,0.94336015,0.6544623,0.151935
139,0.94336015,0.6538816,0.14798781
140,0.94336015,0.68117785,0.10827902
141,0.94431937,0.7129848,0.1030225
142,0.94431937,0.6908056,0.15678595
143,0.94431937,0.68046975,0.15315333
144,0.94431937,0.6978165,0.1116873
145,0.94431937,0.72037375,0.064244956
146,0.94431937,0.71840554,0.099994615
147,0.94431937,0.72047156,0.09973938
148,0.94431937,0.7054997,0.09782291
149,0.94431937,0.5998416,0.25051293
150,0.94431937,0.6659475,0.20670523
151,0.94431937,0.6774608,0.22688207
152,0.94431937,0.645075,0.26088682
153,0.94431937,0.6129215,0.26225278
154,0.94431937,0.6545615,0.23176053
155,0.94431937,0.7243706,0.079151146
156,0.94431937,0.6789658,0.19426091
157,0.94431937,0.60581625,0.26630452
158,0.94431937,0.6362984,0.21904504
159,0.94431937,0.6551082,0.13987622
160,0.94431937,0.70047104,0.09465182
161,0.94431937,0.70552343,0.0844395
162,0.94431937,0.7529495,0.057761274
163,0.94431937,0.7449109,0.05236366
164,0.94431937,0.6991837,0.12187944
165,0.94431937,0.7193893,0.0794235
166,0.94431937,0.7476465,0.040279265
167,0.94431937,0.7103958,0.090325594
168,0.94431937,0.71898896,0.11513173
169,0.94431937,0.7028503,0.10986396
170,0.94431937,0.72029144,0.1023203
171,0.94431937,0.73293,0.09150827
172,0.94431937,0.6906368,0.112244725
173,0.94431937,0.6998713,0.09011762
174,0.94431937,0.6591309,0.18617767
175,0.94431937,0.6935662,0.16410194
176,0.94431937,0.70365036,0.18120976
177,0.94431937,0.728341,0.15979713
178,0.94431937,0.7415686,0.083244056
179,0.94431937,0.768865,0.051146027
180,0.94431937,0.72481406,0.1342773
181,0.94431937,0.71701455,0.1876793
182,0.94431937,0.7502802,0.06291878
183,0.94431937,0.7723048,0.04344407
184,0.94431937,0.7161358,0.13774051
185,0.94431937,0.7358987,0.13675553
186,0.9478666,0.77402014,0.09982905
187,0.9478666,0.7596659,0.08460804
188,0.9478666,0.7696448,0.059074514
189,0.9478666,0.77810967,0.048559934
190,0.9478666,0.7347802,0.09522244
191,0.9478666,0.6597496,0.14669389
192,0.9478666,0.6694014,0.17401373
193,0.9478666,0.67008936,0.16639066
194,0.9478666,0.6572886,0.1944227
195,0.9478666,0.7033321,0.15721993
196,0.9478666,0.6979217,0.18068944
197,0.9478666,0.7723345,0.067511566
198,0.9478666,0.63819283,0.23300827
199,0.9478666,0.7639811,0.08397405
