ID,Fitness,gene 0,gene 1,gene 2,gene 3,gene 4,gene 5,gene 6,gene 7,gene 8,gene 9,gene 10,gene 11,gene 12,gene 13
27,0.91220987,0.9514786,0.51337564,-0.014965236,0.037076354,0.9526093,-0.2545972,-0.8789687,-0.92234915,-0.6436259,0.53772056,0.6468731,-0.8291499,0.50668955,0.69528043
28,0.60619104,0.9514786,0.51337564,-0.014965236,-0.33562332,0.8447956,-0.2545972,-0.8789687,-0.92234915,-0.6436259,0.7813443,0.96251535,-0.8291499,0.50668955,0.52569604
29,0.45321447,0.9514786,-0.7656592,0.89548254,0.037076354,0.8447956,-0.2545972,-0.8789687,-0.92234915,-0.6436259,0.9717202,0.6468731,-0.4047953,-0.3440792,0.68157697
30,0.68050736,0.9514786,-0.7656592,0.89548254,0.037076354,0.8447956,-0.2545972,-0.8789687,-0.4113043,0.15115368,0.9717202,0.96251535,-0.8291499,0.50668955,0.68157697
31,0.874298,0.9514786,-0.9957145,-0.014965236,-0.33562332,0.9526093,-0.2545972,-0.8789687,-0.4113043,-0.6436259,0.53772056,0.96251535,-0.8291499,-0.3440792,0.69528043
32,0.7188,0.9514786,-0.7656592,0.89548254,-0.33562332,0.9526093,-0.04524088,-0.8789687,-0.4113043,-0.6436259,0.9717202,0.96251535,-0.8291499,-0.3440792,0.68157697
33,0.7307155,0.9514786,-0.7656592,0.89548254,-0.33562332,0.8447956,-0.2545972,-0.8789687,-0.4113043,-0.6436259,0.7813443,0.96251535,-0.8291499,0.50668955,0.68157697
34,0.8420252,0.9514786,-0.7656592,0.89548254,-0.33562332,0.8447956,-0.04524088,-0.8789687,-0.4113043,0.15115368,0.9717202,0.96251535,-0.4047953,-0.3440792,0.69528043
35,0.9226478,0.9514786,-0.7656592,0.89548254,0.037076354,0.9526093,-0.2545972,-0.8789687,-0.4113043,0.15115368,0.9717202,0.96251535,0.82631576,-0.3440792,0.69528043
36,0.6807722,0.9514786,-0.7656592,0.89548254,0.037076354,0.8447956,-0.2545972,-0.8789687,-0.4113043,-0.6436259,0.9717202,0.96251535,0.82631576,-0.3440792,0.69528043
37,0.7558376,0.9514786,-0.7656592,0.89548254,-0.33562332,0.8447956,-0.2545972,-0.8789687,-0.5354918,0.15115368,0.9717202,0.96251535,-0.4047953,-0.3440792,0.69528043
38,0.81842256,0.9514786,-0.7656592,0.084533334,-0.33562332,-0.11651343,-0.2545972,-0.8789687,-0.5354918,0.37639236,0.9717202,0.96251535,0.82631576,-0.3440792,0.68157697
39,0.7286037,0.9514786,-0.7656592,0.89548254,0.037076354,0.8447956,-0.7262323,-0.8789687,-0.5354918,0.37639236,0.9717202,0.96251535,0.82631576,-0.3440792,0.69528043
40,0.59205306,-0.8510201,-0.7656592,0.084533334,-0.33562332,-0.11651343,-0.7262323,-0.5839193,0.23124802,0.37639236,0.9717202,0.96251535,0.5251906,-0.3440792,0.69528043
41,0.87699133,0.9514786,0.9113481,0.084533334,-0.33562332,-0.11651343,-0.2545972,-0.8789687,-0.4113043,0.37639236,0.9717202,0.96251535,0.5251906,-0.3440792,0.69528043
42,0.90853643,-0.8510201,-0.7656592,0.89548254,-0.33562332,0.8447956,-0.2545972,-0.8789687,-0.5354918,0.37639236,0.53772056,0.96251535,-0.20778859,-0.3440792,0.69528043
43,0.7412915,0.9514786,-0.7656592,0.084533334,-0.9869088,-0.11651343,-0.2545972,-0.8789687,-0.4113043,0.15115368,0.9717202,0.96251535,0.5251906,-0.3440792,0.69528043
44,0.72535884,-0.8510201,0.9113481,0.084533334,-0.9869088,0.8447956,-0.7262323,-0.5839193,0.23124802,0.37639236,0.53772056,0.96251535,0.5251906,-0.3440792,0.69528043
45,0.63817585,-0.8510201,-0.7656592,0.89548254,-0.33562332,-0.11651343,-0.7262323,-0.5839193,-0.4113043,0.37639236,0.9717202,0.96251535,0.5251906,-0.3440792,0.69528043
46,0.74651796,-0.8510201,-0.7656592,0.084533334,-0.33562332,-0.11651343,-0.7262323,-0.8789687,0.23124802,0.15115368,0.53772056,0.96251535,0.5251906,-0.3440792,0.69528043
47,0.72193706,0.9514786,-0.7656592,0.084533334,-0.9869088,0.8447956,-0.7262323,-0.5839193,0.23124802,0.15115368,0.53772056,0.96251535,0.5251906,-0.3440792,0.69528043
48,-1.5725062,-0.8510201,0.3493451,0.084533334,-0.9869088,-0.16652507,-0.7262323,-0.5839193,0.52328205,-0.061027527,0.53772056,-0.7438975,-0.20778859,-0.3440792,0.69528043
49,-0.26913583,-0.8510201,0.9113481,0.084533334,-0.33562332,-0.16652507,-0.7262323,-0.5839193,0.52328205,-0.061027527,0.91539776,0.96251535,0.82631576,0.0050667524,-0.5871291
50,0.44669008,-0.614326,-0.7656592,0.084533334,-0.17881685,-0.16652507,-0.7262323,-0.5839193,0.23124802,0.15115368,0.91539776,-0.7438975,0.82631576,-0.3440792,-0.5871291
51,-0.09629667,-0.614326,0.3493451,0.084533334,-0.9869088,-0.16652507,-0.7262323,-0.5839193,-0.049207807,-0.061027527,0.91539776,-0.7438975,0.82631576,-0.3440792,-0.5871291
52,0.94276714,-0.8510201,0.3493451,0.47441757,-0.9869088,-0.16652507,-0.7262323,-0.5839193,0.23124802,-0.061027527,0.91539776,-0.7438975,0.82631576,0.0050667524,-0.5871291
53,0.8466741,-0.614326,-0.7656592,0.47441757,-0.9869088,-0.16652507,-0.7262323,-0.06341857,0.23124802,-0.061027527,0.91539776,-0.7438975,0.82631576,0.08721042,-0.5871291
54,-0.08804464,-0.614326,0.3493451,0.084533334,-0.33562332,-0.16652507,-0.7262323,-0.5839193,-0.049207807,-0.061027527,-0.79362667,-0.7438975,0.82631576,0.08721042,-0.5871291
55,0.8792597,-0.614326,0.9113481,-0.45462245,-0.9869088,-0.16652507,-0.7262323,-0.5839193,0.23124802,-0.061027527,-0.79362667,-0.7438975,0.82631576,-0.3440792,-0.5871291
56,0.6335726,-0.8510201,0.9113481,-0.45462245,-0.17881685,-0.16652507,-0.7262323,-0.06341857,-0.049207807,-0.061027527,0.91539776,-0.03411883,0.82631576,0.08721042,-0.5871291
57,0.51886594,-0.614326,0.3493451,0.47441757,-0.030184627,-0.16652507,-0.7262323,-0.06341857,0.23124802,-0.061027527,0.91539776,-0.03411883,0.82631576,0.08721042,-0.5871291
58,0.5986865,-0.614326,0.9113481,-0.45462245,-0.030184627,0.14323187,-0.7262323,-0.06341857,-0.049207807,-0.061027527,-0.79362667,-0.03411883,0.5572752,0.08721042,-0.368366
59,0.41643012,-0.614326,0.9113481,-0.45462245,-0.030184627,0.8447956,-0.7262323,-0.06341857,-0.049207807,-0.8312791,0.5299847,-0.03411883,0.82631576,0.08721042,-0.5871291
60,0.7589167,-0.614326,0.9113481,-0.45462245,-0.030184627,-0.16652507,-0.7262323,-0.06341857,-0.049207807,-0.061027527,-0.79362667,-0.03411883,0.5572752,0.08721042,-0.5871291
61,0.87889606,-0.614326,0.9113481,-0.45462245,-0.17881685,0.105003595,-0.7262323,-0.06341857,-0.049207807,0.56909156,0.91539776,-0.03411883,0.5572752,0.08721042,-0.5871291
62,0.6448728,-0.614326,0.9113481,-0.45462245,-0.17881685,0.105003595,-0.7262323,-0.06341857,-0.049207807,-0.8312791,0.5299847,-0.03411883,0.5572752,0.08721042,-0.5871291
63,0.91959673,-0.614326,0.9113481,-0.45462245,-0.030184627,0.14323187,-0.7262323,-0.06341857,-0.049207807,-0.061027527,0.5299847,-0.03411883,0.5572752,0.08721042,-0.368366
64,0.6406362,-0.9213338,0.9113481,-0.45462245,-0.030184627,0.14323187,-0.7262323,-0.06341857,-0.049207807,-0.8312791,0.5299847,-0.03411883,0.5572752,0.08721042,-0.368366
65,0.815495,-0.614326,0.9113481,-0.45462245,-0.8873452,0.14323187,-0.7262323,-0.06341857,-0.049207807,-0.061027527,0.5299847,-0.03411883,-0.20778859,0.08721042,-0.368366
66,0.6375698,-0.9213338,0.9113481,-0.45462245,-0.030184627,0.14323187,-0.7262323,-0.06341857,-0.049207807,-0.8312791,-0.79362667,-0.03411883,-0.20778859,0.08721042,-0.368366
67,0.5150478,-0.614326,0.9113481,-0.45462245,0.79231703,0.105003595,-0.7262323,-0.06341857,-0.049207807,-0.8312791,0.5299847,-0.03411883,0.5572752,0.08721042,-0.368366
68,0.891979,-0.9213338,0.9113481,-0.45462245,0.79231703,0.105003595,-0.7262323,-0.06341857,0.54778516,-0.8312791,-0.79362667,-0.03411883,0.59449613,0.08721042,-0.5871291
69,0.9207642,-0.9213338,-0.109838545,-0.45462245,-0.030184627,0.105003595,-0.7262323,-0.06341857,-0.049207807,-0.8312791,-0.79362667,-0.03411883,-0.20778859,0.08721042,-0.368366
70,0.6384953,-0.614326,0.9113481,-0.45462245,-0.030184627,0.105003595,0.44095743,-0.06341857,0.54778516,-0.8312791,-0.79362667,-0.03411883,0.5572752,-0.10107291,-0.368366
71,0.5266976,0.78924155,-0.109838545,-0.45462245,0.79231703,0.105003595,-0.97034645,-0.06341857,-0.049207807,-0.8312791,-0.79362667,-0.03411883,0.5572752,-0.10107291,-0.368366
72,0.39215785,-0.9213338,0.9113481,-0.45462245,0.79231703,0.105003595,0.44095743,-0.06341857,-0.049207807,-0.8312791,-0.79362667,0.066171646,0.5572752,-0.10107291,-0.368366
73,0.9162163,0.78924155,0.9113481,0.21431279,0.79231703,0.105003595,0.44095743,-0.06341857,-0.049207807,-0.8312791,-0.79362667,0.9887711,-0.20778859,-0.10107291,0.80033326
74,0.8836236,-0.9213338,-0.109838545,-0.20305753,-0.030184627,0.105003595,-0.97034645,-0.96285534,0.54778516,-0.061027527,-0.79362667,0.9887711,0.5572752,-0.10107291,0.80033326
75,0.93479496,0.78924155,-0.109838545,0.21431279,0.79231703,0.105003595,-0.97034645,-0.96285534,0.54778516,0.9103968,-0.79362667,0.066171646,0.59449613,-0.10107291,-0.368366
76,-0.02187264,-0.9213338,-0.109838545,0.21431279,0.8410648,0.105003595,-0.9522954,-0.06341857,-0.72022486,-0.061027527,0.68241525,0.066171646,0.5572752,-0.10107291,0.80033326
77,0.8962469,0.78924155,-0.109838545,-0.39017248,0.8410648,0.105003595,-0.9522954,-0.96285534,0.54778516,-0.061027527,-0.79362667,0.9887711,-0.20778859,-0.10107291,0.80033326
78,0.73141086,0.78924155,0.9952241,-0.39017248,0.8410648,0.105003595,-0.9522954,-0.6764189,-0.72022486,-0.061027527,-0.79362667,0.9887711,-0.20778859,-0.10107291,0.80033326
79,0.87666905,-0.9213338,-0.109838545,-0.20305753,0.8410648,0.105003595,-0.97034645,-0.96285534,-0.72022486,-0.061027527,0.68241525,0.9887711,-0.20778859,-0.10107291,0.80033326
80,0.009235561,0.78924155,0.9952241,-0.20305753,0.8410648,-0.8775375,-0.9522954,-0.6764189,-0.72022486,-0.061027527,0.68241525,0.9887711,-0.20778859,-0.10107291,-0.368366
81,0.93350196,-0.8317997,0.9952241,-0.20305753,0.8410648,-0.8775375,-0.9522954,-0.6764189,0.54778516,-0.061027527,0.68241525,0.9887711,-0.20778859,-0.68294346,0.80033326
82,0.76096404,-0.8317997,0.9952241,-0.20305753,0.8410648,-0.8775375,0.44095743,-0.6764189,-0.72022486,-0.11487132,0.68241525,0.9887711,-0.20778859,-0.68294346,0.80033326
83,0.93017757,0.78924155,0.9952241,-0.20305753,0.8410648,-0.8775375,0.44095743,-0.6764189,-0.72022486,-0.061027527,0.68241525,0.9887711,-0.20778859,-0.68294346,0.80033326
84,0.9016088,0.78924155,0.9952241,-0.20305753,0.8410648,-0.8775375,-0.9522954,-0.6764189,-0.72022486,-0.061027527,0.68241525,0.9887711,0.6699687,-0.68294346,0.80033326
85,0.82337236,-0.9213338,0.9952241,-0.20305753,0.8410648,-0.8775375,-0.9522954,-0.6764189,-0.72022486,-0.11487132,0.68241525,0.9887711,0.6699687,-0.68294346,0.80033326
86,0.82344675,-0.9213338,0.9952241,-0.20305753,0.8410648,-0.8775375,-0.9522954,-0.6764189,-0.72022486,-0.061027527,0.68241525,0.9887711,0.6699687,-0.68294346,0.80033326
87,0.8819476,-0.9213338,0.9952241,-0.20305753,0.8410648,-0.8775375,-0.9522954,-0.6764189,-0.72022486,0.98254776,-0.56270206,0.9887711,0.6699687,-0.68294346,0.80033326
88,0.9183182,-0.8317997,0.9952241,-0.20305753,0.8410648,-0.8775375,-0.9522954,-0.6764189,-0.72022486,-0.11487132,-0.56270206,0.9887711,0.6699687,-0.68294346,0.80033326
89,0.9325813,-0.8317997,0.9952241,-0.20305753,0.8410648,-0.8775375,-0.9522954,-0.6764189,-0.72022486,-0.11487132,-0.56270206,0.9887711,0.6699687,-0.68294346,0.80033326
90,0.9138382,-0.8317997,0.9952241,-0.20305753,0.8410648,-0.8775375,-0.9522954,-0.6764189,-0.72022486,-0.11487132,-0.56270206,0.9887711,0.6699687,-0.7344298,0.80033326
91,0.824895,-0.9213338,0.9952241,-0.20305753,0.8410648,-0.8775375,-0.9522954,-0.6764189,-0.72022486,-0.11487132,0.68241525,0.9887711,0.6699687,-0.7344298,0.80033326
92,0.8243632,-0.7870177,0.9952241,-0.20305753,0.8410648,-0.8775375,-0.9522954,-0.6764189,-0.72022486,-0.11487132,-0.56270206,0.9887711,0.6699687,-0.68294346,0.80033326
93,0.8207435,-0.8317997,0.9952241,-0.20305753,0.8410648,-0.8775375,-0.9522954,-0.6764189,-0.72022486,-0.11487132,-0.56270206,0.9887711,0.6699687,-0.7344298,0.80033326
94,0.8511721,-0.7870177,0.9952241,-0.20305753,0.8410648,-0.8775375,-0.9522954,-0.6764189,-0.72022486,-0.11487132,-0.56270206,0.9887711,0.6699687,-0.7344298,0.80033326
95,0.78164685,-0.8317997,0.9952241,-0.041702867,0.8410648,-0.8775375,-0.06877208,-0.6764189,-0.72022486,-0.11487132,-0.56270206,0.9887711,0.6699687,-0.68294346,0.80033326
96,0.7364615,-0.8317997,0.9952241,-0.20305753,0.8410648,-0.6496472,-0.06877208,-0.6764189,-0.72022486,-0.11487132,-0.56270206,0.9887711,0.6699687,-0.68294346,0.80033326
97,0.8979588,-0.7870177,0.9952241,-0.041702867,0.8410648,-0.6496472,-0.06877208,-0.6764189,-0.72022486,0.9422064,-0.2874636,0.9887711,-0.8291499,-0.68294346,0.80033326
98,0.74617434,-0.8317997,0.9952241,-0.041702867,0.8410648,-0.6496472,-0.06877208,-0.72190297,-0.1965378,-0.11487132,-0.2874636,0.9887711,-0.8291499,-0.68294346,0.80033326
99,0.86537087,-0.7870177,-0.9241803,-0.041702867,0.8410648,-0.6496472,-0.06877208,-0.72190297,-0.1965378,0.3161081,-0.2874636,0.9887711,-0.8291499,-0.68294346,0.80033326
