Generation,Maximum Fitness,Average Fitness,Variance
0,0.80844486,-0.021956358,0.2729567
1,0.80844486,0.029577492,0.28594634
2,0.8642826,0.10047123,0.26847377
3,0.8642826,0.066464156,0.21381952
4,0.8642826,0.10569675,0.21018055
5,0.8642826,0.12677959,0.19474587
6,0.8997506,0.19270658,0.18823898
7,0.8997506,0.1559329,0.2315429
8,0.8997506,0.17214634,0.20553248
9,0.8997506,0.18783045,0.22612023
10,0.8997506,0.19509344,0.22570965
11,0.8997506,0.22006296,0.25277445
12,0.8997506,0.23527977,0.25353336
13,0.8997506,0.22325529,0.2596609
14,0.8997506,0.31409863,0.20339248
15,0.8997506,0.33191705,0.19729108
16,0.8997506,0.33926994,0.17924704
17,0.8997506,0.32982653,0.19515406
18,0.8997506,0.32560033,0.18016863
19,0.8997506,0.3287969,0.2163065
20,0.8997506,0.33310995,0.27018023
21,0.8997506,0.34064877,0.2712403
22,0.8997506,0.36238375,0.2107362
23,0.8997506,0.39287135,0.16030568
24,0.92121387,0.38658524,0.22145785
25,0.92121387,0.40232354,0.15810107
26,0.92121387,0.38278148,0.2116868
27,0.92121387,0.401662,0.20480871
28,0.92121387,0.38600087,0.23079589
29,0.92121387,0.37828892,0.19961812
30,0.92121387,0.41681612,0.1527872
31,0.92121387,0.43377483,0.16536976
32,0.92121387,0.44897258,0.1407613
33,0.92121387,0.50628614,0.12475543
34,0.92121387,0.4947781,0.14879203
35,0.92121387,0.47330353,0.18281741
36,0.92121387,0.5343686,0.123076715
37,0.92121387,0.5032863,0.14513952
38,0.92121387,0.54599893,0.1337198
39,0.92121387,0.5489593,0.13106734
40,0.92121387,0.54410154,0.14661327
41,0.92121387,0.50832236,0.1252737
42,0.92121387,0.5496213,0.12627031
43,0.92121387,0.5645482,0.095247544
44,0.92121387,0.52968603,0.11941052
45,0.92121387,0.5526898,0.091088876
46,0.92121387,0.5651684,0.121986546
47,0.92121387,0.58298945,0.11749887
48,0.92121387,0.57857347,0.10566889
49,0.92121387,0.626721,0.10017544
50,0.9359551,0.6038405,0.104687095
51,0.9359551,0.60660595,0.12415967
52,0.9359551,0.5663511,0.1317444
53,0.9359551,0.6142599,0.14457305
54,0.9359551,0.64700365,0.11976266
55,0.9359551,0.6263471,0.12181636
56,0.9359551,0.503101,0.21555257
57,0.9359551,0.5799604,0.116371
