Generation,Maximum Fitness,Average Fitness,Variance
0,0.80556226,0.052649442,0.21546692
1,0.80556226,0.037733175,0.2940246
2,0.80556226,0.09809793,0.24174188
3,0.809824,0.09688293,0.30843154
4,0.809824,0.14449744,0.24602872
5,0.809824,0.07227034,0.24487886
6,0.809824,0.048877403,0.3069953
7,0.809824,0.13767098,0.24905588
8,0.809824,0.15749878,0.23674247
9,0.809824,0.1405527,0.28849033
10,0.809824,0.14781511,0.27142766
11,0.809824,0.14088093,0.31053525
12,0.809824,0.16028614,0.32787788
13,0.809824,0.19256584,0.23524934
14,0.809824,0.21908005,0.21821898
15,0.81244206,0.2792824,0.17655005
16,0.81244206,0.31434888,0.17052504
17,0.81244206,0.2651283,0.18259898
18,0.8628961,0.26237124,0.2392215
19,0.8628961,0.32267368,0.19956389
20,0.8628961,0.3204885,0.19283204
21,0.87595993,0.36631233,0.17415145
22,0.87595993,0.3545253,0.17928165
23,0.87595993,0.37830758,0.18168898
24,0.8793727,0.43635193,0.14597487
25,0.8793727,0.45852575,0.12477526
26,0.8793727,0.50082284,0.10305524
27,0.8793727,0.46148175,0.11167565
28,0.88041323,0.42559287,0.15480414
29,0.88041323,0.49647155,0.115640186
30,0.88041323,0.43851197,0.12892777
31,0.88041323,0.38597217,0.19726466
32,0.88041323,0.5034106,0.10783136
33,0.88041323,0.5123556,0.09435278
34,0.88041323,0.52696025,0.071452186
35,0.88041323,0.50652957,0.1267203
36,0.88041323,0.5342323,0.10764997
37,0.88041323,0.5495758,0.07023751
38,0.88041323,0.5688452,0.08665306
39,0.88041323,0.54565454,0.09632923
40,0.88041323,0.566621,0.09480552
41,0.88041323,0.61375993,0.07122433
42,0.88041323,0.6030884,0.08456023
43,0.88041323,0.5984972,0.08509561
44,0.88135934,0.617697,0.08156911
45,0.88135934,0.59198606,0.07103328
46,0.88135934,0.62964815,0.068017006
47,0.88135934,0.6275029,0.09277495
48,0.88135934,0.6191291,0.07327243
49,0.88135934,0.63600427,0.0641854
50,0.9210919,0.6208188,0.12481074
51,0.9210919,0.6685398,0.07556694
52,0.9210919,0.59398425,0.08540082
53,0.9210919,0.65602773,0.069016084
54,0.9210919,0.6288197,0.08406813
55,0.9210919,0.6083336,0.12922272
56,0.9210919,0.6978209,0.04318592
57,0.9210919,0.5808179,0.19203067
58,0.9210919,0.689182,0.06410348
59,0.9210919,0.56964976,0.16988134
60,0.9210919,0.6472983,0.09771774
61,0.9210919,0.6153771,0.13609463
62,0.9210919,0.6894591,0.086858615
63,0.9210919,0.68110687,0.11263442
64,0.9210919,0.63698447,0.17115574
65,0.9210919,0.74026453,0.042431682
66,0.9210919,0.7226347,0.07620374
67,0.9210919,0.76564115,0.028730862
68,0.9210919,0.6937585,0.13517739
69,0.9210919,0.6727282,0.14035927
70,0.9210919,0.72524667,0.06441785
71,0.9210919,0.70261365,0.06815758
72,0.9210919,0.6218433,0.13524522
73,0.9210919,0.69165033,0.089466676
74,0.9210919,0.7111302,0.09323945
75,0.9210919,0.7908126,0.022886094
76,0.9210919,0.70954305,0.051889192
77,0.9262781,0.7830359,0.022711439
78,0.9262781,0.7734797,0.030286781
79,0.9262781,0.80890757,0.016281977
80,0.9262781,0.7258592,0.0659836
81,0.92696947,0.7907391,0.02094453
82,0.92696947,0.794438,0.026775599
83,0.92696947,0.7910199,0.028320948
84,0.92696947,0.75525635,0.045527425
85,0.92696947,0.7811977,0.043040555
86,0.92696947,0.7758729,0.064290576
87,0.92696947,0.7683978,0.05902348
88,0.92696947,0.8134854,0.023205837
89,0.9285034,0.80453944,0.020477828
90,0.9285034,0.75388205,0.09720451
91,0.9285034,0.7578793,0.09329668
92,0.9285034,0.8378445,0.009242422
93,0.9293686,0.8257465,0.03245994
94,0.9293686,0.79243845,0.047566112
95,0.9293686,0.8144948,0.020945905
96,0.9293686,0.8089297,0.023355449
97,0.9293686,0.81199104,0.027126634
98,0.9293686,0.8297894,0.018921148
99,0.9293926,0.8680613,0.0031048998
100,0.94411165,0.8659717,0.0039330535
101,0.94411165,0.81843394,0.017980445
102,0.94411165,0.8152407,0.0378724
103,0.94411165,0.7484429,0.08121718
104,0.94411165,0.73602,0.1307463
105,0.94411165,0.7342492,0.111232616
106,0.94411165,0.7903581,0.051701672
107,0.94411165,0.72311354,0.12109999
108,0.94411165,0.7891284,0.08219568
109,0.94411165,0.8455954,0.01356867
110,0.94411165,0.84696877,0.024571147
111,0.94411165,0.8371055,0.033676717
112,0.94411165,0.81452596,0.05846958
113,0.94411165,0.858609,0.013363858
114,0.94411165,0.8605526,0.014305136
115,0.94411165,0.7988944,0.070909955
116,0.94411165,0.81056315,0.07569247
117,0.94411165,0.78836715,0.07866329
118,0.94411165,0.81216866,0.0707344
119,0.94411165,0.8464849,0.017102757
120,0.94411165,0.77453834,0.07399236
121,0.94411165,0.8196803,0.024444012
122,0.94411165,0.8337975,0.015382616
123,0.94411165,0.82329607,0.040752526
124,0.9442694,0.8741325,0.0144413905
125,0.9442694,0.82185256,0.07629395
126,0.9445022,0.83226496,0.033854414
127,0.9445022,0.8378431,0.027575903
128,0.9445022,0.82951933,0.02762895
129,0.9445022,0.75799596,0.1344138
130,0.9445022,0.8460788,0.031204421
131,0.9445022,0.8724668,0.0054500652
132,0.94499564,0.8628728,0.0087735765
133,0.94499564,0.83555657,0.032134317
134,0.94499564,0.80100656,0.07363963
135,0.94499564,0.8351307,0.06175584
136,0.94499564,0.8851801,0.0057736794
137,0.9456005,0.8356086,0.033307802
138,0.9456005,0.82044756,0.053710498
139,0.9456005,0.8356481,0.033063363
140,0.9464656,0.8514491,0.011571369
141,0.9464656,0.8359996,0.042849455
142,0.9464656,0.8474069,0.017692063
143,0.9464656,0.8427784,0.034431733
144,0.9464656,0.82272047,0.081511796
145,0.9464656,0.8812098,0.006877215
146,0.9464656,0.859251,0.011574642
147,0.9464656,0.6911141,0.242025
148,0.9464656,0.8802995,0.0045796554
149,0.9464656,0.8446544,0.02628966
150,0.9464656,0.8036856,0.08049267
151,0.9464656,0.75014496,0.1773844
152,0.9464656,0.8514966,0.014492899
153,0.9464656,0.8519922,0.020729747
154,0.9464656,0.84674746,0.02751275
155,0.9464656,0.8696674,0.011587379
156,0.9464656,0.8627063,0.012214818
157,0.9464656,0.807016,0.059590757
158,0.9464656,0.8577771,0.018018229
159,0.9464656,0.85367095,0.06245995
160,0.9464656,0.8512566,0.03257641
161,0.9464656,0.61578906,0.38679877
162,0.9464656,0.6532147,0.32001922
163,0.9464656,0.7989485,0.06071066
164,0.9464656,0.7838655,0.08289116
165,0.9464656,0.7320224,0.16295457
166,0.9464656,0.72154665,0.15436321
167,0.9464656,0.7587785,0.14150357
168,0.9464656,0.836299,0.030753719
169,0.9464656,0.81192404,0.056198575
170,0.9464656,0.75797325,0.16156924
171,0.9464656,0.7974515,0.04549076
172,0.9464656,0.83142805,0.035683107
173,0.9464656,0.85569656,0.02528157
174,0.9464656,0.8022081,0.10259983
175,0.95049757,0.8339116,0.035098393
176,0.95049757,0.8069442,0.069237344
177,0.95049757,0.7855413,0.058618367
178,0.95049757,0.87438124,0.015817858
179,0.95049757,0.8421601,0.029292913
180,0.95049757,0.81500596,0.040833622
181,0.95049757,0.8286891,0.037480563
182,0.95049757,0.8197008,0.052804995
183,0.95049757,0.81923974,0.04193884
184,0.95049757,0.85404044,0.040854733
185,0.95049757,0.8684125,0.02751113
186,0.95049757,0.801362,0.061104022
187,0.95049757,0.8207915,0.038385928
188,0.95049757,0.7983279,0.05334334
189,0.95049757,0.77614784,0.0743012
190,0.95049757,0.79296565,0.08273732
191,0.95049757,0.87280184,0.037829272
192,0.95049757,0.7810193,0.086676404
193,0.95049757,0.8475441,0.03774083
194,0.95049757,0.85846865,0.012765343
195,0.95049757,0.8270604,0.08198867
196,0.95049757,0.72649896,0.16748466
197,0.95049757,0.8368353,0.05817347
198,0.95049757,0.8740754,0.026883123
199,0.95049757,0.8425615,0.06568895
