ID,Fitness,gene 0,gene 1,gene 2,gene 3,gene 4,gene 5,gene 6,gene 7,gene 8,gene 9,gene 10,gene 11,gene 12,gene 13
0,0.92837167,0.67754567,-0.11145651,-0.68408525,-0.38399005,-0.51111376,-0.18028629,-0.5924448,-0.24389315,-0.6817086,0.08044016,0.52225006,0.09379959,0.02458477,0.90187645
1,0.8808811,0.67754567,-0.11145651,-0.68408525,-0.38399005,-0.51111376,-0.18028629,-0.5924448,-0.24389315,-0.6817086,-0.17655921,0.52225006,0.09379959,0.02458477,0.90187645
2,0.878147,0.67754567,-0.11145651,-0.68408525,-0.38399005,-0.33231568,-0.18028629,-0.5924448,-0.24389315,-0.2413798,0.08044016,0.52225006,0.09379959,0.02458477,0.90187645
3,0.87893724,0.67754567,-0.11145651,-0.68408525,-0.38399005,-0.51111376,-0.18028629,-0.5924448,-0.24389315,-0.6817086,0.08044016,0.52225006,0.09379959,0.02458477,0.90187645
4,0.7476634,0.67754567,-0.11145651,-0.09469652,-0.38399005,-0.51111376,-0.18028629,-0.5924448,-0.24389315,0.2677548,-0.5705173,0.52225006,0.09379959,0.02458477,0.90187645
5,0.93572134,0.67754567,-0.11145651,-0.68408525,-0.38399005,-0.51111376,-0.18028629,-0.5924448,-0.24389315,0.2677548,0.08044016,0.52225006,0.09379959,0.02458477,0.90187645
6,0.8266218,0.67754567,-0.11145651,-0.09469652,-0.38399005,-0.33231568,-0.18028629,-0.5924448,-0.5647361,0.2677548,0.08044016,0.58006895,0.09379959,0.02458477,0.90187645
7,0.8377352,-0.37657988,-0.34623075,-0.68408525,-0.38399005,-0.51111376,-0.35799223,-0.5924448,-0.5647361,0.2677548,0.08044016,0.52225006,0.036942363,0.02458477,0.90187645
8,0.80296874,0.67754567,-0.34623075,-0.09469652,-0.38399005,-0.44737005,-0.35799223,-0.5924448,-0.24389315,0.2677548,-0.5705173,0.52225006,0.09379959,0.02458477,0.90187645
9,0.82709545,-0.37657988,-0.34623075,-0.09469652,-0.009207845,-0.44737005,-0.35799223,-0.5924448,-0.5647361,0.2677548,-0.5705173,0.58006895,0.09379959,0.02458477,0.90187645
10,0.8185123,-0.37657988,-0.34623075,-0.6286664,0.39416695,-0.51111376,-0.35799223,-0.5924448,-0.5647361,0.2677548,-0.5705173,0.732965,0.09379959,0.02458477,0.90187645
11,0.9402506,-0.37657988,-0.34623075,-0.09469652,0.39416695,-0.44737005,-0.35799223,-0.5924448,-0.5647361,0.2677548,-0.5705173,0.58006895,0.036942363,0.02458477,0.7229593
12,0.7339014,-0.37657988,-0.34623075,-0.6286664,0.39416695,-0.44737005,-0.18028629,-0.5924448,-0.5647361,0.2677548,-0.5705173,0.732965,0.09379959,0.02458477,0.7229593
13,0.9076877,-0.37657988,-0.34623075,-0.09469652,0.39416695,-0.44737005,-0.35799223,-0.5924448,-0.5647361,0.2677548,-0.5705173,0.732965,0.09379959,0.02458477,0.90187645
14,0.9208747,0.22753692,-0.34623075,-0.6286664,0.39416695,-0.51111376,-0.35799223,-0.5924448,-0.5647361,0.2677548,-0.5705173,0.732965,0.036942363,0.02458477,0.90187645
15,0.7986288,-0.37657988,-0.34623075,-0.09469652,0.39416695,-0.44737005,-0.35799223,-0.5924448,-0.5647361,-0.9758142,-0.5705173,0.732965,0.036942363,0.02458477,0.7229593
16,0.921937,-0.37657988,-0.34623075,-0.6286664,0.39416695,-0.44737005,-0.35799223,-0.67695045,0.8113034,-0.9758142,-0.5705173,0.58006895,0.08373654,-0.43304783,0.7229593
17,0.8135759,-0.37657988,-0.34623075,-0.6286664,0.39416695,-0.51111376,-0.35799223,-0.5924448,-0.5647361,-0.9758142,-0.5705173,0.732965,0.32483733,-0.55587757,0.90187645
18,0.85824656,-0.37657988,-0.34623075,-0.6286664,0.39416695,0.46778476,-0.35799223,-0.67695045,0.8113034,-0.9758142,-0.5705173,0.25011015,0.32483733,-0.43304783,0.7229593
19,0.65270644,-0.37657988,-0.34623075,-0.09469652,0.39416695,0.46778476,-0.35799223,0.21462929,0.8113034,0.2677548,-0.5705173,0.732965,0.32483733,-0.43304783,0.7229593
20,0.932957,0.79787326,-0.34623075,-0.6286664,0.39416695,0.46778476,-0.35799223,-0.67695045,0.08437264,-0.9758142,-0.5705173,0.7885952,0.08373654,-0.55587757,0.7229593
21,0.84913146,-0.058141053,-0.34623075,-0.6286664,-0.24755025,0.43526113,-0.35799223,0.21462929,-0.5647361,-0.9758142,-0.5705173,0.25467074,0.32483733,-0.43304783,0.7229593
22,0.6292381,-0.058141053,-0.34623075,-0.6286664,0.39416695,0.43526113,0.69004416,0.21462929,0.8113034,-0.9758142,-0.5705173,0.7885952,0.32483733,-0.43304783,0.7229593
23,0.91984355,0.79787326,-0.34623075,-0.6286664,0.39416695,0.46778476,0.69004416,0.21462929,0.08437264,-0.9758142,-0.5705173,0.25011015,0.32483733,-0.43304783,0.96115434
24,0.64225125,-0.058141053,0.95547557,-0.6286664,-0.24755025,0.43526113,0.69004416,0.21462929,-0.5647361,-0.86757,-0.5705173,0.25467074,0.32483733,-0.43304783,0.7229593
25,0.8882107,-0.058141053,-0.34623075,-0.6286664,-0.24755025,0.43526113,-0.35799223,0.21462929,0.08437264,-0.9758142,-0.5705173,0.25011015,0.08373654,-0.43304783,0.96115434
