ID,Fitness,gene 0,gene 1,gene 2,gene 3,gene 4,gene 5,gene 6,gene 7,gene 8,gene 9,gene 10,gene 11,gene 12,gene 13
55,0.9477305,0.33642888,-0.312077,-0.61548746,-0.43795973,0.626518,-0.12752426,0.6027869,0.10655451,0.47317398,0.28904366,-0.38145548,0.8268385,0.55335104,-0.93126404
56,0.7580724,0.33642888,-0.19286186,-0.10387051,0.79645205,-0.18638593,-0.4553147,0.6027869,0.10655451,0.47317398,0.28904366,0.81281817,0.8167796,0.55335104,0.95733535
57,-0.7130058,-0.6851404,-0.312077,-0.10387051,-0.43795973,0.626518,-0.4553147,0.6027869,0.10655451,0.62771857,0.28904366,-0.38145548,0.8167796,0.55335104,0.95733535
58,0.7421701,-0.6851404,-0.312077,-0.10387051,0.79645205,0.626518,0.89259875,0.6027869,0.10655451,0.47317398,0.28904366,0.81281817,0.8268385,0.55335104,0.95733535
59,0.25165915,0.33642888,-0.312077,-0.10387051,-0.43795973,-0.2300362,0.89259875,-0.7381296,0.10655451,0.47317398,0.28904366,0.81281817,0.8268385,0.55335104,-0.56901586
60,0.9204507,-0.6851404,-0.312077,-0.10387051,0.79645205,-0.18638593,0.89259875,-0.7381296,0.10655451,0.47317398,0.28904366,0.81281817,0.8268385,0.55335104,0.95733535
61,0.8013797,-0.6851404,-0.312077,0.039741874,-0.43795973,-0.2300362,0.89259875,0.7778692,0.10655451,0.62771857,0.28904366,0.81281817,0.5365565,0.55335104,0.95733535
62,0.7737056,-0.6851404,-0.312077,-0.10387051,0.79645205,-0.2300362,0.89259875,-0.7381296,0.16517735,0.62771857,0.28904366,0.81281817,0.8268385,0.55335104,0.95733535
63,0.8498723,-0.6851404,-0.312077,-0.10387051,0.79645205,0.30730176,0.89259875,-0.7381296,0.10655451,0.62771857,0.28904366,0.81281817,0.5365565,0.55335104,0.95733535
64,0.7539563,-0.6851404,-0.312077,-0.10387051,0.79645205,0.30730176,0.89259875,0.047210097,-0.20986056,0.47317398,0.28904366,0.81281817,0.8268385,-0.7389176,0.95733535
65,0.7730468,-0.6851404,-0.312077,-0.10387051,0.79645205,-0.2300362,0.89259875,-0.7381296,0.16517735,0.62771857,0.28904366,0.81281817,0.5365565,-0.7389176,0.95733535
66,0.12787473,0.25465786,0.67425764,-0.10387051,0.79645205,-0.2300362,0.89259875,0.047210097,0.10655451,0.62771857,0.28904366,0.6615001,0.5365565,0.55335104,-0.56901586
67,0.24848062,0.25465786,-0.312077,-0.10387051,0.79645205,-0.2300362,0.89259875,0.7778692,0.55179775,0.62771857,0.28904366,-0.9488072,0.5365565,-0.7389176,-0.56901586
68,-0.0170573,0.25465786,-0.312077,-0.10387051,0.79645205,-0.2300362,0.89259875,0.047210097,0.55179775,0.62771857,-0.39930886,0.6615001,0.5365565,0.55335104,-0.56901586
69,0.947697,0.25465786,0.67425764,-0.10387051,0.79645205,-0.2300362,0.57840157,0.047210097,0.55179775,0.62771857,-0.39930886,-0.9488072,0.5365565,-0.7389176,-0.56901586
70,0.102889776,0.25465786,0.67425764,-0.10387051,0.79645205,0.30730176,0.57840157,0.047210097,0.55179775,0.62771857,-0.669396,-0.9488072,0.5365565,0.12106097,-0.56901586
71,0.47979963,0.25465786,0.67425764,-0.10387051,0.79645205,0.30730176,0.16918838,0.047210097,-0.20986056,-0.4033715,-0.39930886,0.6615001,0.5365565,0.49182248,-0.56901586
72,0.10174394,0.25465786,0.67425764,-0.10387051,0.79645205,-0.2300362,0.16918838,0.047210097,0.55179775,0.62771857,-0.39930886,0.6615001,0.5365565,-0.7389176,-0.56901586
73,-0.08045232,0.25465786,0.67425764,-0.10387051,-0.33550566,0.30730176,0.16918838,0.047210097,0.55179775,-0.4033715,-0.39930886,-0.9488072,0.5365565,0.12106097,-0.56901586
74,0.8091001,0.496948,0.67425764,-0.10387051,-0.33550566,0.30730176,0.16918838,0.047210097,-0.54200447,-0.4033715,-0.669396,0.6615001,0.5365565,0.49182248,0.60079885
75,0.58949167,0.496948,-0.46954328,0.63943887,-0.33550566,0.30730176,0.16918838,0.047210097,0.55179775,-0.4033715,-0.39930886,0.6615001,0.5365565,0.49182248,0.60079885
76,0.8354932,0.9440267,0.67425764,-0.10387051,-0.33550566,-0.2300362,0.16918838,0.047210097,0.10655451,-0.4033715,-0.39930886,0.6615001,0.5365565,0.12106097,0.60079885
77,0.82384706,0.496948,-0.46954328,0.63943887,-0.33550566,-0.2300362,0.16918838,0.047210097,-0.002802372,-0.4033715,-0.669396,0.3692881,0.29902184,0.49182248,0.60079885
78,0.9456137,0.496948,-0.46954328,0.63943887,-0.33550566,0.30730176,0.16918838,0.011543274,-0.54200447,-0.4033715,-0.669396,-0.3658973,0.29902184,0.49182248,0.60079885
79,0.75620866,0.496948,0.9918643,0.63943887,0.8856833,-0.2300362,0.16918838,0.011543274,-0.54200447,-0.4033715,0.6013913,0.3692881,0.29902184,0.49182248,0.60079885
80,0.061703026,0.9440267,0.9918643,0.63943887,-0.33550566,-0.2300362,0.16918838,-0.9364866,-0.002802372,-0.4033715,-0.669396,0.3692881,0.29902184,0.49182248,0.60079885
81,-0.8798866,0.9440267,0.9918643,-0.7508363,0.8856833,-0.2300362,0.16918838,0.011543274,-0.002802372,0.31204438,-0.669396,-0.3658973,0.29902184,0.49182248,0.60079885
82,0.025037825,0.9440267,0.9918643,0.96853244,0.8856833,-0.916671,0.16918838,0.011543274,-0.002802372,0.31204438,-0.669396,0.3692881,0.775386,0.49182248,0.60079885
83,-0.7885121,0.496948,0.9918643,-0.7508363,0.8856833,-0.2300362,0.16918838,0.047210097,-0.002802372,-0.4033715,-0.669396,-0.3658973,0.775386,0.49182248,0.60079885
84,0.52811,0.9440267,0.9918643,-0.7508363,0.8856833,-0.916671,0.16918838,0.047210097,-0.002802372,-0.4033715,0.6013913,0.3692881,0.29902184,-0.15155703,0.06588149
85,0.947493,0.9440267,0.9918643,0.96853244,0.8856833,-0.916671,-0.9507693,-0.9364866,-0.002802372,0.31204438,0.6013913,0.3692881,0.775386,-0.15155703,0.06588149
86,0.75932115,0.9440267,0.9918643,-0.7508363,0.8856833,-0.2300362,0.0924809,0.011543274,-0.002802372,0.31204438,-0.53876936,0.3692881,0.29902184,0.49182248,0.06588149
87,0.562904,0.9440267,0.9918643,-0.7508363,0.8856833,-0.2300362,-0.9507693,-0.9364866,-0.002802372,0.31204438,0.6013913,0.3692881,0.18971097,0.49182248,0.60079885
88,0.24073619,0.9440267,0.9918643,-0.7508363,0.8856833,-0.916671,0.0924809,-0.29970765,-0.002802372,0.9228698,-0.53876936,0.87118626,0.775386,-0.15155703,0.06588149
89,0.77549654,0.79172873,0.8851026,-0.7508363,0.18103456,0.2037462,0.0924809,0.011543274,-0.002802372,0.9228698,-0.53876936,0.3692881,0.18971097,0.005328536,0.60079885
90,0.5212554,0.9440267,0.9918643,-0.7508363,0.18103456,-0.916671,0.0924809,0.011543274,-0.20986056,0.9228698,-0.53876936,0.3692881,0.775386,0.005328536,0.06588149
91,0.9414467,0.79172873,0.8851026,-0.7508363,0.18103456,0.2037462,0.0924809,-0.29970765,-0.20986056,0.9228698,-0.53876936,-0.99684894,0.18971097,0.005328536,-0.68452024
92,-0.18749917,0.9440267,0.9918643,-0.7508363,0.18103456,0.2037462,0.0924809,-0.29970765,-0.20986056,0.9228698,-0.87973875,-0.99684894,0.18971097,0.005328536,-0.68452024
93,0.81979346,0.79172873,0.8851026,-0.7508363,0.18103456,0.2037462,0.0924809,-0.29970765,-0.20986056,0.9228698,-0.53876936,0.87118626,0.18971097,0.005328536,0.92640483
94,0.50881034,-0.009684086,0.8851026,-0.7508363,0.8856833,-0.916671,-0.9507693,-0.29970765,-0.20986056,0.31204438,-0.53876936,0.3692881,0.673175,0.005328536,0.92640483
95,0.76768154,0.9440267,0.8851026,-0.7508363,0.18103456,-0.916671,0.3136896,-0.29970765,-0.20986056,0.9228698,-0.87973875,0.87118626,0.18971097,0.005328536,0.92640483
96,0.83270925,0.79172873,0.16845262,-0.7508363,-0.24234372,-0.916671,-0.45062798,-0.29970765,-0.20986056,0.31204438,-0.53876936,0.87118626,0.673175,-0.8188595,0.92640483
97,0.7817411,0.9440267,0.16845262,-0.6425322,0.8856833,-0.916671,0.3136896,-0.29970765,-0.86882013,-0.58744735,-0.87973875,0.87118626,0.673175,-0.8188595,0.92640483
98,-0.37558675,0.9440267,0.16845262,-0.6425322,0.18103456,0.2037462,0.3136896,-0.29970765,-0.20986056,-0.58744735,-0.87973875,0.87118626,0.673175,-0.8188595,-0.68452024
99,0.7744595,0.9440267,0.16845262,-0.6425322,-0.24234372,-0.916671,0.3136896,-0.29970765,-0.20986056,-0.58744735,0.13847244,0.87118626,-0.6775104,-0.8188595,0.92640483
