Generation,Maximum Fitness,Average Fitness,Variance
0,0.75445,-0.166968,0.32212615
1,0.81266725,-0.10787443,0.35936096
2,0.81266725,0.01122709,0.28377873
3,0.81266725,0.063834816,0.26842326
4,0.81266725,0.08359408,0.27956784
5,0.81266725,0.073192835,0.32177883
6,0.81266725,0.13621274,0.27338585
7,0.81266725,0.16022265,0.25890398
8,0.81266725,0.20825902,0.22750178
9,0.81266725,0.24966173,0.193425
10,0.81266725,0.26306564,0.17182454
11,0.81266725,0.2492231,0.21964757
12,0.81266725,0.27710417,0.2138763
13,0.81266725,0.3245322,0.18088979
14,0.81266725,0.32306743,0.18789467
15,0.81266725,0.32152656,0.20186602
16,0.81266725,0.31846792,0.24237284
17,0.81266725,0.3321916,0.2513853
18,0.81266725,0.3336566,0.24313901
19,0.81266725,0.35170257,0.23345193
20,0.81266725,0.40877092,0.13193737
21,0.81266725,0.4308244,0.108087465
22,0.81266725,0.41367003,0.131466
23,0.8202074,0.42190677,0.13855602
24,0.8202074,0.41598433,0.14749153
25,0.8202074,0.39332348,0.17225319
26,0.8202074,0.42040694,0.16385701
27,0.8202074,0.42746463,0.16129245
28,0.8202074,0.44775933,0.16200544
29,0.8202074,0.47473475,0.13120511
30,0.8202074,0.44402695,0.16625285
31,0.8202074,0.4451173,0.16382755
32,0.8202074,0.47311997,0.14473677
33,0.8202074,0.49620515,0.13294901
34,0.8202074,0.47730133,0.15091409
35,0.8202074,0.47604007,0.15677081
36,0.8202074,0.49948964,0.14088649
37,0.8202074,0.5104787,0.10825867
38,0.8202074,0.52588236,0.1162469
39,0.8202074,0.53763366,0.113888375
40,0.8202074,0.5395604,0.12584996
41,0.8202074,0.5945061,0.048914023
42,0.8202074,0.59176475,0.05732686
43,0.8202074,0.6046742,0.05432091
44,0.8202074,0.6112363,0.053860955
45,0.8202074,0.61458373,0.0618604
46,0.84253645,0.6128842,0.06581668
47,0.84253645,0.61529195,0.06156249
48,0.84253645,0.6189492,0.05538725
49,0.84253645,0.62306464,0.058624435
50,0.84253645,0.62156814,0.06882226
51,0.84253645,0.61079955,0.07819351
52,0.84253645,0.6002104,0.084350936
53,0.84253645,0.62618554,0.06444906
54,0.84253645,0.6331316,0.06646465
55,0.84253645,0.6424498,0.061772622
56,0.84253645,0.64218765,0.0652414
57,0.84253645,0.6393416,0.06701924
58,0.84253645,0.64021903,0.06988144
59,0.84253645,0.6481058,0.06640248
60,0.84253645,0.65712637,0.06939232
61,0.86770386,0.6586497,0.060568552
62,0.86770386,0.6468035,0.06812029
63,0.86770386,0.65085965,0.06425737
64,0.86770386,0.6597555,0.055767953
65,0.86770386,0.66522837,0.049852185
66,0.86770386,0.68661666,0.045157287
67,0.87436885,0.68850434,0.044364143
68,0.87436885,0.6932465,0.04485393
69,0.87436885,0.6966393,0.045903463
70,0.87436885,0.7021228,0.039886907
71,0.87436885,0.70290655,0.03886646
72,0.87436885,0.7144749,0.02257834
73,0.87436885,0.70108336,0.033430863
74,0.87436885,0.70825356,0.028604398
75,0.8770453,0.70904154,0.029154932
76,0.8770453,0.7052599,0.029901963
77,0.8770453,0.7023031,0.03210553
78,0.8770453,0.7029499,0.034298144
79,0.8770453,0.7141073,0.033034462
80,0.8770453,0.72413826,0.023489786
81,0.8770453,0.71818334,0.029913647
82,0.8770453,0.7277728,0.027437478
83,0.8770453,0.7212465,0.034603562
