ID,Fitness,gene 0,gene 1,gene 2,gene 3,gene 4,gene 5,gene 6,gene 7,gene 8,gene 9,gene 10,gene 11,gene 12,gene 13
26,0.90639406,-0.8818468,0.39593375,-0.15757859,-0.4706533,-0.4785276,-0.28594053,-0.4254732,-0.21158719,0.17529285,-0.564885,0.5521797,-0.8792585,-0.15194708,0.7994194
27,0.90596855,-0.8818468,0.39593375,-0.15757859,-0.4706533,-0.4785276,-0.28594053,-0.4254732,-0.21158719,0.17529285,-0.564885,0.5521797,-0.6246845,-0.15194708,0.7994194
28,0.9070246,-0.8818468,0.39593375,-0.15757859,-0.4706533,-0.4785276,-0.28594053,-0.4254732,-0.21158719,0.17529285,-0.564885,0.5521797,-0.6246845,-0.15194708,0.7994194
29,0.90039074,-0.8818468,0.39593375,-0.15757859,-0.4706533,-0.4785276,-0.28594053,-0.4254732,-0.21158719,-0.08061874,-0.564885,0.5521797,-0.6246845,-0.15194708,0.7994194
30,0.8961033,-0.8818468,0.39593375,-0.15757859,-0.4706533,-0.4785276,-0.28594053,-0.4254732,-0.21158719,0.5607294,-0.564885,0.5521797,-0.6246845,-0.15194708,0.7994194
31,0.90456146,-0.8818468,0.39593375,-0.15757859,-0.4706533,-0.4785276,-0.28594053,-0.4254732,-0.21158719,-0.08061874,-0.564885,0.5521797,-0.8792585,-0.15194708,0.78722405
32,0.91190517,-0.8818468,0.39593375,-0.15757859,-0.4706533,-0.4785276,-0.28594053,-0.4254732,-0.21158719,-0.08061874,-0.564885,0.5521797,0.1658287,-0.15194708,0.7994194
33,0.90557873,-0.8818468,0.39593375,-0.15757859,-0.4706533,-0.4785276,-0.28594053,-0.4254732,-0.21158719,0.5607294,-0.564885,0.5794308,0.1658287,-0.15194708,0.7994194
34,0.91316426,-0.8818468,0.39593375,-0.15757859,-0.4706533,-0.4785276,-0.28594053,-0.4254732,-0.21158719,0.5607294,-0.564885,0.5794308,-0.8792585,-0.15194708,0.7994194
35,0.9044131,-0.8818468,-0.70263493,-0.15757859,-0.4706533,-0.4785276,-0.28594053,-0.4254732,-0.21158719,0.82179654,-0.564885,0.5794308,-0.6246845,-0.15194708,0.7994194
36,0.90831965,-0.8818468,0.39593375,-0.15757859,-0.4706533,-0.4785276,-0.28594053,-0.4254732,-0.21158719,0.82179654,-0.564885,0.5521797,0.1658287,-0.15194708,0.7994194
37,0.91905725,-0.8818468,-0.70263493,-0.15757859,-0.4706533,-0.4321273,-0.28594053,-0.4254732,-0.21158719,0.82179654,-0.564885,0.5794308,0.1658287,-0.15194708,0.7994194
38,0.91329634,-0.8818468,-0.70263493,-0.15757859,-0.4706533,-0.4321273,-0.28594053,-0.4254732,-0.21158719,0.5607294,-0.564885,0.5794308,0.1658287,-0.15194708,0.7994194
39,0.8987435,-0.8818468,-0.70263493,-0.33597982,-0.4706533,-0.4321273,-0.28594053,-0.4254732,-0.21158719,0.82179654,0.5815425,0.5794308,0.1658287,-0.15194708,0.7994194
40,0.91590726,-0.8818468,0.39593375,-0.15757859,-0.4706533,-0.4321273,-0.28594053,-0.4254732,-0.21158719,0.82179654,-0.564885,0.5794308,0.1658287,-0.15194708,0.7994194
41,0.89365304,-0.8818468,-0.70263493,-0.33597982,-0.4706533,-0.4321273,-0.28594053,-0.4254732,-0.21158719,0.5607294,-0.564885,0.5794308,0.1658287,-0.15194708,0.7994194
42,0.90857023,-0.8818468,-0.70263493,-0.15757859,-0.4706533,-0.4321273,-0.28594053,-0.4254732,-0.21158719,0.82179654,-0.564885,0.5794308,0.1658287,-0.15194708,0.7994194
43,0.8958572,-0.8818468,-0.70263493,-0.33597982,-0.4706533,-0.4321273,-0.28594053,-0.4254732,-0.21158719,0.82179654,0.5815425,0.5794308,0.1658287,-0.15194708,0.7994194
44,0.89200246,0.15843403,-0.70263493,-0.33597982,-0.4706533,-0.4321273,-0.28594053,-0.4254732,-0.21158719,0.82179654,0.5815425,0.5794308,0.38129032,-0.15194708,0.7994194
45,0.89204854,-0.8818468,-0.70263493,-0.33597982,-0.4706533,-0.4321273,-0.26806068,-0.34389842,-0.21158719,0.82179654,0.5815425,0.5794308,0.1658287,0.7070638,0.7994194
46,0.866827,-0.8818468,-0.70263493,-0.31492698,-0.13219726,-0.4321273,-0.26806068,-0.34389842,-0.21158719,-0.7404534,0.5815425,0.38594103,0.1658287,-0.15194708,0.7994194
47,0.81634605,0.15843403,0.5204325,-0.31492698,-0.13219726,-0.4321273,-0.28594053,-0.4254732,-0.21158719,0.5607294,0.5815425,0.38594103,0.38129032,-0.15194708,0.7994194
