ID,Fitness,gene 0,gene 1,gene 2,gene 3,gene 4,gene 5,gene 6,gene 7,gene 8,gene 9,gene 10,gene 11,gene 12,gene 13,gene 14,gene 15,gene 16,gene 17,gene 18,gene 19,gene 20,gene 21,gene 22,gene 23,gene 24,gene 25,gene 26
0,0.645637,-0.42616105,-0.2506724,0.12137127,-0.4861269,0.4802513,0.43617356,0.1371969,0.34232318,-0.5519381,0.95098877,0.8318008,-0.5865277,-0.21022642,0.9415535,-0.67705226,-0.7782224,-0.10538238,-0.26161748,0.787794,-0.25122738,-0.22122079,0.45056915,0.7533057,0.9501648,0.88999677,-0.98891675,-0.8651328
1,0.40943164,-0.42616105,-0.5692057,-0.2617907,-0.4861269,0.4802513,0.43617356,0.8383846,0.755739,-0.5519381,0.0014882088,0.8318008,0.7618114,-0.21022642,0.9415535,-0.32863444,0.36898208,-0.10538238,-0.26161748,0.16947746,-0.25122738,0.57182455,0.45056915,0.7533057,0.9501648,0.47738492,-0.98891675,-0.8651328
2,0.76431185,0.4272251,-0.2506724,-0.74143183,-0.4861269,0.4802513,0.9754336,0.8383846,0.755739,-0.5519381,0.95098877,0.8318008,-0.5865277,-0.21022642,0.9415535,-0.32863444,-0.7782224,-0.10538238,-0.26161748,0.16947746,-0.25122738,-0.22122079,0.45056915,0.7533057,0.9501648,0.47738492,-0.98891675,-0.8651328
3,0.81064165,-0.42616105,-0.2506724,-0.74143183,-0.4861269,0.4802513,0.9754336,0.8383846,0.34232318,-0.5519381,0.95098877,0.74085724,0.7618114,-0.8647597,0.9415535,-0.32863444,0.36898208,-0.10538238,-0.26161748,0.16947746,-0.20731986,-0.22122079,-0.7433401,0.7533057,0.9501648,0.47738492,-0.98891675,-0.8651328
4,0.7576992,-0.42616105,-0.2506724,-0.2617907,-0.4861269,0.4802513,0.9754336,-0.57287073,0.34232318,-0.5519381,0.95098877,0.8318008,-0.5865277,-0.8647597,0.9415535,-0.32863444,-0.7782224,-0.10538238,-0.26161748,0.16947746,-0.25122738,-0.22122079,0.45056915,0.7533057,0.9501648,0.47738492,-0.98891675,-0.8651328
5,0.6876761,0.4272251,-0.5692057,-0.74143183,-0.4861269,0.4802513,0.9754336,0.8383846,0.755739,-0.5519381,0.95098877,0.74085724,-0.5865277,-0.8647597,0.9415535,-0.003222406,0.6391697,-0.10538238,-0.26161748,0.16947746,-0.20731986,-0.22122079,-0.7433401,0.21780789,-0.9239648,0.47738492,-0.98891675,-0.8651328
6,0.47897357,0.4272251,-0.2506724,-0.2617907,-0.4861269,-0.5513814,0.9754336,0.8383846,0.34232318,0.37713027,0.78286386,0.8318008,-0.5865277,-0.8647597,0.6973976,-0.003222406,0.36898208,-0.10538238,-0.6221677,0.16947746,-0.20731986,0.45032787,0.45056915,0.7533057,0.9501648,0.47738492,0.04933977,0.9374497
7,0.36522412,0.4272251,-0.97427356,-0.2617907,0.88993025,0.4802513,0.9754336,-0.36939585,0.35880566,0.37713027,0.95098877,0.20298398,-0.5865277,-0.8647597,0.9415535,-0.003222406,0.36898208,-0.10538238,-0.26161748,0.787794,-0.20731986,0.45032787,0.45056915,0.7533057,-0.9239648,0.47738492,0.04933977,-0.8651328
8,-0.2563449,0.4272251,-0.5692057,-0.2617907,-0.4861269,-0.5513814,0.9754336,0.8383846,0.39386392,0.37713027,0.78286386,-0.8351694,-0.5865277,0.3471521,0.6973976,-0.003222406,-0.7782224,-0.10538238,-0.26161748,0.16947746,-0.20731986,0.45032787,-0.6330142,0.7533057,0.9501648,0.47738492,0.04933977,0.9374497
9,0.6327368,0.4272251,-0.5692057,-0.2617907,-0.4861269,-0.5513814,0.9754336,0.10278201,0.35880566,0.37713027,0.15121639,0.20298398,-0.5865277,-0.8647597,0.9415535,-0.003222406,0.36898208,-0.018527925,0.63458586,-0.2786879,-0.20731986,0.45032787,-0.6330142,0.7533057,-0.9239648,0.47738492,0.04933977,0.9374497
10,0.7705181,0.4272251,-0.97427356,-0.2617907,0.88993025,0.7451471,0.9754336,-0.36939585,0.35880566,0.37713027,0.15121639,0.20298398,-0.5865277,-0.8647597,0.6973976,-0.003222406,0.36898208,-0.10538238,0.63458586,0.16947746,-0.20731986,0.45032787,-0.6330142,0.7533057,0.9501648,0.47738492,-0.98891675,-0.9096547
11,0.8127787,0.4272251,-0.97427356,0.19253266,0.88993025,-0.5513814,-0.024873614,-0.36939585,0.39386392,0.37713027,0.78286386,-0.8351694,0.94689846,0.3471521,-0.7152351,-0.003222406,0.36898208,-0.10538238,-0.6221677,0.16947746,-0.20731986,0.45032787,-0.6330142,0.7533057,-0.9239648,0.47738492,0.04933977,0.9374497
12,0.720459,0.4272251,-0.97427356,-0.2617907,0.88993025,-0.5513814,0.9754336,0.10278201,0.39386392,0.37713027,0.15121639,0.20298398,-0.5865277,0.9773904,0.6973976,-0.003222406,0.36898208,-0.29798013,-0.26161748,0.16947746,-0.20731986,0.45032787,-0.6330142,0.7533057,0.9501648,0.47738492,0.04933977,-0.8651328
13,0.5050015,0.4272251,-0.97427356,-0.2617907,0.88993025,-0.5513814,-0.024873614,0.10278201,0.35880566,-0.5326121,0.78286386,-0.8351694,-0.5865277,-0.22451037,-0.7152351,-0.003222406,0.36898208,-0.10538238,-0.6221677,-0.2786879,-0.20731986,0.45032787,-0.6330142,0.7533057,-0.9239648,0.47738492,0.04933977,-0.9096547
14,0.15477568,0.4272251,-0.97427356,-0.2617907,0.88993025,0.7451471,-0.024873614,-0.36939585,0.39386392,-0.5326121,0.78286386,0.20298398,-0.5865277,-0.22451037,-0.7152351,-0.003222406,0.36898208,-0.10538238,0.63458586,-0.2786879,-0.20731986,0.45032787,-0.6330142,0.7533057,-0.9239648,0.47738492,-0.98891675,-0.9096547
15,0.8155401,0.4272251,0.96536577,0.19253266,0.88993025,0.7451471,0.95584774,-0.36939585,0.39386392,-0.5326121,0.78286386,0.20298398,0.30668962,-0.22451037,0.6973976,-0.003222406,0.36898208,-0.29798013,0.63458586,0.16947746,-0.20731986,0.45032787,-0.6330142,0.7533057,-0.9239648,0.8663595,0.04933977,-0.9096547
16,0.78726697,0.4272251,0.96536577,-0.2617907,0.88993025,0.7451471,-0.024873614,0.10278201,0.39386392,-0.5326121,0.78286386,0.20298398,0.30668962,-0.22451037,0.6973976,-0.003222406,0.36898208,-0.29798013,-0.6221677,0.16947746,-0.20731986,0.8870367,-0.6330142,0.7533057,-0.9239648,0.8663595,0.04933977,-0.8651328
17,0.7228935,0.4272251,-0.97427356,-0.2617907,0.88993025,0.7451471,0.95584774,0.10278201,0.35880566,-0.5326121,0.37888503,0.20298398,0.30668962,-0.22451037,0.6973976,-0.003222406,0.36898208,-0.29798013,0.63458586,-0.2786879,-0.20731986,0.8870367,-0.6330142,0.7533057,-0.9239648,0.8663595,0.04933977,0.9374497
18,0.744575,0.383394,-0.97427356,-0.2617907,0.88993025,0.7451471,0.9754336,0.10278201,0.35880566,-0.5326121,0.37888503,0.20298398,0.30668962,0.3471521,0.6973976,-0.003222406,0.36898208,-0.08717871,0.63458586,0.16947746,-0.20731986,0.8870367,-0.6330142,0.7533057,-0.9239648,0.8663595,0.04933977,-0.010188222
19,0.47805548,0.4272251,-0.97427356,0.37840605,0.88993025,0.7451471,0.95584774,-0.57287073,0.35880566,-0.5326121,0.78286386,0.20298398,0.30668962,0.9773904,0.6973976,-0.003222406,0.36898208,-0.29798013,0.6900892,-0.2786879,-0.20731986,-0.22122079,-0.6330142,0.7533057,-0.9239648,0.8663595,0.4428861,-0.010188222
20,0.64776087,0.4272251,-0.97427356,-0.2617907,0.88993025,0.7451471,0.9754336,0.10278201,0.35880566,-0.5326121,0.78286386,0.20298398,0.30668962,0.3471521,0.6973976,-0.003222406,0.36898208,-0.29798013,0.63458586,0.16947746,-0.20731986,-0.52704215,-0.6330142,0.7533057,-0.9239648,0.8663595,0.04933977,-0.9096547
21,0.63511765,0.4272251,0.96536577,-0.2617907,-0.94916683,0.7451471,0.9754336,0.10278201,0.35880566,-0.5326121,0.78286386,0.30266464,0.30668962,0.3471521,0.6973976,-0.003222406,0.36898208,-0.08717871,0.63458586,-0.2786879,-0.53555787,0.8870367,-0.6330142,0.7533057,-0.9239648,0.8663595,0.4428861,-0.010188222
22,0.45377237,0.383394,0.96536577,-0.2617907,-0.94916683,0.7451471,0.9754336,0.10278201,0.35880566,-0.5326121,0.78286386,0.20298398,0.30668962,0.9773904,0.6973976,-0.003222406,0.36898208,-0.08717871,0.63458586,0.16947746,0.6792929,-0.52704215,-0.6330142,0.7533057,-0.9239648,-0.87281644,0.4428861,-0.010188222
23,0.67307365,0.383394,0.96536577,-0.2617907,-0.94916683,0.7451471,0.95584774,0.10278201,0.35880566,-0.5326121,0.37888503,0.20298398,0.30668962,0.3471521,0.6307925,-0.003222406,0.32692337,-0.08717871,0.63458586,-0.2786879,-0.57483304,0.8870367,-0.75996166,0.7533057,0.0832181,0.8663595,0.4428861,-0.010188222
24,0.6346915,-0.5340545,0.96536577,-0.2617907,-0.3072719,0.7451471,0.9754336,0.10278201,0.35880566,-0.5326121,0.78286386,0.30266464,0.30668962,0.3471521,0.6973976,0.18181312,0.36898208,-0.29798013,0.6900892,-0.2786879,-0.57483304,0.8870367,-0.75996166,0.8048729,0.0832181,0.8663595,0.4428861,-0.010188222
25,0.61087525,0.4272251,0.96536577,-0.2617907,0.88993025,0.7451471,0.97278523,0.10278201,0.16573644,-0.5326121,0.78286386,0.30266464,0.30668962,0.3471521,0.6973976,0.18181312,0.36898208,-0.08717871,0.6900892,-0.2786879,0.6792929,0.8870367,-0.75996166,0.8048729,0.0832181,-0.20897359,0.4428861,-0.010188222
26,0.6072215,-0.5340545,0.96536577,-0.2617907,-0.3072719,0.7451471,0.95584774,0.10278201,0.16573644,0.4132619,0.37888503,0.30266464,0.30668962,-0.22451037,0.6973976,-0.003222406,0.32692337,-0.08717871,0.6900892,-0.2786879,-0.57483304,0.8870367,-0.75996166,0.8048729,-0.9239648,-0.20897359,0.4428861,-0.010188222
27,0.7526542,-0.5340545,0.96536577,0.37840605,-0.3072719,-0.6067726,0.95584774,0.10278201,0.35880566,-0.5326121,0.78286386,0.30266464,0.30668962,0.3471521,0.6973976,0.18181312,0.32692337,-0.08717871,0.6900892,-0.2786879,-0.57483304,0.8870367,-0.75996166,0.8048729,-0.9239648,0.8663595,0.4428861,-0.010188222
28,0.86470044,-0.5340545,0.96536577,0.37840605,-0.94916683,0.7451471,0.95584774,0.10278201,0.35880566,0.4132619,0.37888503,0.30266464,-0.67944175,0.3471521,0.6973976,0.18181312,0.32692337,-0.08717871,0.6900892,-0.2786879,0.6792929,0.8870367,-0.75996166,0.8048729,0.0832181,-0.20897359,0.4428861,-0.010188222
29,0.53396606,-0.5340545,0.96536577,0.37840605,-0.3072719,-0.6067726,0.95584774,0.10278201,0.35880566,0.4132619,0.8779628,0.30266464,-0.67944175,-0.27898777,0.6973976,0.18181312,0.32692337,-0.08717871,0.6900892,-0.2786879,0.6792929,-0.031581223,0.3795817,0.8048729,0.0832181,-0.87281644,0.4428861,-0.010188222
30,0.6890731,0.4272251,0.96536577,0.37840605,-0.94916683,0.7451471,0.97278523,0.10278201,0.35880566,-0.5326121,0.37888503,0.30266464,-0.67944175,-0.27898777,0.6973976,0.18181312,0.32692337,-0.08717871,0.6900892,0.63633037,0.6792929,0.8870367,-0.75996166,0.8048729,0.0832181,-0.20897359,0.4428861,-0.010188222
31,0.54746807,0.4272251,0.96536577,0.37840605,-0.3072719,-0.6067726,0.95584774,0.10278201,0.35880566,0.4132619,0.8779628,0.30266464,-0.67944175,-0.27898777,0.6973976,0.18181312,0.32692337,-0.08717871,0.63458586,0.63633037,0.6792929,0.8870367,0.3795817,0.8048729,0.0832181,-0.20897359,0.4428861,-0.010188222
32,0.62891865,-0.5340545,0.96536577,0.37840605,-0.94916683,0.7451471,0.95584774,0.10278201,0.35880566,-0.5326121,0.37888503,0.30266464,0.30668962,-0.27898777,0.6973976,0.18181312,0.32692337,-0.08717871,-0.05317819,-0.2786879,0.6792929,0.8870367,-0.75996166,0.8048729,0.0832181,-0.20897359,0.89562845,-0.010188222
33,0.79159176,-0.5340545,0.5592743,0.37840605,-0.94916683,0.7451471,0.97278523,0.10278201,0.35880566,-0.5326121,0.8779628,0.30266464,0.30668962,-0.27898777,0.6973976,0.18181312,-0.21069765,-0.08717871,0.6900892,-0.2786879,0.6792929,-0.031581223,0.3795817,0.8048729,0.0832181,-0.87281644,0.4428861,-0.010188222
34,0.6353662,0.4272251,0.96536577,-0.7083725,-0.3072719,0.7451471,0.97278523,0.10278201,0.35880566,-0.5326121,0.8779628,0.30266464,-0.67944175,-0.27898777,0.18774748,0.18181312,-0.21069765,-0.08717871,0.63458586,-0.2786879,0.6792929,-0.52704215,-0.75996166,0.8048729,0.0832181,-0.20897359,0.4428861,-0.010188222
