ID,Fitness,gene 0,gene 1,gene 2,gene 3,gene 4,gene 5,gene 6,gene 7,gene 8,gene 9,gene 10,gene 11,gene 12,gene 13,gene 14,gene 15,gene 16,gene 17,gene 18,gene 19,gene 20,gene 21,gene 22,gene 23,gene 24,gene 25,gene 26
0,0.8663554,0.02708292,0.40801406,0.998147,-0.2915979,-0.37137157,0.91942894,-0.048648,-0.16011453,-0.91723317,0.5552095,0.83070457,0.17691982,-0.7870602,0.9021131,-0.0173589,-0.067794085,0.6586859,0.34758306,0.7440336,0.04752493,-0.6769185,0.82649565,0.2953086,-0.5191206,0.16055775,-0.6878557,-0.6147351
1,0.7210575,0.3575399,0.40801406,0.998147,0.96520793,-0.37137157,0.38264298,0.061160922,-0.41847348,-0.91723317,0.34423327,0.34158325,-0.08484894,-0.023097098,0.9021131,-0.0173589,-0.067794085,0.6586859,0.34758306,0.7440336,0.04752493,-0.12785435,0.82649565,0.81711435,-0.7219402,0.16055775,0.39112055,-0.22474349
2,0.6009009,0.3575399,0.40801406,-0.37872368,0.96520793,-0.37137157,0.38264298,-0.06642103,-0.16011453,-0.99360543,0.31513608,0.83070457,-0.08484894,-0.023097098,0.9021131,-0.0173589,0.6758561,0.6586859,0.9608847,0.7440336,0.74214196,-0.12785435,0.82649565,0.81711435,-0.7219402,0.16055775,-0.6878557,-0.22474349
3,0.67679566,0.3575399,-0.005562246,0.998147,0.96520793,-0.37137157,0.38264298,-0.048648,-0.16011453,-0.99360543,0.5552095,0.83070457,0.17691982,-0.023097098,0.9021131,-0.0173589,-0.067794085,0.6586859,0.9608847,0.7440336,0.04752493,0.5163094,0.82649565,0.2953086,-0.7219402,0.16055775,-0.6878557,-0.22474349
4,0.5736664,0.3575399,0.40801406,0.998147,-0.2915979,-0.41599315,0.38264298,-0.048648,-0.41847348,-0.99360543,0.31513608,0.34158325,-0.08484894,-0.023097098,0.9021131,-0.0173589,-0.067794085,0.6586859,0.9608847,0.7440336,0.04752493,-0.6769185,0.82649565,0.63095355,-0.5191206,0.16055775,-0.6878557,-0.80737543
5,0.7238003,0.02708292,0.40801406,0.998147,0.96520793,-0.37137157,0.38264298,-0.06642103,-0.16011453,-0.99360543,0.6035348,0.34158325,-0.08484894,-0.023097098,0.9021131,-0.0173589,-0.067794085,0.6586859,0.9608847,-0.06805301,0.04752493,0.5163094,0.82649565,0.90584457,-0.5191206,0.16055775,0.39112055,-0.6147351
6,0.82695675,0.02708292,0.40801406,0.998147,-0.2915979,-0.41599315,0.38264298,-0.06642103,-0.16011453,-0.99360543,0.31513608,0.34158325,-0.08484894,-0.023097098,0.9021131,-0.0173589,-0.067794085,0.6586859,0.9608847,-0.06805301,0.04752493,0.5163094,0.82649565,0.2953086,-0.5191206,0.16055775,0.39112055,-0.22474349
7,0.7127113,0.3575399,0.24601853,0.998147,0.96520793,-0.41599315,0.38264298,-0.06642103,-0.16011453,-0.99360543,0.31513608,0.34158325,-0.08484894,-0.023097098,0.9021131,-0.0173589,0.6758561,0.6586859,0.9608847,-0.06805301,0.04752493,-0.6769185,-0.42464364,0.2953086,-0.5191206,0.5613291,0.36641753,-0.80737543
8,0.6939868,0.3575399,0.24601853,-0.37872368,0.96520793,-0.37137157,0.38264298,-0.06642103,-0.16011453,-0.99360543,0.31513608,0.34158325,-0.08484894,-0.023097098,0.9021131,-0.0173589,-0.067794085,0.6586859,0.9608847,0.7440336,0.04752493,0.5163094,-0.8094027,0.63095355,0.19218731,0.5613291,0.39112055,-0.22474349
9,0.8279716,0.3575399,0.24601853,-0.37872368,-0.2915979,-0.41599315,0.38264298,-0.06642103,-0.25583845,-0.99360543,0.31513608,0.34158325,-0.08484894,-0.023097098,0.9021131,-0.0173589,-0.067794085,0.6586859,0.9608847,0.7440336,0.04752493,0.5163094,-0.42464364,0.2953086,0.19218731,0.5613291,0.39112055,-0.80737543
10,0.70914793,0.3575399,0.24601853,-0.47501332,0.96520793,-0.81464803,0.38264298,-0.06642103,-0.16011453,-0.99360543,0.6035348,0.34158325,-0.08484894,-0.023097098,0.9021131,-0.0173589,0.6758561,0.6586859,0.9608847,0.7440336,0.04752493,0.096349955,-0.42464364,0.2953086,0.19218731,0.5613291,0.36641753,-0.22474349
11,0.53269863,0.3575399,0.24601853,0.998147,-0.2915979,-0.37137157,0.38264298,-0.06642103,-0.16011453,0.03951025,0.31513608,0.83070457,-0.08484894,-0.82678163,0.9021131,0.79503417,-0.067794085,0.6586859,0.9608847,0.7440336,0.04752493,0.096349955,-0.42464364,0.63095355,0.42533422,0.5613291,-0.6878557,-0.22474349
12,0.8620429,0.76816666,0.49259782,-0.47501332,0.96520793,-0.37137157,0.38264298,-0.06642103,-0.25583845,-0.99360543,0.6035348,0.34158325,-0.08484894,-0.9544482,0.9021131,-0.0173589,-0.067794085,0.6586859,0.9608847,0.7440336,0.04752493,0.096349955,-0.8094027,0.90584457,0.19218731,0.5613291,0.39112055,-0.22474349
13,0.77378076,0.76816666,0.24601853,-0.37872368,-0.29688674,-0.37137157,0.38264298,-0.06642103,-0.25583845,0.03951025,0.31513608,0.34158325,-0.08484894,-0.82678163,0.9021131,0.79503417,-0.067794085,0.6586859,0.9608847,0.7440336,0.04752493,0.096349955,-0.8094027,0.2953086,0.19218731,-0.5793005,0.36641753,-0.7210334
14,0.7169925,0.76816666,0.24601853,-0.37872368,0.96520793,-0.81464803,0.38264298,-0.06642103,-0.25583845,-0.99360543,0.31513608,0.34158325,-0.08484894,-0.9544482,0.9021131,0.79503417,-0.067794085,0.6586859,0.9608847,0.7440336,0.04752493,0.096349955,-0.42464364,0.63095355,0.19218731,0.5613291,0.39112055,-0.22474349
15,0.72968495,0.76816666,0.49259782,-0.47501332,0.96520793,-0.37137157,0.38264298,-0.06642103,-0.25583845,0.03951025,0.31513608,0.34158325,-0.08484894,-0.9544482,0.9021131,0.79503417,-0.067794085,0.6586859,0.9608847,0.7440336,0.04752493,0.096349955,-0.42464364,0.90584457,0.42533422,-0.5793005,0.39112055,-0.80737543
16,0.7115227,0.76816666,0.24601853,-0.37872368,-0.2915979,-0.81464803,0.45848906,-0.06642103,-0.25583845,0.03951025,0.7487527,0.34158325,-0.08484894,-0.9544482,0.9021131,0.79503417,-0.067794085,0.6586859,0.9608847,-0.06805301,0.04752493,0.096349955,-0.42464364,0.90584457,0.42533422,0.5613291,0.39112055,-0.80737543
17,0.6518508,0.76816666,0.24601853,-0.47501332,-0.2898594,-0.81464803,0.45848906,-0.06642103,-0.25583845,-0.99360543,0.7487527,0.34158325,-0.867797,-0.9544482,0.90050554,0.79503417,-0.067794085,-0.69586337,0.9608847,-0.06805301,0.04752493,0.096349955,-0.8094027,0.90584457,0.19218731,0.5613291,0.36641753,-0.7210334
18,0.58669823,0.76816666,0.49259782,-0.47501332,-0.2898594,-0.37137157,0.38264298,-0.06642103,-0.25583845,0.03951025,0.7487527,0.34158325,-0.08484894,-0.9544482,0.90050554,0.79503417,0.62597656,-0.69586337,0.9608847,-0.06805301,0.04752493,0.096349955,-0.42464364,0.63095355,0.19218731,-0.5793005,0.36641753,-0.7210334
