Generation,Maximum Fitness,Average Fitness,Variance
138,0.8779378,0.5894471,0.046245553
139,0.8779378,0.5972506,0.040474594
140,0.8779378,0.6030654,0.045239426
141,0.8779378,0.5971586,0.05290837
142,0.8779378,0.6107735,0.03396963
143,0.8779378,0.61150986,0.03845964
144,0.8779378,0.5993857,0.045496695
145,0.8779378,0.61381876,0.038461853
146,0.8779378,0.6167511,0.036614627
147,0.8779378,0.5791264,0.05656871
148,0.8779378,0.59866697,0.05507975
149,0.8779378,0.61022675,0.041829605
150,0.8779378,0.63188505,0.024443174
151,0.8779378,0.6399484,0.023746582
152,0.8779378,0.6292511,0.040207185
153,0.8779378,0.618898,0.031892844
154,0.8779378,0.6211511,0.04093247
155,0.8779378,0.5787429,0.055130746
156,0.8779378,0.61885583,0.039654538
157,0.8779378,0.63217556,0.031672284
158,0.8779378,0.6362816,0.030920777
159,0.8779378,0.63097304,0.033966705
160,0.8779378,0.65883887,0.028003626
161,0.8779378,0.63148695,0.03975614
162,0.8779378,0.6036593,0.03762475
163,0.8779378,0.61677915,0.05012152
164,0.8779378,0.63276803,0.038236164
165,0.8779378,0.6097585,0.0421589
166,0.8779378,0.63369787,0.035464108
167,0.89616746,0.6332833,0.07276417
168,0.89616746,0.6338635,0.029558871
169,0.89616746,0.6327841,0.037355296
170,0.89616746,0.6257155,0.041990917
171,0.89616746,0.6010851,0.068386234
172,0.89616746,0.60174006,0.052529875
173,0.89616746,0.6412887,0.027115805
174,0.89616746,0.634149,0.044212293
175,0.89616746,0.63747996,0.048628382
176,0.89616746,0.6319147,0.06994031
177,0.89616746,0.66347563,0.018381879
178,0.89616746,0.6304485,0.05169295
179,0.89616746,0.622472,0.045999214
180,0.89616746,0.63218033,0.038429596
181,0.89616746,0.65276146,0.053232897
182,0.89616746,0.65743995,0.035681214
183,0.89616746,0.6536863,0.030897686
184,0.89616746,0.64365447,0.03542437
185,0.89616746,0.66702515,0.022726165
186,0.89616746,0.67660695,0.028214518
187,0.89616746,0.6785355,0.023340967
188,0.89616746,0.68680835,0.020032976
189,0.89616746,0.6924176,0.016626446
190,0.89616746,0.7021574,0.030192705
191,0.89616746,0.6744493,0.03138657
192,0.89616746,0.6682368,0.027430411
193,0.89616746,0.6549386,0.04704022
194,0.89616746,0.66074455,0.07288443
195,0.89616746,0.6915442,0.023593005
196,0.89616746,0.68125033,0.020966083
197,0.89616746,0.6636773,0.05057993
198,0.89616746,0.6833774,0.053297542
199,0.89616746,0.6678512,0.030551296
