ID,Fitness,gene 0,gene 1,gene 2,gene 3,gene 4,gene 5,gene 6,gene 7,gene 8,gene 9,gene 10,gene 11,gene 12,gene 13,gene 14,gene 15,gene 16,gene 17,gene 18,gene 19,gene 20,gene 21,gene 22,gene 23,gene 24,gene 25,gene 26
0,0.7806506,-0.82774603,0.14361215,-0.58757067,0.87991476,0.027895689,-0.53324103,0.82900286,0.402125,-0.5956143,-0.23980814,0.36855853,-0.22691768,0.24737334,0.81311226,-0.52818453,0.4688778,-0.76484936,0.64464545,0.5576143,0.51771665,-0.93440866,0.40099335,-0.23858845,-0.17948937,0.16923475,-0.2513889,0.6998646
1,0.7565758,-0.82774603,0.14361215,-0.58757067,0.87991476,0.027895689,0.595204,0.82900286,0.402125,-0.5956143,-0.23980814,0.36855853,-0.22691768,0.24737334,0.81311226,-0.52818453,0.4688778,-0.76484936,0.64464545,-0.88813263,0.51771665,-0.93440866,0.40099335,0.6625725,-0.17948937,0.16923475,-0.2513889,0.16361988
2,0.7848176,-0.82774603,0.14361215,-0.58757067,0.10222554,0.027895689,-0.53324103,0.82900286,0.402125,-0.5956143,-0.23980814,0.23702037,-0.22691768,0.24737334,0.81311226,-0.52818453,0.4688778,0.048662543,0.64464545,0.9119247,0.51771665,-0.93440866,0.40099335,-0.23858845,-0.17948937,0.16923475,-0.2513889,0.6998646
3,0.8664912,-0.62698126,0.14361215,-0.58757067,0.10222554,0.027895689,0.595204,0.82900286,0.402125,-0.5956143,-0.6489461,0.23702037,-0.22691768,0.24737334,0.81311226,-0.3702318,0.4688778,-0.76484936,0.64464545,0.5576143,0.9221344,-0.93440866,0.40099335,0.8397982,-0.17948937,0.16923475,-0.2513889,0.6998646
4,0.7944537,-0.62698126,0.14361215,-0.58757067,0.10222554,0.027895689,-0.53324103,0.82900286,0.402125,-0.9362873,-0.6489461,0.23702037,0.25594962,0.64896846,0.81311226,-0.3702318,0.4688778,-0.76484936,-0.17968643,-0.88813263,0.51771665,-0.93440866,0.40099335,-0.23858845,-0.17948937,0.16923475,-0.2513889,0.6998646
5,0.588537,-0.62698126,0.14361215,-0.58757067,0.87991476,0.027895689,0.595204,0.22896183,0.49332964,-0.5956143,0.2909912,0.23702037,-0.22691768,0.24737334,0.46905982,-0.52818453,0.4688778,0.048662543,0.64464545,0.9119247,0.51771665,-0.93440866,0.40099335,0.8397982,-0.17948937,0.16923475,-0.2513889,0.6998646
6,0.8758789,-0.82774603,0.14361215,-0.58757067,0.10222554,0.027895689,-0.53324103,0.82900286,0.402125,-0.5956143,-0.6489461,0.008135438,0.25594962,0.64896846,0.81311226,-0.3702318,0.4688778,-0.76484936,0.64464545,0.5576143,0.9221344,-0.93440866,0.40099335,0.8397982,-0.17948937,0.16923475,-0.2513889,0.16361988
7,0.70842695,-0.82774603,-0.3416803,-0.58757067,0.10222554,0.027895689,-0.53324103,0.22896183,0.49332964,-0.5956143,0.2909912,0.23702037,-0.40981865,0.64896846,0.46905982,-0.3702318,0.4688778,0.048662543,-0.17968643,0.9119247,0.51771665,-0.93440866,0.40099335,0.8397982,-0.17948937,0.16923475,-0.2513889,0.16361988
8,0.49101698,-0.82774603,0.14361215,-0.8326643,0.10222554,0.027895689,0.595204,0.22896183,0.49332964,-0.5956143,0.2909912,0.23702037,0.25594962,0.24737334,0.81311226,-0.3702318,0.4688778,-0.76484936,0.64464545,-0.88813263,0.51771665,0.107869744,0.48011625,0.8397982,-0.5241313,0.16923475,-0.2513889,0.6998646
9,0.736274,-0.82774603,0.14361215,-0.58757067,0.10222554,0.027895689,-0.53324103,0.82900286,0.49332964,-0.9362873,-0.6489461,0.008135438,0.25594962,0.64896846,0.81311226,-0.3702318,0.4688778,-0.47020715,0.2825594,-0.88813263,0.51771665,0.7736914,0.48011625,0.8397982,-0.5241313,0.16923475,-0.2513889,0.6998646
10,0.83102816,-0.82774603,0.14361215,-0.8326643,0.10222554,0.027895689,0.595204,0.22896183,0.49332964,-0.9362873,0.2909912,0.008135438,-0.40981865,0.64896846,0.81311226,-0.3702318,0.4688778,-0.12620592,-0.17968643,0.9119247,0.51771665,0.107869744,0.48011625,-0.03038019,-0.17948937,0.16923475,-0.2513889,0.6998646
11,0.57665086,-0.82774603,0.14361215,-0.58757067,0.10222554,0.027895689,0.595204,0.22896183,0.49332964,-0.9362873,0.2909912,0.008135438,0.25594962,0.24737334,0.46905982,-0.3702318,0.4688778,-0.12620592,-0.17968643,0.9119247,0.51771665,0.7736914,0.40099335,0.8397982,-0.5241313,0.16923475,-0.2513889,0.6998646
12,0.7817052,-0.82774603,0.14361215,-0.8326643,0.10222554,0.027895689,-0.53324103,0.22896183,0.49332964,-0.9362873,0.72852266,0.008135438,0.937047,0.64896846,0.81311226,-0.4766521,0.4688778,-0.47020715,-0.17968643,0.5576143,0.51771665,0.7736914,0.48011625,0.8397982,-0.17948937,0.81396604,0.016717434,0.6998646
13,0.80893433,-0.82774603,0.14361215,-0.58757067,0.10222554,0.027895689,-0.53324103,-0.5046488,0.49332964,-0.9362873,0.66374016,0.008135438,-0.40981865,0.64896846,0.46905982,-0.3702318,-0.99894893,-0.12620592,-0.17968643,0.5576143,0.51771665,0.107869744,0.40099335,-0.03038019,-0.17948937,0.81396604,0.016717434,0.6998646
14,0.8603711,0.015663743,0.14361215,-0.8326643,0.10222554,0.027895689,0.595204,-0.5046488,0.49332964,-0.9362873,0.72852266,0.008135438,0.937047,0.64896846,0.46905982,-0.4766521,0.4688778,-0.12620592,-0.6209818,0.9119247,0.51771665,0.7736914,0.48011625,0.8397982,-0.5241313,0.16923475,0.016717434,0.6998646
15,0.44024903,-0.82774603,0.14361215,-0.58757067,0.10222554,0.027895689,0.595204,-0.5046488,0.49332964,-0.9362873,0.72852266,0.008135438,-0.40981865,0.64896846,0.46905982,-0.4766521,-0.99894893,-0.12620592,-0.6209818,0.9119247,0.51771665,0.107869744,0.48011625,-0.6306685,-0.5241313,0.81396604,0.016717434,0.6998646
16,0.5050328,-0.82774603,0.14361215,-0.01770538,0.10222554,0.027895689,-0.53324103,-0.5046488,0.49332964,-0.9362873,0.66374016,0.008135438,0.937047,0.64896846,0.031709075,-0.4766521,-0.99894893,-0.12620592,-0.17968643,0.5576143,-0.6361047,0.107869744,0.48011625,0.8397982,-0.5241313,0.81396604,0.8768157,0.21245325
17,0.51857567,-0.82774603,0.14361215,-0.8326643,0.10222554,-0.54665303,0.595204,-0.5046488,0.49332964,-0.9362873,0.66374016,0.008135438,0.937047,0.64896846,0.46905982,-0.4766521,-0.99894893,-0.12620592,-0.6209818,0.5576143,0.51771665,0.7736914,0.40099335,-0.6306685,-0.17948937,0.81396604,0.016717434,0.6998646
18,0.81731737,0.015663743,0.14361215,-0.01770538,0.10222554,0.027895689,0.595204,-0.5046488,0.49332964,-0.9362873,0.66374016,0.008135438,0.937047,0.64896846,0.031709075,-0.4766521,-0.99894893,-0.12620592,-0.6209818,0.9119247,0.51771665,0.7736914,0.48011625,-0.6306685,-0.5241313,0.81396604,0.016717434,0.6998646
19,0.68426,0.015663743,0.14361215,-0.58757067,0.10222554,0.027895689,0.595204,-0.5046488,0.49332964,-0.9362873,0.66374016,0.008135438,0.937047,0.64896846,0.46905982,-0.4766521,-0.99894893,-0.12620592,-0.17968643,0.9119247,-0.6361047,0.7736914,0.48011625,-0.03038019,-0.5241313,0.5433173,0.8768157,0.6998646
20,0.54610956,-0.82774603,-0.9901508,-0.01770538,0.10222554,-0.54665303,0.595204,-0.5046488,0.49332964,-0.9362873,0.2909912,0.008135438,0.937047,-0.8295926,0.46905982,-0.4766521,-0.99894893,-0.12620592,-0.6209818,0.9119247,-0.6361047,0.7736914,0.4860221,-0.14722544,-0.5241313,0.81396604,0.8768157,0.21245325
