Generation,Maximum Fitness,Average Fitness,Variance
0,0.5803232,0.012561804,0.11743854
1,0.6100707,0.011496656,0.1171527
2,0.6100707,0.023781352,0.12299577
3,0.6100707,0.02104165,0.10442937
4,0.6100707,0.011048619,0.11697709
5,0.6100707,0.010021913,0.1201876
6,0.7335198,0.023154087,0.111541755
7,0.7335198,0.058765177,0.12034863
8,0.7335198,0.06254878,0.12068962
9,0.7335198,0.07410578,0.15059061
10,0.7335198,0.08391623,0.1576708
11,0.7335198,0.08030553,0.1242712
12,0.7335198,0.09274949,0.12475043
13,0.7335198,0.115537055,0.09451669
14,0.7335198,0.11891799,0.11950696
15,0.7335198,0.12848431,0.102591574
16,0.7335198,0.1472579,0.09830602
17,0.7661687,0.12799993,0.14606291
18,0.7661687,0.18191196,0.10173156
19,0.7661687,0.19288939,0.07717561
20,0.7661687,0.19004604,0.095086366
21,0.7661687,0.16370481,0.10236276
22,0.7661687,0.20751165,0.07376339
23,0.7661687,0.21331717,0.08939034
24,0.7661687,0.17121558,0.12135242
25,0.7661687,0.18588637,0.113968745
26,0.7661687,0.2185275,0.08646074
27,0.7661687,0.23464,0.09683615
28,0.7661687,0.20692085,0.13203077
29,0.7661687,0.21867615,0.0979615
30,0.7661687,0.24143776,0.09353286
31,0.7661687,0.22128275,0.09063851
32,0.7661687,0.2415304,0.09564955
33,0.7661687,0.21029127,0.10927302
34,0.7661687,0.18010782,0.12974201
35,0.7661687,0.22554678,0.07340279
36,0.7661687,0.21774395,0.08871489
37,0.7661687,0.2110866,0.09814006
38,0.7661687,0.2170526,0.10831842
39,0.7661687,0.24212117,0.09003794
40,0.7661687,0.2298458,0.12253804
41,0.7661687,0.22532785,0.10734488
42,0.7661687,0.21858087,0.11922339
43,0.7983284,0.25847352,0.10364463
44,0.7983284,0.2183688,0.14305653
45,0.7983284,0.23565726,0.08702126
46,0.7983284,0.23979008,0.13391691
47,0.7983284,0.27519298,0.07750091
48,0.7983284,0.28573784,0.10022894
49,0.7983284,0.28618836,0.08188334
50,0.7983284,0.2420886,0.11219275
51,0.7983284,0.2649326,0.09290452
52,0.7983284,0.2935107,0.09090475
53,0.7983284,0.28742406,0.10288468
54,0.7983284,0.28358313,0.08941637
55,0.7983284,0.2798209,0.09121467
56,0.7983284,0.26476058,0.09229085
57,0.7983284,0.29931107,0.09267639
58,0.7983284,0.3226639,0.090480216
59,0.7983284,0.3632084,0.078842595
60,0.7983284,0.35188153,0.07768773
61,0.7983284,0.3755879,0.075792
62,0.7983284,0.37030017,0.08062373
63,0.7983284,0.4000207,0.064203754
64,0.7983284,0.4158994,0.06766671
65,0.7983284,0.4179389,0.08953867
66,0.7983284,0.38537943,0.0724121
67,0.7983284,0.37413555,0.09046529
68,0.7983284,0.41254893,0.050433043
69,0.7983284,0.40866604,0.048193946
70,0.7983284,0.3868685,0.05521259
71,0.7983284,0.38958743,0.076015644
72,0.7983284,0.43735677,0.046122376
73,0.7983284,0.4421087,0.059120294
74,0.7983284,0.42975545,0.07112354
75,0.7983284,0.4195885,0.083430655
76,0.7983284,0.43336707,0.0491756
77,0.7983284,0.4286405,0.08165814
78,0.7983284,0.45630527,0.06866913
79,0.7983284,0.43895936,0.05869377
80,0.7983284,0.43714318,0.0702372
81,0.7983284,0.44685087,0.06327854
82,0.7983284,0.44473067,0.07302233
83,0.7983284,0.45017803,0.04835469
84,0.7983284,0.4370838,0.08597121
85,0.7983284,0.44598922,0.074667186
86,0.7983284,0.4547385,0.07064843
87,0.7983284,0.44165048,0.0599492
88,0.81251514,0.46912736,0.04808169
89,0.81251514,0.4709238,0.049959727
90,0.81251514,0.4618451,0.061909024
91,0.81251514,0.4537554,0.058074858
92,0.81251514,0.4566187,0.05361542
93,0.81251514,0.4690207,0.052653562
94,0.81251514,0.47788063,0.045012504
95,0.81251514,0.46700352,0.059194747
96,0.81251514,0.4872541,0.062136382
97,0.81251514,0.49254245,0.044454783
98,0.81251514,0.4757412,0.050020847
99,0.81251514,0.50981086,0.06264316
100,0.81251514,0.511358,0.056905463
101,0.81251514,0.47299308,0.07440341
102,0.81251514,0.48767793,0.04925659
103,0.81251514,0.48761985,0.053841818
104,0.81251514,0.5224861,0.0505386
105,0.81251514,0.5056962,0.056111753
106,0.81251514,0.5191446,0.048811406
107,0.83673453,0.54653764,0.04256433
108,0.83673453,0.54015875,0.0555977
109,0.83673453,0.52936083,0.06635724
110,0.83673453,0.5283778,0.08952651
111,0.83673453,0.49551144,0.08414847
112,0.83673453,0.5204166,0.06012985
113,0.83673453,0.5314771,0.042732306
114,0.83673453,0.5539508,0.039773714
115,0.83673453,0.5488615,0.05782323
116,0.83673453,0.52194846,0.04903264
117,0.83673453,0.5321145,0.056415964
118,0.83673453,0.5327498,0.05843996
119,0.83673453,0.5376703,0.06130602
120,0.83673453,0.51532197,0.07086952
121,0.83673453,0.55804896,0.035245497
122,0.83673453,0.56756055,0.040949296
123,0.83673453,0.5493554,0.044915374
124,0.83673453,0.5748357,0.029402364
125,0.83673453,0.5606935,0.033327587
126,0.83673453,0.5685778,0.041639555
127,0.83673453,0.5332906,0.08109868
128,0.83673453,0.55802023,0.03369598
129,0.83673453,0.57422143,0.03852441
130,0.83673453,0.5691589,0.033515632
131,0.83673453,0.5731384,0.033785947
132,0.83673453,0.5644902,0.047491975
133,0.83673453,0.57626057,0.036125768
134,0.8375091,0.58145607,0.04370734
135,0.8375091,0.5799745,0.046499215
136,0.8375091,0.5911155,0.033806678
137,0.8375091,0.5906919,0.028926827
138,0.8375091,0.6122642,0.02804614
139,0.8375091,0.5927845,0.034891035
140,0.8375091,0.6002333,0.029638004
141,0.8375091,0.6060907,0.03809902
142,0.8375091,0.5921943,0.044022366
143,0.8375091,0.6204363,0.026060143
144,0.8375091,0.6026261,0.048689034
145,0.8375091,0.6395554,0.02670779
146,0.8375091,0.6302159,0.030392226
147,0.8375091,0.6066995,0.044078723
148,0.8375091,0.60699004,0.043888245
149,0.8375091,0.5954764,0.0541286
150,0.8375091,0.61790645,0.0291142
151,0.8375091,0.6341541,0.024485752
152,0.8375091,0.6337273,0.026630519
153,0.8375091,0.6121639,0.03780955
154,0.8375091,0.6218336,0.031923804
155,0.8375091,0.6234437,0.029058097
156,0.8375091,0.6170317,0.040602054
157,0.8375091,0.59920275,0.046321437
158,0.846355,0.6291976,0.026996793
159,0.846355,0.6257649,0.033324715
160,0.846355,0.64625627,0.03380027
161,0.846355,0.62230444,0.023031276
162,0.846355,0.62867355,0.024763463
163,0.846355,0.62409556,0.041750498
164,0.846355,0.62428087,0.029470084
165,0.846355,0.62147117,0.037323542
166,0.846355,0.6281084,0.03014381
167,0.846355,0.6350735,0.031138405
168,0.846355,0.6314967,0.024453165
169,0.846355,0.6251117,0.027177805
170,0.846355,0.63815844,0.025465801
171,0.846355,0.64526075,0.042754237
172,0.846355,0.64337045,0.02365741
173,0.846355,0.6250557,0.03044505
174,0.8529668,0.61936796,0.040113628
175,0.8529668,0.6436982,0.023558106
176,0.8529668,0.65287703,0.020687513
177,0.8529668,0.65515757,0.020092864
178,0.8529668,0.6480963,0.032764833
179,0.8529668,0.652257,0.017285151
180,0.8529668,0.61034137,0.04300489
181,0.8529668,0.6509278,0.01739367
182,0.8529668,0.659866,0.016614562
183,0.8529668,0.6611953,0.020573884
184,0.8529668,0.63133013,0.053020407
185,0.8529668,0.61552656,0.06798224
186,0.8596457,0.6757138,0.016534377
187,0.8596457,0.6520971,0.023525782
188,0.8596457,0.6581984,0.028009852
189,0.8596457,0.6505583,0.030788971
190,0.8596457,0.6644914,0.021910993
191,0.8596457,0.6651703,0.022164792
192,0.8596457,0.6645871,0.025831142
193,0.8596457,0.67359024,0.024672091
194,0.8596457,0.6841557,0.020533614
195,0.8596457,0.6714287,0.024504717
196,0.8596457,0.66240907,0.026623456
197,0.8596457,0.6853284,0.019506745
198,0.8596457,0.6925967,0.016649833
199,0.8596457,0.66196525,0.04907498
