Generation,Maximum Fitness,Average Fitness,Variance
0,0.7601644,-0.048299447,0.14595605
1,0.7601644,-0.0052168523,0.12460435
2,0.7601644,-0.04076643,0.14326324
3,0.7601644,0.018910157,0.10449475
4,0.7601644,-0.0058880164,0.1412876
5,0.7601644,0.0411684,0.09377272
6,0.7601644,0.045089297,0.1303574
7,0.7601644,0.022635488,0.14293288
8,0.7601644,0.08155447,0.10176357
9,0.7601644,0.08811001,0.110117875
10,0.7601644,0.04621608,0.16602577
11,0.7601644,0.033230793,0.1336947
12,0.7601644,0.1152913,0.109962665
13,0.7601644,0.06945994,0.17117561
14,0.7601644,0.120763175,0.117357805
15,0.7601644,0.09595938,0.118503086
16,0.7601644,0.10182381,0.13418771
17,0.7601644,0.14822936,0.1072435
18,0.7601644,0.19569327,0.09597433
19,0.7601644,0.14900658,0.123174444
20,0.7601644,0.17645615,0.117261305
21,0.7601644,0.18508565,0.10223692
22,0.7601644,0.2051637,0.10209706
23,0.7601644,0.18341137,0.105111375
24,0.7601644,0.17807274,0.09068557
25,0.7601644,0.17694573,0.10114036
26,0.7601644,0.2068177,0.0951577
27,0.7601644,0.21627596,0.09063974
28,0.7601644,0.21854103,0.08133767
29,0.7601644,0.23142304,0.1137897
30,0.7601644,0.24580532,0.090062276
31,0.7601644,0.28133857,0.067621715
32,0.7601644,0.26252675,0.07096722
33,0.7601644,0.25863087,0.07707969
34,0.7601644,0.26373428,0.06496994
35,0.7601644,0.24887882,0.09692939
36,0.7601644,0.2407707,0.103999235
37,0.7601644,0.26556003,0.120182596
38,0.7601644,0.2970297,0.08146572
39,0.7601644,0.28744975,0.07279266
40,0.7601644,0.3154231,0.069650985
41,0.7601644,0.30885854,0.08387065
42,0.8196136,0.32487556,0.08345709
43,0.8196136,0.2879971,0.08788889
44,0.8196136,0.3153658,0.08993723
45,0.8196136,0.27218667,0.11815906
46,0.8196136,0.32396564,0.0884654
47,0.8196136,0.31350628,0.08997159
48,0.8196136,0.27398446,0.1161837
49,0.8196136,0.26138586,0.09564261
50,0.8196136,0.29375795,0.08243554
51,0.8196136,0.32544997,0.09822198
52,0.8196136,0.3312651,0.063267194
53,0.8196136,0.31623837,0.08192757
54,0.8196136,0.2987524,0.10458183
55,0.8196136,0.3313484,0.08546606
56,0.8196136,0.33599937,0.08189017
57,0.8196136,0.36402452,0.062661424
58,0.8196136,0.3655585,0.06684639
59,0.8196136,0.37267077,0.07905058
60,0.8196136,0.29598996,0.09885181
61,0.8196136,0.38047343,0.058696687
62,0.8196136,0.36225158,0.070290074
63,0.8196136,0.38678882,0.078662634
64,0.8196136,0.39060387,0.07013709
65,0.8196136,0.39277,0.06358537
66,0.8196136,0.40591115,0.06570566
67,0.8196136,0.37092435,0.08174386
68,0.8196136,0.37774426,0.05536438
69,0.8196136,0.41117132,0.052075364
70,0.8196136,0.39108217,0.08767971
71,0.8196136,0.4094941,0.055460673
72,0.8196136,0.41547307,0.05204564
73,0.8196136,0.43449652,0.04863451
74,0.8464767,0.42856792,0.061104413
75,0.8464767,0.40897277,0.06756542
76,0.8464767,0.4192252,0.06404383
77,0.8464767,0.40325287,0.09699096
78,0.8464767,0.4311946,0.053024475
79,0.8464767,0.42463094,0.058582943
80,0.8464767,0.42030767,0.06216468
81,0.8464767,0.44844207,0.053699076
82,0.8464767,0.44595882,0.061328564
83,0.8464767,0.48617417,0.053743836
84,0.8464767,0.45646897,0.062945835
85,0.8464767,0.44560364,0.06385825
86,0.8464767,0.455461,0.06705208
87,0.8464767,0.45521283,0.060164183
88,0.8464767,0.4430204,0.10534123
89,0.8464767,0.49169013,0.04707968
90,0.8464767,0.50721574,0.037555836
91,0.8464767,0.49459508,0.044538975
92,0.8464767,0.48241183,0.05396555
93,0.8464767,0.47468075,0.05915974
94,0.8464767,0.4428259,0.06104837
95,0.8464767,0.4514114,0.08097288
96,0.8464767,0.49858707,0.044963323
97,0.8464767,0.4957513,0.05987646
98,0.8464767,0.5006263,0.052416768
99,0.8464767,0.47644216,0.07245624
100,0.8464767,0.4980841,0.050901137
101,0.8464767,0.50039065,0.054316636
102,0.8464767,0.507171,0.058459032
103,0.8464767,0.49753267,0.08126226
104,0.8464767,0.54742163,0.056485515
105,0.8464767,0.5474128,0.03823254
106,0.8464767,0.50881594,0.06716529
107,0.8464767,0.5198904,0.06348698
108,0.8464767,0.54455775,0.04168256
109,0.8464767,0.52703345,0.05322333
110,0.8464767,0.53511244,0.050787594
111,0.8464767,0.5455877,0.048086796
112,0.8464767,0.5322227,0.064961456
113,0.8464767,0.54057306,0.03760077
114,0.8464767,0.53924537,0.05363067
115,0.8464767,0.51194257,0.052139055
116,0.8464767,0.55810356,0.03891188
117,0.8464767,0.56239635,0.03937069
118,0.8464767,0.5506144,0.036383122
119,0.8464767,0.53810346,0.043643173
120,0.8464767,0.5768982,0.034561347
121,0.8464767,0.5821634,0.04272222
122,0.8464767,0.602969,0.031413976
123,0.8464767,0.5848543,0.03573107
124,0.8464767,0.58772683,0.043917436
125,0.8464767,0.58892864,0.031126162
126,0.8464767,0.5789157,0.044397715
127,0.8464767,0.59871995,0.0345352
128,0.8464767,0.5963364,0.029976944
129,0.8464767,0.5994417,0.02573474
130,0.8464767,0.57999957,0.038889214
131,0.8464767,0.5904592,0.044116184
132,0.8464767,0.62538755,0.0189518
133,0.8464767,0.55839866,0.043461274
134,0.8464767,0.58307177,0.03176695
135,0.8464767,0.5971188,0.024938531
136,0.8464767,0.5653382,0.036900993
137,0.8725398,0.57896274,0.035690438
138,0.8725398,0.5800551,0.058086894
139,0.8725398,0.61654335,0.03196928
140,0.8725398,0.5988411,0.037702866
141,0.8725398,0.6027205,0.03564169
142,0.8725398,0.6223886,0.023161864
143,0.8725398,0.60467726,0.03611559
144,0.8725398,0.6353484,0.026320202
145,0.8725398,0.643653,0.033859577
146,0.8725398,0.6278998,0.027668972
147,0.8725398,0.61661166,0.031812333
148,0.8725398,0.63165915,0.021341734
149,0.8725398,0.61203456,0.04007874
150,0.8725398,0.6242962,0.023174671
151,0.8725398,0.6258393,0.023902612
152,0.8725398,0.6161343,0.02810184
153,0.8725398,0.6362728,0.022002876
154,0.8725398,0.6129048,0.03710072
155,0.8725398,0.6088012,0.029628303
156,0.8725398,0.6229766,0.025765369
157,0.8725398,0.61324793,0.040972926
158,0.8725398,0.60719955,0.03310409
159,0.8725398,0.62588465,0.027696677
160,0.8725398,0.6116959,0.030945295
161,0.8725398,0.6246737,0.02837721
162,0.8725398,0.6265615,0.031001493
163,0.8725398,0.59993416,0.05275409
164,0.8725398,0.6237075,0.022908652
165,0.8725398,0.632531,0.02466325
166,0.8725398,0.6355451,0.020665137
167,0.8725398,0.6327707,0.022327261
168,0.8725398,0.626632,0.027103454
169,0.8725398,0.61409205,0.0406725
170,0.8725398,0.6118599,0.03901349
171,0.8725398,0.63460547,0.019607572
172,0.8725398,0.632121,0.0442444
173,0.8725398,0.6510457,0.027950432
174,0.8725398,0.64334846,0.02619972
175,0.8725398,0.6556318,0.023869095
176,0.8725398,0.6385654,0.024359638
177,0.8725398,0.62508756,0.04867998
178,0.8725398,0.6452572,0.038726807
179,0.8725398,0.63142824,0.043321893
180,0.8725398,0.6546939,0.04475309
181,0.8725398,0.66992354,0.025346052
182,0.8725398,0.6723088,0.03929091
183,0.8725398,0.65623957,0.024543148
184,0.8725398,0.67701834,0.016027646
185,0.8725398,0.68158567,0.01589032
186,0.8725398,0.6822777,0.024568228
187,0.8725398,0.6708,0.018355448
188,0.8725398,0.6761704,0.023190662
189,0.8725398,0.6775245,0.018236708
190,0.8725398,0.6940397,0.012584959
191,0.8725398,0.68308836,0.02698563
192,0.8725398,0.6715263,0.026519818
193,0.8725398,0.68413925,0.017116882
194,0.8725398,0.6896098,0.02168838
195,0.8725398,0.6585518,0.052285552
196,0.8725398,0.6485325,0.03327614
197,0.8725398,0.64407533,0.03240616
198,0.8725398,0.67701757,0.025094451
199,0.8725398,0.6805578,0.021515831
