ID,Fitness,gene 0,gene 1,gene 2,gene 3,gene 4,gene 5,gene 6,gene 7,gene 8,gene 9,gene 10,gene 11,gene 12,gene 13,gene 14,gene 15,gene 16,gene 17,gene 18,gene 19,gene 20,gene 21,gene 22,gene 23,gene 24,gene 25,gene 26
0,0.25014687,-0.25912946,0.43758023,0.40369105,-0.6683248,0.83586216,0.4920963,0.5486584,-0.18949574,0.64649916,0.1402849,0.51320696,-0.43936318,0.26135743,0.87595415,0.54481006,0.85886645,0.013003826,0.4554814,-0.81936,0.108641386,-0.93155974,-0.99670196,0.86433434,-0.46005768,0.8076228,-0.40140474,-0.42668027
1,0.87721777,0.112154484,0.43758023,0.40369105,0.31570554,0.83586216,0.4920963,0.5486584,0.30208468,-0.0057002306,0.1402849,0.51320696,-0.2336936,0.96667886,0.87595415,0.54481006,0.85886645,0.013003826,0.4554814,-0.81936,0.56946635,-0.93155974,-0.99670196,0.06270242,-0.46005768,0.08273876,0.074659586,-0.42668027
2,0.69846344,0.112154484,0.43758023,0.29852784,0.31570554,0.83586216,0.4920963,-0.477436,0.90044355,-0.740589,-0.34453624,0.84616566,-0.2336936,0.96667886,0.87595415,0.54481006,0.85886645,0.013003826,0.63251305,-0.81936,0.56946635,-0.93155974,-0.99670196,0.86433434,-0.46005768,0.08273876,0.074659586,-0.42668027
3,0.74361336,0.112154484,-0.91039276,0.40369105,0.31570554,-0.56828946,0.4920963,0.5486584,-0.18949574,-0.0057002306,-0.34453624,0.51320696,0.7052654,0.26135743,0.87595415,0.54481006,0.85886645,-0.64447767,0.4554814,-0.14469278,0.56946635,0.6400001,-0.99670196,0.06270242,0.17030632,-0.16678238,0.074659586,-0.42668027
4,0.737419,0.112154484,-0.91039276,0.29852784,0.31570554,0.83586216,0.4920963,0.14732063,-0.18949574,-0.66520274,0.1402849,0.51320696,0.7052654,0.96667886,0.87595415,0.54481006,0.85886645,-0.64447767,0.63251305,-0.14469278,0.56946635,-0.93155974,-0.99670196,0.06270242,0.17030632,0.8076228,0.074659586,-0.42668027
5,0.3550213,0.4238361,-0.91039276,0.40369105,0.31570554,0.83586216,0.4920963,0.5486584,0.90044355,-0.0057002306,-0.34453624,0.51320696,0.7052654,0.26135743,0.87595415,0.54481006,0.33219576,0.013003826,0.63251305,-0.14469278,0.56946635,0.6400001,-0.99670196,0.86433434,-0.46005768,-0.16678238,0.074659586,-0.42668027
6,0.73500264,0.112154484,-0.91039276,0.40369105,0.31570554,0.83586216,0.27625668,0.5486584,0.30208468,-0.0057002306,-0.34453624,0.51320696,0.7052654,0.96667886,0.87595415,0.54481006,0.33219576,-0.64447767,0.63251305,-0.14469278,0.56946635,0.6400001,-0.99670196,0.06270242,0.17030632,-0.16678238,0.074659586,-0.42668027
7,0.7930308,0.4238361,0.43758023,0.29852784,0.31570554,-0.5217186,0.4920963,0.14732063,0.90044355,-0.0057002306,-0.34453624,0.51320696,0.7052654,0.96667886,0.87595415,0.54481006,0.33219576,-0.64447767,0.63251305,-0.14469278,0.56946635,-0.93155974,-0.99670196,0.73150074,0.17030632,-0.16678238,0.074659586,-0.42668027
8,0.69999635,0.4238361,-0.91039276,0.29852784,0.31570554,0.83586216,0.4920963,0.5486584,0.67714155,-0.66520274,-0.34453624,0.7769915,0.7052654,0.96667886,0.87595415,0.54481006,0.33219576,-0.64447767,0.63251305,-0.14469278,0.56946635,0.6400001,-0.99670196,0.06270242,-0.46005768,0.8076228,0.074659586,-0.42668027
9,0.69466305,0.4238361,0.43758023,0.29852784,0.18650949,-0.5217186,0.27625668,0.5486584,0.90044355,-0.66520274,-0.34453624,0.7769915,0.7052654,0.96667886,0.87595415,0.54481006,0.33219576,-0.64447767,0.63251305,-0.14469278,0.108641386,0.6400001,0.84655666,-0.6457201,-0.46005768,-0.16678238,0.074659586,-0.42668027
10,0.7297635,0.4238361,-0.91039276,0.29852784,0.31570554,0.83586216,0.4920963,0.5486584,0.90044355,-0.0057002306,-0.34453624,0.7769915,0.7052654,0.96667886,0.87595415,-0.5340421,0.33219576,-0.64447767,0.63251305,-0.86768913,0.108641386,-0.22140199,-0.99670196,0.06270242,0.17030632,-0.16678238,0.074659586,-0.42668027
11,0.74440145,0.4238361,0.43758023,0.29852784,0.31570554,-0.5217186,0.4920963,0.5486584,0.90044355,-0.0057002306,-0.34453624,0.7769915,0.7052654,0.96667886,0.87595415,-0.5340421,-0.6315768,-0.64447767,0.84773564,-0.86768913,0.56946635,-0.93155974,0.84655666,0.73150074,0.13404465,-0.16678238,0.074659586,-0.27861565
