Generation,Maximum Fitness,Average Fitness,Variance
49,0.7857884,0.309734,0.0969398
50,0.7857884,0.31893298,0.08765731
51,0.7857884,0.30651256,0.10770894
52,0.7857884,0.30474234,0.12316405
53,0.7857884,0.27403757,0.14429997
54,0.7857884,0.32583946,0.108107924
55,0.7857884,0.32381526,0.08340924
56,0.7857884,0.36167127,0.070665814
57,0.7857884,0.34070835,0.100360565
58,0.7857884,0.34531438,0.09255142
59,0.7857884,0.30638567,0.09805849
60,0.7857884,0.3425662,0.07254547
61,0.7857884,0.3537411,0.089800864
62,0.7857884,0.3680693,0.07719019
63,0.7857884,0.3730852,0.075414695
64,0.7857884,0.3624441,0.08406299
65,0.7857884,0.38031968,0.089425705
66,0.7857884,0.36482108,0.103084534
67,0.7857884,0.38121983,0.07334014
68,0.7857884,0.36869603,0.105233416
69,0.7857884,0.39746606,0.08079645
70,0.7857884,0.4294357,0.051298022
71,0.7857884,0.43433058,0.051315516
72,0.7857884,0.41234696,0.062877975
73,0.7934916,0.42511213,0.06672646
74,0.7934916,0.44305667,0.059033547
75,0.7934916,0.4393798,0.08718927
76,0.7934916,0.3915063,0.10107097
77,0.7934916,0.4055363,0.104132265
78,0.7934916,0.48346832,0.039711405
79,0.7934916,0.4613439,0.057251286
80,0.7934916,0.44629687,0.06490498
81,0.7934916,0.48096856,0.04393028
82,0.7934916,0.47780225,0.043292765
83,0.7934916,0.4881968,0.045267884
84,0.8184367,0.4629571,0.076081865
85,0.8184367,0.4922018,0.042737916
86,0.8184367,0.45758563,0.07680022
87,0.8184367,0.4588638,0.065938324
88,0.8184367,0.47402686,0.083251454
89,0.8184367,0.48768505,0.070012406
90,0.8184367,0.49595284,0.06245284
91,0.8184367,0.5356802,0.03622153
92,0.8184367,0.47465515,0.06186425
93,0.8184367,0.43947074,0.10466614
94,0.8184367,0.45915776,0.07694811
95,0.8184367,0.50604486,0.049286008
96,0.8184367,0.4634138,0.065492816
97,0.8184367,0.47474903,0.047008023
98,0.841057,0.52096474,0.043593768
99,0.841057,0.50351924,0.04887282
100,0.841057,0.47556886,0.05760816
101,0.841057,0.55168056,0.037142348
102,0.841057,0.5724274,0.043038927
103,0.841057,0.55893844,0.04875012
104,0.841057,0.55466384,0.04411702
105,0.841057,0.5379722,0.055064283
106,0.841057,0.5470421,0.047563355
107,0.841057,0.53953004,0.043265834
108,0.841057,0.5538899,0.035426173
109,0.841057,0.5495314,0.042611267
110,0.841057,0.54074126,0.04775572
111,0.841057,0.55092776,0.041692715
112,0.844177,0.5337388,0.05680953
113,0.844177,0.5538086,0.039652478
114,0.844177,0.5501592,0.053213086
115,0.844177,0.56222904,0.036085144
116,0.8616858,0.5425292,0.048096504
117,0.8616858,0.5608906,0.0559994
118,0.8616858,0.54969347,0.051217496
119,0.8616858,0.5064056,0.06744238
120,0.8616858,0.58277094,0.032665223
121,0.8616858,0.5863896,0.035063628
122,0.8616858,0.5884178,0.040869333
123,0.8616858,0.60098475,0.03689671
124,0.8616858,0.5879047,0.038543385
125,0.8616858,0.5832663,0.046420686
126,0.8616858,0.5755523,0.05404463
127,0.8616858,0.6071334,0.03847784
128,0.8616858,0.6040854,0.052333277
129,0.8616858,0.6075049,0.03344686
130,0.8616858,0.6212854,0.024657995
131,0.8616858,0.62744623,0.03049746
132,0.8616858,0.6111759,0.037328538
133,0.8616858,0.5990971,0.037084736
134,0.8616858,0.6076388,0.028748767
135,0.86661243,0.6262558,0.029741367
136,0.86661243,0.5906647,0.03898445
137,0.86661243,0.60813934,0.025565278
138,0.86661243,0.601679,0.033107903
139,0.86661243,0.58981615,0.04625477
140,0.86661243,0.6391396,0.025610046
141,0.86661243,0.61191696,0.038131423
142,0.86661243,0.62777114,0.035248607
143,0.86661243,0.6193182,0.031419344
144,0.86661243,0.58669835,0.048831448
145,0.86661243,0.63465834,0.023677167
146,0.86661243,0.6214273,0.03320128
147,0.86661243,0.61153543,0.032762684
148,0.86661243,0.63494426,0.028304746
149,0.86661243,0.6306271,0.029468782
150,0.86661243,0.6008818,0.053806867
151,0.86661243,0.6088996,0.039425977
152,0.86661243,0.6285363,0.030007688
153,0.86661243,0.6289939,0.025984375
154,0.86661243,0.6449293,0.023160852
155,0.86661243,0.6426606,0.029553493
156,0.86661243,0.6359293,0.027106155
157,0.86661243,0.59374887,0.044772048
158,0.86661243,0.64113784,0.026968794
159,0.86661243,0.6254806,0.03370695
160,0.86661243,0.6472708,0.021837676
161,0.86661243,0.62605375,0.03733497
162,0.86661243,0.6369821,0.029418714
163,0.86661243,0.66654396,0.020612296
164,0.86661243,0.6453326,0.02254053
165,0.86661243,0.63341266,0.03899229
166,0.86661243,0.6406187,0.022152167
167,0.86661243,0.6434991,0.028771846
168,0.86661243,0.6511648,0.031992882
169,0.86661243,0.65382224,0.031227475
170,0.86661243,0.67697763,0.016070029
171,0.86661243,0.6346333,0.03588178
172,0.86661243,0.6325125,0.036954112
173,0.86661243,0.63227534,0.036861353
174,0.86661243,0.6383259,0.032843586
175,0.86661243,0.67261815,0.02904948
176,0.86661243,0.66554636,0.025770513
177,0.86661243,0.64953154,0.03882704
178,0.86661243,0.66650635,0.02191219
179,0.86661243,0.6654461,0.021851696
180,0.8696407,0.6831518,0.033783298
181,0.8696407,0.6936968,0.015618667
182,0.8696407,0.6901493,0.020105682
183,0.8696407,0.6757908,0.017949596
184,0.8858048,0.69158286,0.015703687
185,0.8858048,0.6846399,0.030846417
186,0.8858048,0.6880054,0.018357817
187,0.8858048,0.67981833,0.026389884
188,0.8858048,0.6900171,0.019538458
189,0.8858048,0.65869105,0.027617227
190,0.8858048,0.6991762,0.026469575
191,0.8858048,0.6875768,0.029886197
192,0.8858048,0.6666412,0.06292105
193,0.8858048,0.6731436,0.035074484
194,0.89110255,0.6664143,0.045116954
195,0.89110255,0.66744614,0.039357796
196,0.89110255,0.69937634,0.019970315
197,0.89110255,0.69235116,0.023845302
198,0.89110255,0.6730036,0.029651964
199,0.89110255,0.6721373,0.033358503
