Circle X,Circle Y,Agent X,N0_state,N0_output,N1_state,N1_output,N2_state,N2_output,N3_state,N3_output,N4_state,N4_output,N5_state,N5_output,N6_state,N6_output,N7_state,N7_output,N8_state,N8_output,N9_state,N9_output,N10_state,N10_output,N11_state,N11_output
200.0,63.0,250.0,-3.914893388748169,4.8674974823370576E-4,3.942328453063965,0.557235062122345,0.3313758075237274,0.01370898075401783,-1.2887104749679565,0.002742917276918888,-2.087824583053589,0.0012354289647191763,-0.6292698979377747,0.005290457513183355,-0.025736834853887558,0.009631741791963577,0.05470949411392212,0.30604517459869385,1.1104317903518677,0.5589860677719116,0.12359407544136047,0.3208671510219574,0.05470949411392212,0.30604517459869385,0.05470949411392212,0.30604517459869385
200.0,66.0,250.0,-4.14140510559082,3.881286538671702E-4,4.164523124694824,0.6111485362052917,0.3543342351913452,0.01402289792895317,-1.3494168519973755,0.002581775886937976,-2.1778404712677,0.0011291997507214546,-0.6496993899345398,0.00518402922898531,-0.02053993009030819,0.009681442752480507,0.04923854395747185,0.30488449335098267,0.9993886351585388,0.531459629535675,0.11123466491699219,0.3181799054145813,0.04923854395747185,0.30488449335098267,0.04923854395747185,0.30488449335098267
200.0,69.0,250.0,-4.332269668579102,3.207107656635344E-4,4.351749420166016,0.6546107530593872,0.3817008435726166,0.014406352303922176,-1.4098576307296753,0.002430720953270793,-2.278282880783081,0.0010213999776169658,-0.671497106552124,0.005072816740721464,-0.013134127482771873,0.009752705693244934,0.04431468993425369,0.3038419783115387,0.8994497656822205,0.50651615858078,0.10011120140552521,0.3157716691493988,0.04431468993425369,0.3038419783115387,0.04431468993425369,0.3038419783115387
200.0,72.0,250.0,-6.178343772888184,5.063969365437515E-5,6.194758415222168,0.9228971600532532,0.44918280839920044,0.015396589413285255,-1.5235806703567505,0.002169998362660408,-2.4997782707214355,8.186342311091721E-4,-0.7147049903869629,0.004859342705458403,0.009775722399353981,0.009976460598409176,0.3398832380771637,0.3697008788585663,0.8095048069953918,0.4840357005596161,0.09010007977485657,0.3136126697063446,0.03988322243094444,0.30290544033050537,0.03988322243094444,0.30290544033050537
200.0,75.0,250.0,-7.733889579772949,1.0689157534216065E-5,7.747721195220947,0.9826274514198303,0.5103413462638855,0.0163517277687788,-1.635248064994812,0.0019411646062508225,-2.7239975929260254,6.543108029291034E-4,-0.758176863193512,0.004653585609048605,0.03385458141565323,0.010217113420367241,0.605894923210144,0.4335237443447113,0.7285543084144592,0.4638558328151703,0.08109007030725479,0.31167641282081604,0.03589490056037903,0.3020639717578888,0.03589490056037903,0.3020639717578888
200.0,78.0,250.0,-9.04463005065918,2.882036596929538E-6,9.056283950805664,0.9952455163002014,0.5585904121398926,0.017146170139312744,-1.7342344522476196,0.0017585416790097952,-2.92720365524292,5.340538918972015E-4,-0.7976541519165039,0.004474259447306395,0.05609601363539696,0.010444504208862782,0.8453054428100586,0.4929809272289276,0.6556988954544067,0.44579270482063293,0.07298105955123901,0.309939444065094,0.032305411994457245,0.3013077676296234,0.032305411994457245,0.3013077676296234
200.0,81.0,250.0,-10.149090766906738,9.550786899126251E-7,10.158910751342773,0.998416543006897,0.5944797992706299,0.017761578783392906,-1.8200565576553345,0.0016141482628881931,-3.107267379760742,4.460901254788041E-4,-0.8327436447143555,0.004320648964494467,0.07610277086496353,0.010653319768607616,1.0607749223709106,0.5467112064361572,0.590129017829895,0.4296560287475586,0.06568295508623123,0.30838069319725037,0.02907487004995346,0.30062809586524963,0.02907487004995346,0.30062809586524963
200.0,84.0,250.0,-8.551864624023438,4.717414412880316E-6,8.560138702392578,0.992215096950531,0.61866694688797,0.018188513815402985,-1.8922805786132812,0.0015018470585346222,-3.2623493671417236,3.820316051132977E-4,-0.8631024360656738,0.004191992338746786,0.09352858364582062,0.010838561691343784,1.2546974420547485,0.5941899418830872,0.5311161279678345,0.4152587950229645,0.05911466106772423,0.30698156356811523,0.026167383417487144,0.3000171482563019,0.026167383417487144,0.3000171482563019
200.0,87.0,250.0,-7.206003665924072,1.8121660104952753E-5,7.21297550201416,0.9707047343254089,0.6308344602584839,0.018407078459858894,-1.949095368385315,0.0014190165093168616,-3.387875556945801,3.369794867467135E-4,-0.8878931999206543,0.00408976711332798,0.10771014541387558,0.010991663672029972,1.4292277097702026,0.6354904174804688,0.478004515171051,0.40242308378219604,0.053203195333480835,0.3057253658771515,0.023550644516944885,0.29946789145469666,0.023550644516944885,0.29946789145469666
200.0,90.0,250.0,-6.071949481964111,5.632417742162943E-5,6.077824115753174,0.9141539931297302,0.6275106072425842,0.018347114324569702,-1.9842119216918945,0.001370117301121354,-3.470003604888916,3.104180796071887E-4,-0.9046012759208679,0.004022275563329458,0.1168687716126442,0.01109167281538248,1.5863049030303955,0.6710463166236877,0.4302040636539459,0.39098361134529114,0.04788287729024887,0.30459725856781006,0.021195579320192337,0.29897406697273254,0.021195579320192337,0.29897406697273254
200.0,93.0,250.0,-5.116368293762207,1.464399538235739E-4,5.121318340301514,0.8035983443260193,0.6025263071060181,0.01790250837802887,-1.9875768423080444,0.0013655208749696612,-3.487131118774414,3.0514842364937067E-4,-0.9092983603477478,0.004003501497209072,0.11828343570232391,0.011107197031378746,1.827674388885498,0.7219772934913635,0.38718366622924805,0.3807891607284546,0.04309459030628204,0.3035839796066284,0.019076021388173103,0.29853004217147827,0.019076021388173103,0.29853004217147827
200.0,96.0,250.0,-6.839044094085693,2.6155521481996402E-5,6.843215465545654,0.9581469297409058,0.5993598103523254,0.01784692518413067,-2.025818347930908,0.001314354594796896,-3.5790278911590576,2.783635864034295E-4,-0.9271636605262756,0.003932892344892025,0.12881353497505188,0.01122345868498087,2.0449068546295166,0.7634202241897583,0.34846529364585876,0.3717028796672821,0.03878512978553772,0.3026736378669739,0.017168419435620308,0.29813069105148315,0.017168419435620308,0.29813069105148315
200.0,99.0,250.0,-8.29061222076416,6.12581516179489E-6,8.294126510620117,0.9898667335510254,0.5967508554458618,0.01780124567449093,-2.065889596939087,0.0012627935502678156,-3.675563097000122,2.5275457301177084E-4,-0.945675253868103,0.0038610356859862804,0.1400216966867447,0.011348524130880833,2.2404160499572754,0.7969003319740295,0.3136187791824341,0.3636018633842468,0.03490661829710007,0.3018556535243988,0.015451577492058277,0.2977716028690338,0.015451577492058277,0.2977716028690338
200.0,102.0,250.0,-9.513736724853516,1.802891233637638E-6,9.516698837280273,0.9969944953918457,0.5916255712509155,0.017711859196424484,-2.101874589920044,0.0012182141654193401,-3.7639496326446533,2.3137823154684156E-4,-0.9625567197799683,0.0037966480012983084,0.15034078061580658,0.01146488357335329,2.416374444961548,0.8238991498947144,0.2822569012641907,0.35637637972831726,0.03141595795750618,0.3011205196380615,0.013906419277191162,0.29744860529899597,0.013906419277191162,0.29744860529899597
