Generation,Maximum Fitness,Average Fitness,Variance
0,0.792625,-0.08061133,0.21934214
1,0.792625,0.0057958513,0.22054188
2,0.792625,0.025200544,0.15914181
3,0.792625,-0.03561729,0.22718717
4,0.792625,0.012020519,0.21275744
5,0.792625,0.031707454,0.20524652
6,0.792625,0.020411596,0.24731371
7,0.792625,0.027854552,0.25198433
8,0.792625,0.12150636,0.15144785
9,0.792625,0.089723304,0.20621789
10,0.792625,0.09156643,0.22042808
11,0.792625,0.14228529,0.1667941
12,0.792625,0.17009622,0.12945381
13,0.792625,0.1895464,0.15847199
14,0.792625,0.20993626,0.15031224
15,0.792625,0.19942227,0.15099557
16,0.792625,0.19363135,0.15603109
17,0.792625,0.15643239,0.18641181
18,0.792625,0.21444094,0.17087455
19,0.8536637,0.21811658,0.13876995
20,0.8536637,0.23652485,0.14632167
21,0.8536637,0.22128738,0.1769736
22,0.8536637,0.27736095,0.15189226
23,0.8536637,0.27131188,0.14389366
24,0.8536637,0.2599829,0.14598161
25,0.8536637,0.2656648,0.17443293
26,0.8536637,0.284881,0.13488664
27,0.8536637,0.27646816,0.1357868
28,0.8536637,0.2407726,0.18362755
29,0.8536637,0.30883396,0.14728245
30,0.8536637,0.3641984,0.09515221
31,0.8536637,0.30723074,0.17569627
32,0.8536637,0.36919534,0.11015777
33,0.8536637,0.34725928,0.14987607
34,0.8536637,0.38229355,0.09157749
35,0.8536637,0.33649442,0.16603422
36,0.8536637,0.3629552,0.14853168
37,0.8536637,0.37972963,0.15720956
38,0.8536637,0.39391902,0.12522043
39,0.8536637,0.40672463,0.21001978
40,0.8536637,0.4142316,0.1331856
41,0.8536637,0.45691082,0.09523395
42,0.8536637,0.4142209,0.11648983
43,0.8536637,0.43427423,0.12525415
44,0.8536637,0.42590553,0.12869403
45,0.8536637,0.42139152,0.12742226
46,0.8536637,0.42446804,0.10634544
47,0.8536637,0.44071975,0.122255184
48,0.8536637,0.45497864,0.11225348
49,0.8536637,0.48467118,0.08409994
50,0.8536637,0.505713,0.06187639
51,0.8536637,0.47096536,0.11233057
52,0.8536637,0.49753982,0.07516601
53,0.8536637,0.44473088,0.12591687
54,0.8536637,0.45801023,0.13294062
55,0.8536637,0.48176953,0.084432535
56,0.8536637,0.50675416,0.08789819
57,0.8536637,0.49368683,0.06850853
58,0.8536637,0.47547773,0.09416119
59,0.8536637,0.5225246,0.099746704
60,0.8536637,0.5446996,0.07746411
61,0.8536637,0.5356682,0.07365071
62,0.8536637,0.49706623,0.0877272
63,0.8536637,0.4873808,0.09570802
64,0.8536637,0.49975127,0.11993283
65,0.8536637,0.5586726,0.06543532
66,0.8536637,0.53790104,0.08445568
67,0.8536637,0.5470943,0.06859405
68,0.8536637,0.51642126,0.10907915
69,0.8536637,0.55906165,0.071182124
