ID,Fitness,gene 0,gene 1,gene 2,gene 3,gene 4,gene 5,gene 6,gene 7,gene 8,gene 9,gene 10,gene 11,gene 12,gene 13,gene 14,gene 15,gene 16,gene 17,gene 18,gene 19,gene 20,gene 21,gene 22,gene 23,gene 24,gene 25,gene 26
0,0.71322376,0.26590014,-0.75130284,-0.1929599,-0.5502795,0.18164909,0.07206297,-0.4909776,0.30983984,0.09975338,0.6257273,0.64044416,-0.77025783,-0.73998034,0.98079324,0.21275604,-0.06736648,-0.9887422,-0.34215832,-0.53413326,-0.27127653,0.7149621,0.3299092,-0.577115,-0.52118456,0.3795489,0.7759458,-0.7371373
1,0.91691387,0.21230078,0.5860553,-0.1929599,-0.5502795,0.18164909,0.07206297,0.07634294,0.30983984,-0.30329287,0.6257273,0.64044416,0.17955506,-0.73998034,0.98079324,0.21275604,-0.06736648,-0.9887422,-0.43246448,0.54167306,-0.27127653,0.7149621,0.10258782,-0.577115,-0.52118456,-0.9531322,0.7759458,0.020736933
2,0.8389337,0.21230078,0.5860553,-0.8047213,-0.5502795,0.18164909,0.07206297,0.7888055,0.30983984,0.09975338,0.6257273,0.64044416,0.17955506,-0.73998034,0.98079324,0.21275604,-0.06736648,-0.9887422,-0.34215832,-0.53413326,-0.27127653,0.13732803,0.3299092,-0.577115,0.15655553,-0.9531322,0.7759458,-0.7371373
3,0.83450437,-0.33241427,0.5860553,0.8236016,-0.5502795,0.18164909,0.07206297,0.07634294,-0.120124936,-0.46010083,-0.46360993,0.64044416,0.17955506,-0.73998034,0.98079324,0.21275604,-0.06736648,-0.9887422,-0.43246448,0.54167306,-0.27127653,0.13732803,0.10258782,-0.577115,0.15655553,-0.41918784,0.7759458,0.3968444
4,0.8516003,-0.33241427,-0.75130284,-0.8047213,-0.5502795,0.18164909,0.07206297,0.07634294,0.30983984,-0.46010083,0.6257273,0.64044416,0.044801116,-0.73998034,0.98079324,0.15201473,-0.19201952,-0.9887422,-0.34215832,0.54167306,-0.27127653,0.13732803,0.10258782,-0.577115,-0.52118456,-0.9531322,0.7759458,-0.7371373
5,0.8956115,-0.4170518,-0.75130284,0.8236016,-0.5502795,0.18164909,0.47498894,0.07634294,-0.120124936,-0.30329287,-0.46360993,0.64044416,0.84045064,-0.73998034,0.98079324,0.15201473,-0.06736648,0.8690522,-0.34215832,0.54167306,0.11478543,0.13732803,0.3299092,-0.577115,-0.52118456,-0.9531322,0.581056,0.020736933
6,0.8724069,-0.33241427,-0.75130284,0.8236016,-0.5502795,0.22337699,0.07206297,0.07634294,0.11360371,-0.46010083,-0.46360993,0.64044416,0.84045064,-0.73998034,0.98079324,0.15201473,-0.19201952,-0.9887422,-0.34215832,-0.53413326,-0.41621792,0.13732803,0.10258782,-0.577115,-0.52118456,-0.9531322,0.581056,0.020736933
7,0.65409255,-0.4170518,0.8485452,0.8236016,-0.5502795,0.18164909,0.07206297,-0.4909776,-0.120124936,0.26078403,-0.46360993,0.64044416,0.84045064,-0.73998034,0.98079324,0.15201473,-0.19201952,-0.9887422,-0.34215832,-0.53413326,0.11478543,0.13732803,0.10258782,-0.577115,-0.52118456,-0.9531322,0.581056,0.020736933
8,0.8049498,-0.33241427,0.072235346,0.8236016,-0.5502795,0.003933549,0.07206297,-0.4909776,-0.120124936,-0.30329287,-0.46360993,0.64044416,0.84045064,-0.73998034,0.98079324,0.21275604,-0.06736648,-0.9887422,-0.34215832,0.54167306,-0.41621792,0.13732803,0.3299092,-0.577115,0.94206715,-0.41918784,0.7759458,0.020736933
9,0.71049154,-0.4170518,-0.75130284,0.8236016,-0.5502795,0.18164909,0.07206297,-0.4909776,-0.120124936,-0.46010083,-0.46360993,0.64044416,0.84045064,-0.73998034,0.98079324,0.15201473,-0.19201952,0.7917353,-0.34215832,-0.53413326,-0.6822877,0.13732803,0.9864235,-0.577115,0.15655553,-0.9085467,0.581056,0.020736933
10,0.38614458,-0.33241427,0.072235346,0.9006256,-0.5502795,0.18164909,0.07206297,0.07634294,-0.120124936,-0.30329287,-0.46360993,0.64044416,0.84045064,-0.73998034,0.98079324,0.15201473,-0.19201952,-0.9887422,-0.34215832,-0.53413326,0.11478543,0.13732803,0.10258782,-0.577115,-0.52118456,-0.41918784,0.581056,-0.7371373
11,0.6797495,-0.33241427,0.8485452,0.8236016,-0.5502795,0.18164909,0.7556608,-0.4909776,-0.120124936,-0.30329287,0.5329789,0.64044416,0.84045064,-0.73998034,0.98079324,-0.5886069,-0.74335027,0.8690522,0.5548308,0.54167306,-0.6822877,0.13732803,0.9864235,-0.577115,0.94206715,-0.41918784,0.581056,-0.7371373
