Generation,Maximum Fitness,Average Fitness,Variance
0,0.7285361,-0.040015396,0.20758726
1,0.7285361,0.014531043,0.1760633
2,0.7994213,0.04328147,0.19566508
3,0.7994213,-0.009071065,0.2438382
4,0.7994213,0.0021957553,0.22853619
5,0.7994213,-0.019769123,0.23944491
6,0.7994213,0.048966438,0.20100495
7,0.7994213,0.04804141,0.22120732
8,0.7994213,0.07875416,0.20037486
9,0.7994213,0.14243798,0.15999575
10,0.7994213,0.12255376,0.17489098
11,0.7994213,0.15292303,0.20296037
12,0.7994213,0.15777548,0.18404014
13,0.7994213,0.08169096,0.2776156
14,0.7994213,0.14975329,0.22779083
15,0.7994213,0.18708958,0.17711805
16,0.7994213,0.17754091,0.20673014
17,0.7994213,0.21043596,0.17532712
18,0.7994213,0.23622397,0.12870881
19,0.7994213,0.21500605,0.14925528
20,0.7994213,0.18737566,0.1808019
21,0.7994213,0.16975819,0.21865287
22,0.7994213,0.23692633,0.17334943
23,0.7994213,0.2085865,0.17134574
24,0.7994213,0.23918188,0.17910656
25,0.7994213,0.3019372,0.14825045
26,0.7994213,0.24314691,0.15129209
27,0.7994213,0.30861774,0.14146166
28,0.7994213,0.3275919,0.1373819
29,0.7994213,0.31761926,0.121935904
30,0.7994213,0.30589947,0.14371285
31,0.7994213,0.3360897,0.1270436
32,0.7994213,0.32223138,0.16903993
33,0.7994213,0.32495475,0.1686226
34,0.7994213,0.38119033,0.10604714
35,0.7994213,0.40241742,0.11602212
36,0.7994213,0.4231232,0.16427512
37,0.7994213,0.46308726,0.104803294
38,0.7994213,0.4449618,0.12347767
39,0.7994213,0.4830114,0.0701475
40,0.7994213,0.46375236,0.08060846
41,0.7994213,0.45124474,0.10640069
42,0.7994213,0.47066057,0.08544564
43,0.83060443,0.47590205,0.106987484
44,0.83060443,0.49823865,0.10396656
45,0.83060443,0.48437005,0.114169315
46,0.83060443,0.50371736,0.07929727
47,0.83060443,0.5261889,0.06447843
48,0.83060443,0.5093032,0.085478686
49,0.83060443,0.4626229,0.12233299
50,0.83060443,0.48097938,0.09887859
51,0.83060443,0.53347164,0.053620894
52,0.8369801,0.5006315,0.07611356
53,0.8369801,0.5505442,0.048294384
54,0.8369801,0.5464039,0.07427216
55,0.8369801,0.54036,0.08516766
56,0.8369801,0.5384003,0.0824133
57,0.8369801,0.53103864,0.083633006
58,0.8369801,0.54299134,0.058795333
59,0.84760666,0.57776785,0.054567974
60,0.84760666,0.5705217,0.044428874
61,0.84760666,0.5695728,0.052476116
62,0.84760666,0.55165,0.07610945
63,0.84760666,0.576928,0.043724123
64,0.8506074,0.5824443,0.05287549
65,0.8506074,0.597813,0.04454177
66,0.8506074,0.60013825,0.048138212
67,0.8506074,0.57824326,0.05171199
68,0.8506074,0.5813202,0.054111484
69,0.8506074,0.618732,0.037374657
70,0.8506074,0.6231962,0.03924523
71,0.8506074,0.6019564,0.05995056
72,0.87196493,0.58003956,0.07745652
73,0.87196493,0.622087,0.037369445
74,0.87196493,0.6244352,0.030980274
75,0.87196493,0.63156974,0.044673957
76,0.87196493,0.62273675,0.048508957
77,0.87196493,0.64406186,0.034462832
78,0.87196493,0.6020834,0.051550407
79,0.8785236,0.6417688,0.032837052
80,0.8785236,0.61900455,0.044020846
81,0.8785236,0.64136046,0.038750432
82,0.8785236,0.6336953,0.03237937
83,0.8785236,0.6403429,0.030710382
84,0.8785236,0.6609292,0.0244787
85,0.8785236,0.6571291,0.036575403
86,0.8785236,0.67211556,0.028013771
87,0.8785236,0.6494497,0.047332652
88,0.8785236,0.60881734,0.05686064
89,0.8785236,0.59929746,0.04500557
90,0.8785236,0.66356605,0.032960992
91,0.8785236,0.6214098,0.072200686
92,0.8785236,0.64506894,0.058389578
93,0.8785236,0.64294946,0.046887007
94,0.8785236,0.66656363,0.02169666
95,0.8785236,0.64136386,0.042590678
96,0.8785236,0.6198816,0.051111747
97,0.8785236,0.633583,0.08422449
98,0.8785236,0.67635286,0.023772575
99,0.89139634,0.68202734,0.02970508
100,0.89139634,0.6293246,0.058001775
101,0.89139634,0.6721842,0.030665856
102,0.89139634,0.6443231,0.051654145
103,0.89139634,0.66200083,0.029921744
104,0.89139634,0.6571325,0.042354014
105,0.89139634,0.6751159,0.040681582
106,0.89139634,0.6935953,0.018066725
107,0.89139634,0.706632,0.017701548
108,0.89139634,0.658132,0.036962613
109,0.89139634,0.6532518,0.041718252
110,0.89139634,0.6633365,0.046501577
111,0.89139634,0.6724284,0.03532091
112,0.89139634,0.67055464,0.025685245
113,0.89139634,0.6919095,0.026093334
114,0.89139634,0.6997043,0.031190058
115,0.89139634,0.66277695,0.054436747
116,0.89139634,0.7051065,0.020813677
117,0.89139634,0.6907112,0.027917728
118,0.89139634,0.7058609,0.018292362
119,0.89139634,0.68867666,0.02836945
120,0.89139634,0.6911112,0.02856723
121,0.89139634,0.6591259,0.060708042
122,0.89139634,0.7003917,0.038021423
123,0.89139634,0.70195544,0.029256387
124,0.89139634,0.72380936,0.019253075
125,0.89139634,0.6828551,0.03878705
126,0.89139634,0.67847663,0.061870094
127,0.89139634,0.7014911,0.03594922
128,0.89139634,0.6962915,0.026128257
129,0.89139634,0.7289409,0.0118447915
130,0.89139634,0.7073658,0.019188708
131,0.89139634,0.6648131,0.04628135
132,0.89139634,0.7072674,0.021208713
133,0.89139634,0.7124321,0.017429952
134,0.89139634,0.7144762,0.025255572
135,0.89139634,0.67968994,0.07752172
136,0.92054296,0.7289172,0.02083533
137,0.92054296,0.70733076,0.029798387
138,0.92054296,0.7420562,0.017126545
139,0.92054296,0.74554026,0.013565936
140,0.92054296,0.7405477,0.012352882
141,0.92054296,0.7153157,0.05119774
142,0.92054296,0.741338,0.015183008
143,0.92054296,0.7099222,0.030204091
144,0.92054296,0.7380252,0.014556991
145,0.92054296,0.73873436,0.014556268
146,0.92054296,0.7106313,0.039724823
147,0.92054296,0.73526555,0.024193518
148,0.92054296,0.74828416,0.013110046
149,0.92054296,0.75623596,0.011129545
150,0.92054296,0.7476869,0.012472491
151,0.92054296,0.7328917,0.018553717
152,0.92054296,0.7315287,0.019630337
153,0.92054296,0.73359597,0.019020107
154,0.92054296,0.7442409,0.011574853
155,0.92054296,0.73126394,0.020987703
156,0.92054296,0.7553403,0.0135069825
157,0.92054296,0.74052066,0.02264502
158,0.92054296,0.747705,0.014963117
159,0.92054296,0.7591808,0.012017842
160,0.92054296,0.73160326,0.029456172
161,0.92054296,0.7421066,0.014551867
162,0.92054296,0.75302666,0.010993701
163,0.92054296,0.7223977,0.029031407
164,0.92054296,0.72484934,0.033922438
165,0.92054296,0.7399572,0.018747635
166,0.92054296,0.7387703,0.02332268
167,0.92054296,0.73578906,0.017620813
168,0.92054296,0.7423491,0.022913465
169,0.92054296,0.76439357,0.008635998
170,0.92054296,0.73953974,0.01717658
171,0.92054296,0.76795614,0.00958225
172,0.92054296,0.76123977,0.013958565
173,0.92054296,0.76315343,0.016969062
174,0.92054296,0.7508057,0.021905603
175,0.92054296,0.7623128,0.012682718
176,0.92054296,0.7646164,0.0074454676
177,0.92054296,0.7720711,0.0065695457
178,0.92054296,0.76847196,0.012826386
179,0.92054296,0.7605256,0.011201111
180,0.92054296,0.7423061,0.024569184
181,0.92054296,0.75975996,0.01330501
182,0.92054296,0.7681663,0.0081279995
183,0.92054296,0.75643134,0.013924027
184,0.92054296,0.76933205,0.011001771
185,0.92054296,0.75788444,0.015424683
186,0.92054296,0.75821066,0.014825619
187,0.92054296,0.7594413,0.013232368
188,0.92054296,0.7519608,0.020186955
189,0.92054296,0.7596951,0.02282607
190,0.92054296,0.7886815,0.006296896
191,0.92054296,0.76762176,0.015036214
192,0.92054296,0.7488676,0.022716677
193,0.92054296,0.7750588,0.008906738
194,0.92054296,0.77807474,0.007547402
195,0.92054296,0.7730533,0.01341451
196,0.92054296,0.7724882,0.016053334
197,0.92054296,0.7788397,0.009208811
198,0.92054296,0.7806637,0.012340019
199,0.92054296,0.77131104,0.020547306
