Generation,Maximum Fitness,Average Fitness,Variance
0,0.8366313,-0.02434802,0.17772499
1,0.8366313,0.0049039084,0.17216213
2,0.8366313,0.011813326,0.2300409
3,0.8366313,-2.675265E-4,0.20127045
4,0.8366313,-0.019796297,0.23149997
5,0.8366313,0.06209191,0.19055256
6,0.8366313,0.06525493,0.1645383
7,0.8366313,0.06657277,0.18762818
8,0.8366313,0.09938447,0.16884448
9,0.8366313,0.09923881,0.17149559
10,0.8366313,0.13086267,0.1401477
11,0.8366313,0.17477892,0.13091579
12,0.8366313,0.15079342,0.18388231
13,0.8366313,0.14922795,0.1591663
14,0.8366313,0.15426236,0.15979269
15,0.8366313,0.12206214,0.16759348
16,0.8366313,0.14154564,0.16990508
17,0.8366313,0.17956801,0.13046612
18,0.8366313,0.20588636,0.14727789
19,0.8366313,0.19996399,0.15094593
20,0.8366313,0.20963162,0.17401528
21,0.8366313,0.23872279,0.12819381
22,0.8366313,0.26638353,0.114080325
23,0.8366313,0.24449722,0.17052235
24,0.8366313,0.24655381,0.13160941
25,0.8366313,0.2617822,0.12681559
26,0.8366313,0.27261606,0.09885527
27,0.8366313,0.27870256,0.12959258
28,0.8366313,0.27635792,0.13763575
29,0.8366313,0.3039864,0.15092717
30,0.8366313,0.26179868,0.20741451
31,0.8366313,0.32269183,0.13204853
32,0.8366313,0.35888326,0.12090509
33,0.8526751,0.355682,0.14543606
34,0.8526751,0.38913798,0.107246235
35,0.8526751,0.4146479,0.09354568
36,0.8526751,0.42006367,0.09993616
37,0.8526751,0.40441743,0.132294
38,0.8526751,0.4003142,0.10580437
39,0.8526751,0.40459675,0.15112342
40,0.8526751,0.389617,0.10834145
41,0.8526751,0.40636444,0.095281556
42,0.8526751,0.4444276,0.08240407
43,0.8526751,0.41950944,0.08575913
44,0.8526751,0.43304688,0.08872466
45,0.8526751,0.43905962,0.10514801
46,0.8526751,0.45964897,0.08631955
47,0.8526751,0.42791262,0.086592816
48,0.8526751,0.46816963,0.068615414
49,0.8526751,0.46580517,0.079867065
50,0.8526751,0.45943004,0.090598464
51,0.8526751,0.40916485,0.102864
52,0.8526751,0.419644,0.10397675
53,0.8526751,0.44762355,0.098642915
54,0.8526751,0.47131425,0.07501774
55,0.8526751,0.444599,0.108865306
56,0.8526751,0.48765713,0.05783333
57,0.8526751,0.47814435,0.05899089
58,0.8526751,0.48983753,0.056396168
59,0.8526751,0.51480854,0.059044726
60,0.8526751,0.4723481,0.07643059
61,0.8526751,0.48745945,0.09026587
62,0.8526751,0.5322215,0.07227803
63,0.8526751,0.48116618,0.101140656
64,0.8526751,0.5028421,0.08027335
65,0.8526751,0.46293408,0.137565
66,0.8526751,0.5262545,0.08219877
67,0.8526751,0.5475192,0.054024596
68,0.8928857,0.5466609,0.053100247
