Generation,Maximum Fitness,Average Fitness,Variance
0,0.79624605,-0.0040978873,0.16454275
1,0.79624605,0.057332154,0.1515574
2,0.79624605,0.034605928,0.14651613
3,0.79624605,0.025211513,0.13327102
4,0.79624605,0.03242401,0.1719102
5,0.79624605,-0.020188874,0.1812818
6,0.79624605,-0.014924974,0.19711542
7,0.79624605,0.04019093,0.17770815
8,0.79624605,0.0969456,0.165812
9,0.79624605,0.08349046,0.17470142
10,0.79624605,0.1348407,0.124537304
11,0.79624605,0.107703246,0.13763183
12,0.79624605,0.117755,0.12295541
13,0.79624605,0.1607143,0.12391597
14,0.79624605,0.16249712,0.15317945
15,0.79624605,0.19553806,0.13074307
16,0.79624605,0.14763516,0.15990117
17,0.79624605,0.20300472,0.12732455
18,0.79624605,0.20469795,0.14912884
19,0.79624605,0.18989542,0.15803152
20,0.79624605,0.17840569,0.18362537
21,0.79624605,0.23789404,0.13594852
22,0.79624605,0.23287697,0.11356055
23,0.79624605,0.19678394,0.16397567
24,0.79624605,0.25981295,0.13359022
25,0.79624605,0.254353,0.108019195
26,0.79624605,0.25556484,0.1446022
27,0.79624605,0.23451416,0.16428338
28,0.79624605,0.2480765,0.11407421
29,0.79624605,0.25306892,0.12389979
30,0.79624605,0.24307472,0.1528449
31,0.79624605,0.24006419,0.17585051
32,0.79624605,0.23914365,0.24561137
33,0.79624605,0.2705941,0.18566743
34,0.79624605,0.29591972,0.1812323
35,0.79624605,0.3406696,0.087814756
36,0.79624605,0.3894249,0.09906404
37,0.79624605,0.3497884,0.1240429
38,0.79624605,0.3416977,0.17265584
39,0.79624605,0.34534886,0.17699993
40,0.79624605,0.3705112,0.12354204
41,0.79624605,0.4101646,0.08768928
42,0.79624605,0.3919761,0.13189685
43,0.79624605,0.4200514,0.12944716
44,0.79624605,0.39794087,0.12699474
45,0.79624605,0.4019335,0.10644276
46,0.79624605,0.41976893,0.12380421
47,0.8569125,0.41689664,0.1281654
48,0.8569125,0.4157539,0.15249199
49,0.8569125,0.44215307,0.10922461
50,0.8569125,0.4050164,0.13907522
51,0.8569125,0.4950932,0.060453825
52,0.8569125,0.47216853,0.071748324
53,0.8569125,0.42844844,0.1758534
54,0.8569125,0.46038043,0.07303875
55,0.8569125,0.45894244,0.08141406
56,0.8569125,0.47655582,0.12853727
57,0.8569125,0.44704762,0.15628745
58,0.8569125,0.4230358,0.18911445
59,0.8569125,0.46502548,0.1116213
60,0.8569125,0.49616772,0.1028061
61,0.8569125,0.5146858,0.07106582
62,0.8614057,0.49998122,0.069330275
63,0.8614057,0.5009621,0.07659049
64,0.8614057,0.5173513,0.054653037
65,0.8614057,0.54185134,0.058282144
66,0.8614057,0.5484119,0.049126234
67,0.8614057,0.53146964,0.060015213
68,0.8614057,0.55163395,0.0624427
69,0.8614057,0.53417885,0.1015194
70,0.8614057,0.52345544,0.08399693
71,0.8614057,0.51712674,0.091872655
72,0.8614057,0.5195519,0.07721229
73,0.8614057,0.56419283,0.052411683
74,0.8614057,0.5429591,0.071448244
75,0.8614057,0.5413908,0.105027124
76,0.8614057,0.53741604,0.09520558
77,0.8614057,0.53943837,0.08047512
78,0.8614057,0.5292351,0.0823668
79,0.8614057,0.5574515,0.061919197
80,0.8614057,0.58148825,0.039929647
81,0.8614057,0.5745725,0.07418404
82,0.8614057,0.59024835,0.06789595
83,0.8614057,0.608418,0.03846341
84,0.8614057,0.56814283,0.05821651
85,0.8614057,0.5882809,0.053045236
86,0.8614057,0.5813577,0.052049242
87,0.93775135,0.6151792,0.04305479
88,0.93775135,0.6111715,0.039686825
89,0.93775135,0.602628,0.040839743
90,0.93775135,0.58640116,0.047247555
91,0.93775135,0.60750777,0.040658798
92,0.93775135,0.60552895,0.044497997
93,0.93775135,0.6148697,0.04131763
94,0.93775135,0.61367273,0.04159191
95,0.93775135,0.618906,0.03703666
96,0.93775135,0.60884196,0.08840445
97,0.93775135,0.6435501,0.044753354
98,0.93775135,0.6285379,0.04556519
99,0.93775135,0.6048227,0.058854986
100,0.93775135,0.61171985,0.04681922
101,0.93775135,0.6265857,0.05005574
102,0.93775135,0.62297034,0.08313663
103,0.93775135,0.5874164,0.07572344
104,0.93775135,0.59265894,0.056528095
105,0.93775135,0.64996386,0.029259691
106,0.93775135,0.64113677,0.03515711
107,0.93775135,0.6480152,0.0318286
108,0.93775135,0.6578877,0.029902726
109,0.93775135,0.6188306,0.05746519
110,0.93775135,0.64718866,0.0366564
111,0.93775135,0.6315688,0.04440615
112,0.93775135,0.67194664,0.026348615
113,0.93775135,0.6744807,0.027250234
114,0.93775135,0.6734796,0.035967648
115,0.93775135,0.6369754,0.04899972
116,0.93775135,0.66513574,0.030002592
117,0.93775135,0.6670382,0.03399053
118,0.93775135,0.67658144,0.036907986
119,0.93775135,0.66205126,0.031230718
120,0.93775135,0.69127846,0.023845555
121,0.93775135,0.7043119,0.014145144
122,0.93775135,0.67812616,0.029820574
123,0.93775135,0.68958974,0.02174849
124,0.93775135,0.7054285,0.017892513
125,0.93775135,0.6962239,0.033896126
126,0.93775135,0.6921019,0.021969402
127,0.93775135,0.68883926,0.023985894
128,0.93775135,0.70370597,0.021992736
129,0.93775135,0.6761802,0.028336482
130,0.93775135,0.7041002,0.022883259
131,0.93775135,0.71256185,0.019159012
132,0.93775135,0.7021753,0.016911872
133,0.93775135,0.7077021,0.019046433
134,0.93775135,0.71942824,0.01637027
135,0.93775135,0.7143422,0.020284815
136,0.93775135,0.7021948,0.02434455
137,0.93775135,0.7224867,0.015405742
138,0.93775135,0.7265713,0.0144227175
139,0.93775135,0.7173972,0.019128965
140,0.93775135,0.7145964,0.023101348
141,0.93775135,0.71958834,0.013057179
142,0.93775135,0.71403664,0.01939404
143,0.93775135,0.6954863,0.019331869
144,0.93775135,0.6922041,0.030802367
145,0.93775135,0.7000779,0.031288084
146,0.93775135,0.7013352,0.034449313
147,0.93775135,0.70394766,0.032563493
148,0.93775135,0.70114374,0.029018458
149,0.93775135,0.70432234,0.03078978
150,0.93775135,0.7181045,0.01984363
151,0.93775135,0.72431237,0.01567289
152,0.93775135,0.71501493,0.022015087
153,0.93775135,0.69645286,0.02927185
154,0.93775135,0.7419205,0.01115219
155,0.93775135,0.71877944,0.026692243
156,0.93775135,0.72410005,0.018907491
157,0.93775135,0.72710747,0.016409196
158,0.93775135,0.72250783,0.017520998
159,0.93775135,0.7150948,0.024932867
160,0.93775135,0.72595835,0.017512018
161,0.93775135,0.7168743,0.03322776
162,0.93775135,0.724907,0.01696658
163,0.93775135,0.72280174,0.021197889
164,0.93775135,0.71913826,0.020744316
165,0.93775135,0.7418778,0.015166007
166,0.93775135,0.73550135,0.018140605
167,0.93775135,0.73135954,0.015309668
168,0.93775135,0.72074544,0.015324721
169,0.93775135,0.7206704,0.022047568
170,0.93775135,0.7522697,0.010375701
171,0.93775135,0.75153565,0.009854285
172,0.93775135,0.7325336,0.022926051
173,0.93775135,0.7494474,0.010573009
174,0.93775135,0.75001687,0.013050899
175,0.93775135,0.75768715,0.009283315
176,0.93775135,0.75185513,0.018186018
177,0.93775135,0.7298047,0.019021723
178,0.93775135,0.75461745,0.013057837
179,0.93775135,0.73542804,0.020285137
180,0.93775135,0.7164315,0.024655795
181,0.93775135,0.74636984,0.012805133
182,0.93775135,0.7214971,0.024800144
183,0.93775135,0.7303831,0.018903716
184,0.93775135,0.71908355,0.030897131
185,0.93775135,0.7318974,0.015419775
186,0.9441357,0.7235083,0.019973148
187,0.9441357,0.734027,0.01981372
188,0.9441357,0.7560957,0.013010244
189,0.9441357,0.72754973,0.020573461
190,0.9441357,0.7398005,0.0236069
191,0.9441357,0.7356808,0.019192534
192,0.9441357,0.75633186,0.016181475
193,0.9441357,0.72830886,0.024775943
194,0.9441357,0.72004133,0.0361059
195,0.9441357,0.7293037,0.023401648
196,0.9441357,0.73632514,0.02326223
197,0.9441357,0.73148245,0.02743272
198,0.9441357,0.73540026,0.023903992
199,0.9441357,0.74820983,0.017863413
